pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
HALLMARK_IL2_STAT5_SIGNALING	0.00508392472829918	0.0201017872075093	0.407017918923954	-0.379076554891146	-1.49717544469541	138	Capn3, Fgl2, Itgae, Ifitm3, Slc2a3, Ahnak, Spp1, Emp1, Col6a1, Myo1e, Phlda1, Twsg1, P4ha1, Nfkbiz, Dhrs3, Tgm2, Phtf2, S100a1, Syt11, Bhlhe40, Tnfrsf21, Plagl1, Nrp1, Aplp1, Csf1, Maff, Lrig1, Ccnd3, Uck2, Lif, Ctsz, P2rx4, Map6, Tnfrsf9, Wls, Etv4, Alcam, Furin, Ccne1, Igf2r, Hipk2, Hk2, Bcl2l1, Lclat1, St3gal4, Smpdl3a, Ttc39b, Cyfip1, Ecm1, Praf2, Cish, Ncs1, Spred2, Bmp2	Suppressed	Hallmark
HALLMARK_INFLAMMATORY_RESPONSE	0.00522646467395243	0.0201017872075093	0.407017918923954	-0.411711201018081	-1.52898353718036	95	Serpine1, Kcnj2, Slc4a4, Adm, Ndp, F3, Lpar1, Inhba, Rasgrp1, Ebi3, Ly6e, Scn1b, Fzd5, Cd82, Csf1, Irak2, Met, Has2, Sgms2, Lif, Tapbp, Tpbg, Slc7a2, Ldlr, P2rx4, Tnfrsf9, Ptger4, Cdkn1a, Pde4b	Suppressed	Hallmark
HALLMARK_KRAS_SIGNALING_DN	0.0128265463551561	0.0356292954309891	0.380730400722792	-0.417282147991136	-1.50395449507992	78	Irs4, Serpina10, Shox2, Gprc5c, Nr4a2, Capn9, Sncb, Zbtb16, Kcne2, Gpr3, Gamt, Slc25a23, Bard1, Pcdhb1, Nos1, Rsad2, Tcf7l1, Slc16a7, Ypel1, Fgf22, Ptprj, Mast3, Rgs11, Thrb, Cyp39a1	Suppressed	Hallmark
HALLMARK_MITOTIC_SPINDLE	3.13054392767331e-08	5.21757321278885e-07	0.719512826338911	-0.483539688383772	-1.99658364841815	190	Pif1, Cenpf, Myo1e, Prc1, Plk1, Nusap1, Ccnb2, Cdk1, Top2a, Fgd4, Bcar1, Aurka, Anln, Sptan1, Marcks, Abr, Nedd9, Incenp, Birc5, Kif2c, Kif23, Kif22, Nin, Kif11, Dlgap5, Mid1, Kntc1, Tpx2, Espl1, Cenpe, Kif4, Fbxo5, Plekhg2, Arhgef3, Dock4, Bcl2l11, Hdac6, Cdc42ep2, Kif20b, Vcl, Lmnb1, Net1, Ect2, Shroom2, Arhgef12, Bcr, Taok2, Capzb, Cdc42, Pdlim5, Myh10, Als2, Bub1, Pkd2, Rhot2, Nek2, Tuba4a, Kif15, Arhgap29, Klc1, Ttk, Akap13, Ezr, Ywhae, Sptbn1, Llgl1, Actn4, Sass6, Wasf1, Abl1, Racgap1, Cep72, Katnb1, Ckap5, Cyth2, Synpo, Arhgef7, Itsn1, Smc4, Tubgcp3, Stk38l, Cdc42ep4, Map3k11, Cep131, Arhgap27, Tiam1, Cntrl, Smc1a	Suppressed	Hallmark
HALLMARK_MTORC1_SIGNALING	0.0162777551885037	0.0428361978644833	0.352487857583619	0.333908758855058	1.39840994181045	185	Bcat1, Ddit3, Slc7a11, Trib3, Cth, Nupr1, Ppp1r15a, Psph, Hspa5, Serp1, Ifrd1, Shmt2, Phgdh, Asns, Sdf2l1, Sqstm1, Tcea1, Slc7a5, Ddit4, Mthfd2, Calr, Rpn1, Slc1a5, Got1, Eprs, Uso1, Ufm1, Arpc5l, Hsp90b1, Nfil3, Hspa9, Sec11a, Vldlr, Edem1, Insig1, Pno1, Nfkbib, Gtf2h1, Eif2s2	Activated	Hallmark
HALLMARK_MYOGENESIS	0.0114360897339855	0.0336355580411338	0.380730400722792	-0.366532574802891	-1.43098666752565	126	Ablim1, Mylk, Acsl1, Sgcd, Dtna, Sorbs3, Fst, Cdh13, Tnnc1, Cox7a1, Ckb, Col6a2, Adam12, Clu, Cacna1h, Dmd, Des, Sptan1, Nav2, Nos1, Bhlhe40, Camk2b, Itgb4, Kifc3, Bag1, Pfkm, Ppfia4, Ppp1r3c, Gpx3, Hdac5, Nqo1, Kcnh1, Cnn3, Cdkn1a, Notch1, Plxnb2, Acta1, Ephb3, Fkbp1b, Tpm3, Pdlim7, Sorbs1, Speg, Atp6ap1, Mylpf, Ctf1, Slc6a8, Agl, Klf5, Col1a1, Ldb3, Ak1, Crat, Svil	Suppressed	Hallmark
HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.67068445659644e-05	0.000690763175471174	0.538434096309916	-0.406537861214078	-1.67802855276022	194	Ldha, Gpi1, Ldhb, Atp1b1, Uqcrh, Cyb5r3, Acat1, Ogdh, Acadvl, Maob, Cpt1a, Cox7a2, Cox7b, Cox6b1, Aco2, Atp5h, Atp5a1, Ndufb8, Slc25a4, Atp5k, Atp5c1, Cox8a, Atp5b, Idh3a, Rhot2, Cox6c, Atp5j, Ndufa4, Acaa2, Mdh1, Atp6v0e, Uqcr11, Vdac1, Tcirg1, Atp6ap1, Mrpl34, Atp5o, Sdhd, Atp5d, Slc25a3, Slc25a11, Cox7c, Nqo2, Cox4i1, Abcb7, Ndufb5, Idh3b, Cox6a1, Atp5g3, Ndufs1, Ndufc2, Uqcrfs1, Ech1, Timm8b, Decr1, Ndufs2, Atp6v1e1, Cyc1, Uqcrb, Sdha, Cs, Ndufb7, Atp5e, Ndufs6, Atp5j2, Hadha, Dlat, Cox5b, Pmpca, Got2, Ndufb2, Atp5l, Por, Ndufv2, Uqcrc1, Ndufa6, Etfa, Mgst3, Phyh, Hsd17b10, Cycs, Ndufa8, Hccs, Ndufa5, Aifm1, Ndufb4, Idh2, Fxn, Slc25a12, Sdhc, Ndufs3, Fh1, Uqcr10, Vdac2, Ndufb3, Mdh2, Ndufa9, Timm17a, Idh3g	Suppressed	Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.34583709457373e-11	6.72918547286864e-10	0.875325132024659	0.63012603602823	2.41841008882678	108	Dnajb9, Stc2, Cebpb, Atf3, Chac1, Atf4, Hyou1, Hspa5, Wfs1, Serp1, Atf6, Ern1, Pdia5, Cebpg, Eif4ebp1, Herpud1, Asns, Dnajc3, Aldh18a1, Pdia6, Slc7a5, Ddit4, Tspyl2, Srprb, Mthfd2, Calr, Sdad1, Parn, Tars, Hsp90b1, Srpr, Spcs3, Iars, Preb, Hspa9, Xpot, Sec11a, Gosr2, Edem1, Kdelr3, Nop14, Ttc37, Eif2ak3, Cks1b, Rrp9	Activated	Hallmark
HALLMARK_UV_RESPONSE_DN	0.0020793411459644	0.00945155066347457	0.431707695803346	-0.41388824715208	-1.60092298345074	117	Serpine1, Anxa2, Rgs4, Gcnt1, Dab2, F3, Cited2, Lpar1, Ltbp1, Cacna1a, Tgfbr2, Irs1, Col1a2, Atp2b4, Dlc1, Bhlhe40, Dbp, Slc22a18, Pik3r3, Nrp1, Met, Has2, Adgrl2, Rbpms, Id1, Ldlr, Rxra, Fhl2, Atxn1	Suppressed	Hallmark
GOBP_ACID_SECRETION	0.000546820805632413	0.0123325543397948	0.477270815362862	-0.713711827072781	-1.87726294897218	18	Hrh2, Cldn2, Acacb, Ntsr1, Casr, Ghrl, Slc9a3r1	Suppressed	GO_BP
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	2.47654523006484e-05	0.00161546950391922	0.575610261071129	-0.517789352403278	-1.90199592686236	89	Stc1, Kcnj2, Scn7a, Sgcd, Scn3a, Vil1, Jup, Ctnna3, Kcnd3, Tnnc1, Kcne2, Nos1ap, Kcnn2, Scn1b, Cacna1d, Kcnj3, Myo1h, Nos1, Myo6, Scn3b, Parva, Wipf1, Kcnj8, Myl6, Atp1a1, Ccdc88c, Pde4b, Abcc9, Myh10, Nedd4l, Cacnb2, Myh7b, Mylpf, Hcn4, Cacna1c, Cacna2d1, Actn4	Suppressed	GO_BP
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.00111573541623756	0.0199501075219218	0.45505986738723	-0.397638685136785	-1.56553930779852	135	Lpar1, Vil1, Apoa1, Sorbs3, Wnt4, Pls3, Arhgap6, Arap1, Serpinf2, Actg1, Limd2, Baiap2l2, Eln, Dlc1, F11r, Pdlim1, Marcks, Pls1, Nedd9, Pik3r1, Mtss1, Cfl1, Phactr1, Arrb1, Nrp1, Baiap2l1, Met, Ppm1e, Baiap2, Pik3r2, Cd47, Ptger4, Shroom2, Amot, Cdc42, Cald1, Pfn1, Stmn1, Sorbs1, Evl, Smad3, Shank1, Ezr, Add1, Synpo2, Pfn2, Rac1, Sdc4, Rhpn1, Abl1, Pdxp, Tjp1, Luzp1, Add2	Suppressed	GO_BP
GOBP_ACTIN_FILAMENT_ORGANIZATION	2.02183184475754e-06	0.000238126861715888	0.627256739718528	-0.37916302353356	-1.65534021717928	335	Arhgap40, Lmod3, Scin, Rgs4, Kank4, Lpar1, Vil1, Apoa1, Sorbs3, Myo1e, Ghrl, Cnn2, Iqgap2, Tagln3, Wnt4, Coro1a, Pdlim3, Prox1, Ang, Pls3, Arhgap6, Aldoa, Arap1, Serpinf2, Actg1, Limd2, Neb, Baiap2l2, Bcar1, Arhgap18, Eln, Cdc42ep3, Dlc1, F11r, Pdlim1, Sptan1, Myo1h, Marcks, Dstn, Pls1, Iqgap3, Tmsb4x, Nedd9, Rnd2, Pik3r1, Gas2l3, Mtss1, Myo6, Dbn1, Rhobtb2, Kank1, Cfl1, Phactr1, Nckap1l, Arrb1, Nrp1, Baiap2l1, Wipf1, Met, Ppm1e, Rhobtb1, Baiap2, Plekhg2, Mical2, Marcksl1, Pik3r2, Ctnna2, Hdac6, Sh3d21, Cdc42ep2, Cd47, Samd14, Ptger4, Sh3kbp1, Cnn3, Tpm4, Shroom2, Amot, Capzb, Cdc42, Abi2, Cald1, Myadm, Acta1, Shroom3, Tpm3, Wdr1, Gas2, Elmo1, Arpc1b, Pfn1, Stmn1, Kank2, Esam, Sorbs1, Coro1c, Sptb, Evl, Cotl1, Smad3, Cyfip1, Shank1, Arpc3, Ezr, Rnd3, Add1, Sptbn1, Synpo2, Sh3bp1, Pfn2, Tmsb10, Rac1, Hip1, Sptbn4, Sdc4, Wasf1, Rhpn1, Abl1, Elmo3, Svil, Pdxp, Rhog	Suppressed	GO_BP
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	1.70725835125626e-05	0.00123056568981971	0.575610261071129	-0.548915965058085	-1.95659777636615	69	Stc1, Kcnj2, Scn7a, Sgcd, Scn3a, Vil1, Jup, Ctnna3, Kcnd3, Tnnc1, Kcne2, Nos1ap, Kcnn2, Scn1b, Cacna1d, Kcnj3, Nos1, Scn3b, Parva, Kcnj8, Myl6, Atp1a1, Ccdc88c, Pde4b, Abcc9, Nedd4l, Cacnb2, Myh7b, Mylpf, Hcn4, Cacna1c, Cacna2d1	Suppressed	GO_BP
GOBP_ACTION_POTENTIAL	4.1733663330452e-09	1.60864302291924e-06	0.761460801445585	-0.586529890732416	-2.23795613733746	104	Gper1, Kcnj2, Kcnf1, Akap6, Kcna4, Scn7a, Ndp, Chrna4, Scn3a, Ntrk2, Atp1b1, Ank3, Jup, Trpa1, Ctnna3, Kcnip2, Kcnd3, Ptpn3, Kcne2, Nos1ap, Abcc8, Kcnn2, Kcnk16, Dmd, Scn1b, Cacna1d, Hcn2, Kcnj3, Gjd2, Nos1, Calm1, Calm3, Scn3b, Kcnj8, Kcnh6, Cacnb3, Atp1a1, Ywhah, Cntnap1, Abcc9, Kcnk3, Nedd4l, Fkbp1b, Kcnd1, Cacnb2, Kcnq2, Ywhae, Slc8a2, Kcnb1, Hcn4, Cacna1c, Cacna2d1	Suppressed	GO_BP
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.000206799355654529	0.00644727402922943	0.518848077743792	-0.425927300727766	-1.68881983492315	147	Capn3, Lmod3, Lpar1, Apoa1, Pgm5, Sorbs3, Cnn2, Iqgap2, Wnt4, Prox1, Arhgap6, Arap1, Serpinf2, Actg1, Neb, Eln, Dlc1, Anln, F11r, Pdlim1, Iqgap3, Pik3r1, Phactr1, Arrb1, Nrp1, Met, Ppm1e, Csrp2, Pik3r2, Cd47, Ptger4, Cnn3, Ect2, Amot, Cdc42, Myh10, Acta1, Myo18a, Wdr1, Pfn1, Stmn1, Sorbs1, Evl, Smad3, Frmd5, Akap13, Prkar1a, Pfn2, Rac1, Ldb3, Sdc4, Six4, Rhpn1, Abl1, Racgap1, Tjp1, Luzp1	Suppressed	GO_BP
GOBP_ACYL_COA_METABOLIC_PROCESS	0.0037707563583321	0.0444833723483402	0.431707695803346	-0.452057123531858	-1.63066619065785	74	Acsl1, Acacb, Acot7, Pipox, Pmvk, Hacd2, Pgk1, Elovl2, Acat1, Tecr, Pdk1, Elovl6, Ogdh, Acsf2, Hsd17b12, Acly, Acss1, Ppt1, Mvk, Acsl6	Suppressed	GO_BP
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.00132647784498035	0.0220559453439869	0.45505986738723	-0.458367793603307	-1.68655333451411	82	Gper1, Akap6, Ffar4, Adm, Pde3a, Lpar1, Slc9a3r1, Chga, Gpr6, Gpr4, Gpr68, Gprc6a, Adcy5, Adora2a, Htr6, Gpr3, Atp2b4, Adgrb3, Adcy1, Adrb1, Ramp1, Nos1, Gnaq, Ramp2, Aplp1, Pde3b, Adgrl2, Adcy6, Adcy7, Adgrl1, Pde2a, Ptger4, Pde4b	Suppressed	GO_BP
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.71234376649441e-05	0.00123056568981971	0.575610261071129	-0.485338316913261	-1.86993286989918	117	Gper1, Gpr37, Gpr37l1, Akap6, Ffar4, Npy2r, Adm, Pde3a, Lpar1, Rgs2, Casr, Slc9a3r1, Chga, Gpr6, Akap5, Gpr4, Gpr68, Gprc6a, Adcy5, Adora2a, Htr6, Gpr3, Atp2b4, Grm2, Adgrb3, Cacna1d, Adcy1, Adrb1, Gpr146, Ramp1, Akap12, Nos1, Gnaz, Gnaq, Galr3, Ramp2, Aplp1, Pde3b, Adgrl2, Adcy6, Adcy7, Adgrl1, Pde2a, Ptger4, Pde4b	Suppressed	GO_BP
GOBP_ADULT_BEHAVIOR	0.000984195418003197	0.0183530289241861	0.45505986738723	-0.447333735900758	-1.66479535117761	93	Slitrk6, Slitrk1, Nr4a3, Chrna4, Cntn2, Ntsr1, Ghrl, Epha4, Cartpt, Nr4a2, Grin2d, Slc1a1, Sez6, Efnb3, Grm2, Gabrg2, Foxa2, Cnp, Shank2, Prex2, Slitrk5, Nrxn2, Nlgn3, Bbs1, Pcdh17, Atxn1, Zfhx2, Nlgn2, Hexa, Hipk2, Usp46, Ppt1, Tuba1a	Suppressed	GO_BP
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	0.00201865567140555	0.0294416010118508	0.431707695803346	-0.417300760985726	-1.59067170538892	107	Pla2g2d, Dapl1, Spn, Twsg1, Ebi3, Lgals3, Tgfbr2, Prr7, Fosl2, Zbtb16, Lgals9, Nfkbiz, Adora2a, Loxl3, H2-T23, Atp7a, Rsad2, Tmem98, Pik3r1, Elf4, Sh3rf1, Nckap1l, Sema4a, Mapk8ip1, Jak3, Ptger4, Junb, Stat6, Zfpm1, Hsph1, Socs3, Gata3, Tcirg1, Irf1, Hmgb1	Suppressed	GO_BP
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	0.000275556650739081	0.00771667245529968	0.49849310876659	-0.407016970370985	-1.63120212304611	168	Ovol2, Vil1, Aqp1, Slc9a3r1, Mmp2, Sema3c, Coro1a, Prox1, Tgfbr2, Nrtn, Acvr1c, Enpp2, Anln, Marveld3, Sema4g, Pdlim1, Akap12, Sema6d, Ago2, Map4k4, Tns1, Itgb4, Arsb, Sema3f, Kank1, Cfl1, Nrp1, Sema4a, Has2, Arhgdib, Tpbg, Ocln, Sema3e, Vegfa, Akt1, Itgb7, Hdac6, Irs2, Cdh2, Sema6a, Wnt5a, Sox9, Amot, Cdc42, Acvr1b, Hyal2, Phactr4, Arid5b, Mapre2, Pfn1, Kank2, Acvr2b, Coro1c, Evl, Smad3, Isl1, Dab2ip, Lrp5, Crb2, Lama5, Amotl2, Pfn2, Sema3b, Cenpv	Suppressed	GO_BP
GOBP_AMINE_METABOLIC_PROCESS	0.00215791421187787	0.0307032089206785	0.431707695803346	-0.50107149492165	-1.73806977292091	59	Gpr37, Ddc, Slitrk1, Slc29a4, Acmsd, Sncaip, Nr4a2, Epas1, Slc1a1, Sncb, Th, Atp2b4, Nt5dc2, Atp7a, Napepld, Maob, Hdac6, Sat2, Gde1, Sult1c2, Oaz2	Suppressed	GO_BP
GOBP_AMINO_ACID_ACTIVATION	0.00014369535024363	0.00507723570860824	0.518848077743792	0.598491172285359	1.9654538308933	43	Lars, Nars, Eprs, Tars, Sars, Iars, Gars, Aars, Rars, Farsb, Lars2, Cars2, Rars2, Cars, Yars, Mars2, Pars2, Gatc, Kars, Vars, Hars	Activated	GO_BP
GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS	0.00295042718187448	0.0379085189428721	0.431707695803346	0.751355015504826	1.84995565070451	13	Gnpnat1, Gfpt1, Amdhd2, Gne, Pgm3, Nans, Nagk, Gfpt2, Uap1, Gnpda1, Nanp, Gnpda2	Activated	GO_BP
GOBP_AMMONIUM_ION_METABOLIC_PROCESS	0.00119779081687372	0.0207262891017157	0.45505986738723	-0.78368673956865	-1.80292905331634	10	Ddc, Slc29a4, Bche, Atp7a, Srd5a1	Suppressed	GO_BP
GOBP_AMYLOID_BETA_METABOLIC_PROCESS	0.000999322381475955	0.0185027375434849	0.45505986738723	-0.52737900676919	-1.79296479239112	51	Lrp4, Apoa1, Ntrk2, Bace2, Epha4, Lrp1, Ace, Rtn1, Clu, Sorl1, Mgat3, Bace1, Lrrtm3, Gsap, Ldlr, Abca2, Apoe, Hap1	Suppressed	GO_BP
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	6.09689768756075e-05	0.00304127602297148	0.557332238758646	0.870541985838605	1.97952966187654	10	Ddit3, Hspa5, Wfs1, Atf6, Manf, Atf6b	Activated	GO_BP
GOBP_ATP_METABOLIC_PROCESS	0.000302462445425477	0.0081630067694028	0.49849310876659	-0.390294177963798	-1.58829430496586	182	Ak4, Ldha, Slc4a4, Pfkl, Gpi1, Ucp2, Gpd1, Pkm, Col6a1, Pgam1, Tpi1, Abcc6, Atp1b1, Eno1, Slc25a25, Aldoc, Aldoa, Hspa8, Pgk1, Pfkfb3, Atp7a, Pfkfb1, Pfkp, Tmsb4x, Gapdh, Aldob, Pfkm, Ogdh, Arnt, Hspa1b, Galk1, Pid1, Atp5h, Atp5a1, Ndufb8, Kat2b, Atp5k, Atp5c1, Pklr, Atp5b, Abcc9, Atp5j, Hk2, Jmjd8, Ndufa13, Atp5o, Sdhd, Hk1, Atp5d, Pgm1, Prkaca, Atpif1, Ndufb5, Atp5g3, Ndufs1, Ndufc2, Ak1, Ndufs2, Fignl1, Slc25a13, Sdha, Ndufb7, Atp5e, Ndufs6, Atp5j2	Suppressed	GO_BP
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.000276938755962603	0.00771667245529968	0.49849310876659	-0.553897656957117	-1.87606875896544	50	Spc25, Aurkb, Cdk1, Ccnb1, Knstrn, Incenp, Birc5, Kif2c, Kntc1, Cdca8, Cenpe, Nuf2, Pmf1, Spc24, Ect2, Spag5, Kat2b, Ska3, Cdc42, Zfp207, Nek2, Ska1, Bub3	Suppressed	GO_BP
