pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
HALLMARK_MTORC1_SIGNALING	6.90198521353403e-09	8.62748151691754e-08	0.761460801445585	0.496935494321026	2.04464083556492	180	Hspa5, Sla, Cxcr4, Serp1, Me1, Hsp90b1, Ppp1r15a, Sqstm1, Slc7a11, Cyp51, Ldlr, Calr, Ddit3, Uso1, Tpi1, Ero1a, Slc1a5, Edem1, Sdf2l1, Hmgcs1, Ssr1, Bhlhe40, Cd9, Gclc, Txnrd1, Tfrc, Xbp1, Glrx, Insig1, Mllt11, Hk2, Fkbp2, Canx, Sc5d, Idi1, Acly, Hmgcr, Aldoa, Ifrd1, Pdk1, Ctsc, Nampt, P4ha1, Eprs, Slc2a1, Rpn1, Gbe1, Gla, Ube2d3, Rrp9, Ufm1, Idh1, Got1, Qdpr, Nfkbib, Polr3g, Pik3r3, Gsr, Cdkn1a, Hspa9, Trib3, Rab1a, Ccng1, Ddit4, Acsl3, Atp6v1d, Gtf2h1, Eno1, Atp2a2, Nfil3, Fads2, Stard4, Lgmn, Sqle, Hspa4, Pgk1, Gapdh, M6pr, Asns, Tmem97, Eef1e1	Activated	Hallmark
HALLMARK_P53_PATHWAY	0.00394333586624875	0.019606739101494	0.407017918923954	0.360888249433624	1.45969751211834	160	S100a4, Ier3, Hmox1, Plk3, Vwa5a, Ppp1r15a, Gpx2, Slc7a11, Hspa4l, Ddit3, Ndrg1, Tspyl2, Ninj1, Sat1, Atf3, Sec61a1, Rnf19b, S100a10, Osgin1, Abcc5, Cdkn2b, Lif, Sphk1, Mdm2, Tob1, Fam162a, Mapkapk3, Inhbb, Upp1, Sertad3, Cdkn1a, Trib3, Zfp36l1, Slc19a2, Ccng1, Ddit4, Gadd45a, Ctsd, Rhbdf2, Btg1, App, Tsc22d1, Jun	Activated	Hallmark
HALLMARK_PROTEIN_SECRETION	8.8166339187534e-08	7.3471949322945e-07	0.704975715167238	0.588542477858726	2.22279123722663	85	Igf2r, Bnip3, Sec24d, Uso1, Arfgap3, Arcn1, Bet1, Lman1, Sec31a, Egfr, Ctsc, Sod1, Snap23, Rab5a, Gla, Copb2, Cope, Tsg101, Golga4, Cltc, Napa, Arfip1, Tmed2, Rab2a, Tpd52, Sec22b, Arfgef2, Stx12, Cd63, Sgms1, Tmx1, Copb1, M6pr, Arf1, Stam, Lamp2, Ap3s1, Clcn3, Scamp1, Napg, Yipf6, Vamp7, Gosr2, Ykt6, Cln5, Atp7a, Gbf1, Atp6v1h, Ap1g1	Activated	Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB	4.7811032249755e-08	4.7811032249755e-07	0.719512826338911	0.514158060402839	2.03770665854758	148	Ccl2, Rcan1, Dusp4, Maff, Clcf1, Nr4a2, Ier3, Ccl5, Il6, Egr3, Ppp1r15a, Myc, Sqstm1, Fosl2, Ldlr, Bcl6, Pfkfb3, Cxcl10, Phlda1, Atp2b1, Cxcl1, Zfp36, Ninj1, Ifit2, Bhlhe40, Sat1, Tgif1, Areg, Sdc4, Atf3, Gch1, Il23a, Efna1, Rnf19b, Cxcl11, Cd44, Klf6, Fosl1, Lif, Sphk1, Nampt, Il6st, Cflar, Nfe2l2, Plaur, Nr4a3, Dusp5, B4galt1, Fjx1, Pde4b, Ifih1, Cebpb, Tnip2, Pnrc1, Cdkn1a, Nfkb2, Gadd45a, Btg1, Dusp1, Tsc22d1, Jun, Kdm6b, Nfil3, Irs2, Zc3h12a, Tap1, Klf9, Trip10, Mcl1, Tank, Slc2a6, Nr4a1, Icam1, Ifngr2, Ets2, Fosb, Nfat5, Tnfaip2	Activated	Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.94862379195282e-09	4.91437298658804e-08	0.774939030136436	0.607601655166126	2.34675754394155	102	Ccl2, Dnajb9, Hspa5, Hyou1, Serp1, Nabp1, Hsp90b1, Dnajc3, Calr, Ero1a, Edem1, Tspyl2, Pdia6, Ssr1, Pdia5, Eif2ak3, Fkbp14, Atf6, Xbp1, Atf3, Spcs3, Sec31a, Yif1a, Ern1, Herpud1, Wipi1, Bag3, Rrp9, Slc30a5, Atp6v0d1, Srprb, Cebpb, Ddx10, Arfgap1, Hspa9	Activated	Hallmark
HALLMARK_XENOBIOTIC_METABOLISM	0.012964399628277	0.0432146654275899	0.380730400722792	0.352450839006144	1.41000613469847	130	Gcnt2, Slc6a12, Hmox1, Nqo1, Slc1a5, Ninj1, Lonp1, Gclc, Slc35b1, Gch1, Cyp27a1, Ptges, Pycr1, Smox, Fah, Ssr3, Bcar1, Ugdh, Nfs1, Gsto1, Sertad1, Tnfrsf1a, F10, Abcc3, Entpd5, Papss2, Ptgr1, Idh1, Cat, Tmem176b, Alas1, Upp1, Gsta1, Gsr, Xdh, Ndrg2, Asl, Blvrb, Gabarapl1, Atp2a2, Gss	Activated	Hallmark
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	5.60187499549208e-05	0.00232536165177458	0.557332238758646	-0.771846394236455	-1.91085187227025	26	Oprk1, Psapl1, Oprl1, Aplnr, Akap12, Edn1, Gpr176, Akap5	Suppressed	GO_BP
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.000507766379710424	0.0149885112825633	0.477270815362862	-0.565066904750252	-1.70352822336689	84	Oprk1, Psapl1, Gna14, Oprl1, Aplnr, Akap12, Glp2r, Tshr, Edn1, Tcp11, Gpr176, Gpr61, Akap5, Adgrl3, Abca1, Gipr, Adgrg1, Palm, Rapgef3, Adora1, Gpr157, Adm2, Tbxa2r	Suppressed	GO_BP
GOBP_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE	4.7927426313442e-07	3.81981587718132e-05	0.659444398037935	-0.871235424123688	-2.08168110169709	20	Ska1, Ska3, Nuf2, Cdt1, Birc5, Kif2c, Ndc80, Cdk1, Aurkb, Cdca8, Ska2	Suppressed	GO_BP
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	1.43422010498551e-12	4.39643624489789e-10	0.910119734774459	-0.848041486952693	-2.31869760772323	44	Ska1, Ska3, Nuf2, Cdt1, Ect2, Racgap1, Birc5, Spc25, Kif2c, Ndc80, Kntc1, Nsl1, Cdk1, Spag5, Knstrn, Aurkb, Ccnb1, Dsn1, Cdca8, Nek2, Knl1, Pmf1, Ska2	Suppressed	GO_BP
GOBP_AUTOPHAGOSOME_ORGANIZATION	0.00221444206621145	0.0454873795559414	0.431707695803346	0.414867089375356	1.60188634346976	107	Atg9b, Bnip3, Tmem41b, Stbd1, Atg13, Ift20, Tmem39a, Wipi1, Rab5a, Atg16l2, Bag3, Gabarap, Scfd1, Snx7, Rb1cc1, Zfyve26, Wdr45, Sec22b, Smcr8, Map1lc3b, Rab1a, Atg3, Ctsd, Nsfl1c, Ap5z1, Gabarapl1, Atp2a2, Snx30, Stx12, Snx18, Rab3gap2, Ubxn2a, Atg4c, Tom1, Mtm1, Vmp1, Atg4a	Activated	GO_BP
GOBP_BASE_EXCISION_REPAIR	0.000530621630663165	0.0154345050962972	0.477270815362862	-0.662665544827002	-1.79116405416292	40	Neil3, Polq, Pole, Pold1, Hmgb1, Pcna, Mutyh, Rpa1, Xrcc1, Rpa2, Lig1, Ung, Hmga2, Rpa3, Mpg	Suppressed	GO_BP
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	0.00237137012836933	0.0482274088327964	0.431707695803346	0.395467815891232	1.54208105311099	119	Lct, Ier3, Trim63, Pfkfb3, Tpi1, Hif1a, Eno2, Gale, Stbd1, Stat3, Hk2, Eno3, Aldoa, Pkm, Ppp2ca, Wipi1, Scarb2, Prkaa1, Neu1, Rb1cc1, Wdr45, Phka1, Arnt, Lipa, Atg3, Ddit4, Eno1, App, Eif6, Adpgk, Gabarapl1, Tigar, Prkaa2, Slc2a6, Pgk1, Mfsd8, Gapdh, Rbks, Pfkfb2, Pgam1, Bpgm, Eno4, Foxk2, Atg2a, Galm	Activated	GO_BP
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	0.0009108395636265	0.0243603735641047	0.477270815362862	0.309727400429749	1.32852482394549	348	Siae, Slc23a2, Lct, Ier3, Serp1, Me1, Trim63, Pdha1, Igfbp3, Pfkfb3, Gmppb, Chid1, Tpi1, Ero1a, B3galnt1, Edem1, Pdk3, Hif1a, Eno2, Acacb, Ppargc1a, Gale, Selenos, Stbd1, Gclc, Atf3, Pfkfb4, Slc2a4, Edem2, Pgm3, Stat3, Hk2, Eno3, Gsto1, Aldoa, Pkm, Pdk1, Ppp2ca, Pgm2l1, Wipi1, Il6st, Slc2a1, Gbe1, Scarb2, Slc35a2, Gla, Stk40, Mgat2, B4galt1, Gnpda2, Idh1, Prkaa1, Neu1, Rb1cc1, Edem3, Got1, Cltc, Nagk, Inpp5k, Wdr45, Midn, Phka1, Man1b1, Arnt, Lipa, Atg3, Ddit4, Nr1d1, Eno1, Gsto2, App, Eif6, Adpgk, Renbp, Gabarapl1, Uxs1, Pmm2, Mst1, B3gat3, Tigar, Smpd3, Irs2, Fbp2, Atf4, Hyal1, Prkaa2, Mdh2, Slc2a6, Pgk1, Gne, Gys1, Fpgt, Mfsd8, Gapdh	Activated	GO_BP
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	0.00165771925475054	0.0365529386359019	0.45505986738723	-0.525793654951033	-1.6069739459441	99	Mybpc3, Aplnr, Wnt11, Fgfr2, Tpm1, Smad7, Lrp2, Stra6, Adprhl1, Id2, Ndst1, Hey1, Hes1, Pax8, Ptk7, Scn5a, Fzd1, Smad6, Vangl2, Smarcd3, Fhl2, Plxnd1, Notch1, Tnnc1, Srf, Bmp7, Sall1, Smo, Tnnt2, Tab1, Ptcd2, Slit2, Nsd2, Fgfrl1, Luzp1, Maml1, Fzd2, Acvr1	Suppressed	GO_BP
GOBP_CELLULAR_RESPONSE_TO_STARVATION	0.00146709124836971	0.0342201923301014	0.45505986738723	0.384125850930986	1.56657032744761	140	Hspa5, Prkch, Pak3, Sesn3, Krt20, Eif2ak3, Xbp1, Atf3, Higd1a, Yme1l1, Plin2, Wipi1, Mfsd2a, Xpr1, Slc2a1, Srebf1, Srebf2, Nfe2l2, Gabarap, Prkaa1, Ripor1, Micu1, Slc38a2, Inhbb, Upp1, Fnip1, Ywhag, Bmt2, Hspa8, Wdr45, Cdkn1a, Map1lc3b, Sar1a, Gabarapl1, Impact, Atf2, Atf4, Zc3h12a, Prkaa2	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_STEROL_DEPLETION	0.000389806940475701	0.0120417105255478	0.49849310876659	0.84259450020036	1.94281788544849	11	Npc1l1, Insig1, Insig2, Srebf1, Zbtb7b, Srebf2, Tmed2	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	4.54826396441416e-05	0.00199173976903192	0.557332238758646	0.496636460547097	1.86917702378116	96	Dnajb9, Hspa5, Ficd, Serp1, Ppp1r15a, Manf, Ddit3, Ero1a, Sdf2l1, Eif2ak3, Atf6, Selenos, Optn, Xbp1, Atf3, Ufl1, Edem2, Erlec1, Pik3r1, Ern1, Herpud1, Os9, Nfe2l2, Bag3, Derl1, Edem3, Vcp, Tmed2, Dnajc10, Herpud2, Rhbdd1, Mbtps2, Atf4, Dnajb14, Creb3, Bbc3, Dnajb12, Cdk5rap3, Bax, Yod1, Rnf7, Dnajc18, Ddrgk1, Qrich1, Akirin2, Wfs1, Bak1	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	0.000190670686970212	0.00662735274942949	0.518848077743792	0.497823559695537	1.847333856747	85	Dnajb9, Hspa5, Ficd, Serp1, Ppp1r15a, Manf, Ddit3, Ero1a, Eif2ak3, Atf6, Selenos, Optn, Xbp1, Atf3, Ufl1, Edem2, Erlec1, Pik3r1, Ern1, Herpud1, Os9, Nfe2l2, Bag3, Derl1, Edem3, Vcp, Tmed2, Dnajc10, Herpud2, Rhbdd1, Mbtps2, Atf4, Creb3, Bbc3, Cdk5rap3, Bax, Yod1, Rnf7	Activated	GO_BP
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	5.88673050092776e-05	0.00241841454084507	0.557332238758646	-0.588120948102373	-1.79310437847863	92	Dsg3, Tenm4, Fat2, Ret, Dchs1, Cdh1, Cdh15, Adipoq, Dsc3, Robo3, Cdh23, Mpzl2, Esam, Nectin1, Celsr2, Cdh16, Adgrl3, Sdk2, Nectin4, Cldn9, Pcdha4, Ptk7, Cadm2, Cldn11, Cdh2, Ajuba, Scarf2, Crb2, Flrt3, Mdga1, Kirrel3, Ptprs, Amigo1, Ptprm, Cx3cl1, Fgfrl1, Cadm4	Suppressed	GO_BP
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING	3.91086811333095e-07	3.24683529825497e-05	0.674962860011025	-0.585341405965306	-1.86946055865902	147	Clspn, Cdc6, Ska1, Eme1, Ska3, Nuf2, Bub1b, Orc1, Cdt1, Birc5, Spc25, Ttk, Fancd2, Bard1, Plk1, Ndc80, Kntc1, Cenpf, Trip13, Cdk1, Timeless, Gen1, Bub1, Rad51, Aurkb, Ccnb1, Cdc20, E2f1, Cdc45, Brca1, Cdca8, Knl1, Spdl1, Mad2l1, Brca2, Donson, Ccnd1, Msh2, Rpa2, Lyn, Mdc1, Cdk5rap2, Chek1, Mad1l1	Suppressed	GO_BP
GOBP_CELL_CYCLE_DNA_REPLICATION	1.74671055198585e-06	0.000115481486183466	0.643551836150722	-0.780075606885934	-2.04104032150019	34	E2f7, Tk1, Fbxo5, Cdt1, Gins1, Rad51, Cdc45, Mcm3, Mcm4, Mcm6, Brca2, Cdc7, Donson, Mcm2, Pcna, Dbf4, Gmnn, Pola1, Rpa2, Lig1, Gins3	Suppressed	GO_BP
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	0.00145303584961704	0.0342201923301014	0.45505986738723	-0.505220820727163	-1.58834625704008	123	Clspn, Cdc6, Melk, Ccna2, Fbxo5, Foxm1, Mastl, Orc1, Birc5, Bard1, Plk1, Ndc80, Cenpf, Ccnb2, Cdk1, Aurkb, Ccnb1, Brca1, Rrm1, Aurka, Cdc7, Donson, Rad51c, Skp2, Paxip1, Ccnd1, Cdc25c, Tpd52l1, Wee1, Smarcd3, Chek1, Fzr1, Ctc1, Rad50, Cdc25b, Atm, Mrnip	Suppressed	GO_BP
GOBP_CELL_CYCLE_PHASE_TRANSITION	1.40356569897413e-08	1.80426106787481e-06	0.747739663149885	-0.500525245316516	-1.71322535262799	395	E2f7, Espl1, Rrm2, Clspn, Cdc6, Iqgap3, Melk, Ska1, Ccna2, Fbxo5, Eme1, Foxm1, Ska3, Mastl, Nuf2, Bub1b, Ube2c, Orc1, Pole, Ccnf, Ccne2, Cdt1, Birc5, Spc25, Trim71, Ttk, Fancd2, Bard1, Plk1, Ndc80, Kntc1, Cenpf, Cdca5, Trip13, Ccnb2, Cdk1, Timeless, Bcl2, Gen1, Bub1, Rad51, Cacnb4, Aurkb, Ccnb1, Cdc20, E2f1, Id2, Tacc3, Mlf1, Cdc45, Brca1, Rrm1, Cdca8, Aurka, Knl1, Spdl1, Mad2l1, Cks2, Brca2, Sass6, Fam83d, Dlgap5, Cdc7, Apbb1, Donson, Ezh2, Kank2, Rad51c, Skp2, Id4, Plcg2, Mtbp, Klf11, Dbf4, Paxip1, Rbl1, Ccnd1, Cdc25c, Ccne1, Tpd52l1, Cdkn2c, Msh2, Rpa2, Wee1, Cdc14a, Lyn, Mdc1, Ccnjl, Cdk5rap2, Actb, Smarcd3, Chek1, Ddr2, Mad1l1, Fzr1, Ints7, Ube2e2, Lsm11, Tfdp1, Ctdspl, Ctc1, Nfia, Anapc1, Rad50, Anapc11, Cdc25b, Rgcc, Atm, Mrnip	Suppressed	GO_BP
GOBP_CELL_DIVISION	5.02961058434067e-14	1.82209074350887e-11	0.965327754226083	-0.540762328468786	-1.8696411791215	459	Ptn, E2f7, Mis18a, Espl1, Cdca3, Top2a, Cdc6, Cit, Iqgap3, Cenpt, Cenpw, Oip5, Ska1, Ccna2, Kif11, Fbxo5, Nusap1, Ccsap, Ska3, Mastl, Nuf2, Bub1b, Psrc1, Ube2c, Cdca2, Ccnf, Ccne2, Kif23, Cdt1, Ercc6l, Ect2, Racgap1, Cenpa, Birc5, Spc25, Kif2c, Kif18b, Kifc1, Plk1, Cuzd1, Ndc80, Mis18bp1, Fgf1, Kntc1, Fgfr2, Nsl1, Cenpf, Prc1, Cdca5, Pttg1, Cep55, Kif20b, Kif20a, Ccnb2, Cdk1, Spag5, Timeless, Bub1, Knstrn, Aurkb, Aspm, Ccnb1, Cdc20, Tpx2, Tacc3, Dsn1, Cdca8, Nek2, Aurka, Knl1, Rab11fip4, Pmf1, Spdl1, Mad2l1, Cks2, Brca2, Ckap2, Fam83d, Ska2, Bora, Ncapd3, Cdc7, Smc2, Smc4, Stmn1, Haus4, Vrk1, Tuba1b, Cntrob, Gpsm2, Cenps, Pgf, Haus1, Ccnd1, Tubb5, Cdc25c, Ccne1, Zbtb16, Wee1, Cdc14a, Haus3, Vangl2, Llgl2	Suppressed	GO_BP
GOBP_CELL_JUNCTION_ASSEMBLY	0.001670702979576	0.0365810515033537	0.45505986738723	-0.430273129711882	-1.44570279803488	275	Dsg3, Gjb1, Aplnr, Asic2, Ston1, Cdh1, Nptx1, Cdh15, Large1, Slit1, Gja4, Wnt11, Ect2, Lrtm2, Esam, Nectin1, Smad7, Ocln, Bcl2, Asic1, Adgrl3, Sdk2, Limch1, Col17a1, Patj, Gpm6a, Cldn9, Sptbn2, St8sia2, Cldn11, Ephb2, Actn1, Thbs1, Lrp4, Cdh2, Efnb2, Fzd1, Rtn4r, Tns1, Itga6, Ajuba, Wnt4, Actg1, Actb, Marveld2, Agrn, Slc12a5, Prickle1, Plxnd1, Flrt3, Srf, Lingo4, Rab17, Mdga1, Macf1, Kirrel3, Ptprs, Add2, Pip5k1c, Vcl, Amigo1, Ephb3, Dusp22, Shank3, Itgb4, Ctnnb1, Zfp703, Dbnl	Suppressed	GO_BP
GOBP_CENTROMERE_COMPLEX_ASSEMBLY	1.0143160538242e-06	7.21794549015972e-05	0.643551836150722	-0.86304329997836	-2.06210729931958	20	Mis18a, Cenpt, Cenpw, Oip5, Hjurp, Cenpa, Kntc1, Cenpf, Cenpi, Cenpn, Dlgap5, Cenpk	Suppressed	GO_BP
GOBP_CHROMOSOME_CONDENSATION	0.00196749675476289	0.0410522220062302	0.431707695803346	-0.70933477382008	-1.73809026352554	24	Top2a, Nusap1, Plk1, Cdk1, Ccnb1, Ncapd3, Smc2, Smc4	Suppressed	GO_BP
GOBP_CHROMOSOME_LOCALIZATION	1.60996942616689e-14	6.41572816327504e-12	0.97599468306432	-0.755816432408112	-2.30398034988501	95	Ska1, Ska3, Nuf2, Psrc1, Cdt1, Ect2, Racgap1, Birc5, Spc25, Ttk, Kif2c, Kifc1, Ndc80, Kntc1, Nsl1, Cenpf, Cdca5, Cep55, Kif22, Cdk1, Spag5, Knstrn, Aurkb, Ccnb1, Cenpq, Dsn1, Cdca8, Nek2, Knl1, Kif18a, Pmf1, Spdl1, Fam83d, Ska2, Dlgap5	Suppressed	GO_BP
