pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.23579079349685e-07	1.61789539674843e-05	0.674962860011025	0.582145116841514	1.80946113533712	172	Cxcl1, Tnf, Ccl2, Atf3, Ppp1r15a, Il23a, Ptgs2, Myc, Ccl20, Cxcl10, Cebpb, Fosl1, Tnfaip6, Nfil3, Fjx1, Sat1, Sqstm1, Icam1, Cd83, Plaur, Tgif1, Plk2, Tnc, Jun, Bcl6, Klf6, Clcf1, Plek, Tlr2, Jag1, Gem, Klf4, Gadd45b, Lamb3, Inhba, Ifih1, Relb, Trip10, Birc3, Serpine1, Tnfaip3, Areg, Cdkn1a, Nfkb2, Phlda2, Zbtb10, Yrdc, Eif1, Slc2a6, Dusp2, Ets2, Klf2, Zc3h12a, Ccrl2, Tnip1, Bmp2, Ier3, Junb, Tnfaip2	Activated	Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	8.2523788115465e-07	2.06309470288663e-05	0.659444398037935	0.627497492763771	1.89192309085797	109	Ccl2, Atf3, Chac1, Eif4ebp1, Cebpb, Slc1a4, Herpud1, Atf4, Xpot, Hspa9, Atf6, Tars, Dnajb9, Cebpg, Hspa5, Aldh18a1, Stc2, Asns, Iars, Mthfd2, Psat1, Hyou1, Wfs1, Serp1, Eif2ak3, Calr, Nop14, Srprb, Tspyl2, Slc7a5, Srpr, Pdia5, Sdad1, Hsp90b1, Rrp9, Nabp1, Xbp1, Ddit4, Preb, Pdia6, Sec11a, Dnajc3, Nolc1, Spcs3, Nop56, Edem1, Exosc5, Ddx10, Exosc2, Parn, Yif1a, Ssr1, Kdelr3, Nhp2, Exoc2, Ern1, Shc1	Activated	Hallmark
GOBP_ADULT_BEHAVIOR	4.23935929306435e-05	0.00840629619820552	0.557332238758646	-0.429234487377745	-1.79799177883059	132	Npy, Chrna4, Slitrk6, Cartpt, Oprm1, A230056J06Rik, Shank2, Chrna5, Glra1, Gabrg2, Dbh, Oprd1, Ghsr, a, Sez6, Ppp1r1b, Htr2a, Slc1a2, Atxn1, Fgf12, Chrnb4, Crhr1, En1, Chd7, Foxa2, Cend1, Tmod1, Slitrk1, Oprk1, Nrxn2, Chrna3, Nr4a2, Scn1a, Tuba1a, Dmbx1, Pbx3, Nlgn2, Cntnap2, Sptbn2, Pten, Arrb2, Inpp5f, Homer2, Vps13a, Cntn2, Zfhx2, Park7, Dab1, Ehmt2, Sdk1, Cdk5, Eps8, Pcdh17, Wdr47, Naglu, Hipk2, Shank1, Cnp, Nrxn1, Fosb	Suppressed	GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	3.09253721452347e-06	0.0036793461509793	0.627256739718528	0.752602921908152	1.98588105207111	40	Klk1b24, Nts, Cxcl1, Lgals3, Spink5, Ccl2, Ccl20, Pgc, Cxcl10, Pglyrp3, Bpi, Tac1, Cxcl12, Klk1, Il17f, Rpl30, Adm	Activated	GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	9.3449263289004e-06	0.00497900833261583	0.593325476396405	0.699283209880765	1.91964795542553	53	Klk1b24, Nts, Cxcl1, Lgals3, Spink5, Ccl2, Try5, Ccl20, Pgc, Cxcl10, Pglyrp3, Colec11, Bpi, Tac1, Cxcl12, Klk1, Il17f, Rpl30, Adm, Gata6	Activated	GO_BP
GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	0.000459282959405176	0.0276674380229017	0.49849310876659	-0.518379919698728	-1.834372501176	50	Spc25, Birc5, Aurkb, Cdk1, Knstrn, Ccnb1, Ska2, Cenpe, Nuf2, Ska3, Incenp, Racgap1, Ect2, Kat2b, Spc24, Mapre1, Cenpc1, Nek2, Cdca8, Kif2c, Rb1, Cdc42	Suppressed	GO_BP
GOBP_CARTILAGE_DEVELOPMENT	0.000338867753997701	0.0230595074674147	0.49849310876659	0.513748165304362	1.58629482869792	167	Hand2, Hmga2, Mmp13, Adgrg6, Dlx2, Uncx, Nr5a2, Serpinh1, Bgn, Wnt5a, Tgfbr2, Osr2, Sulf1, Mustn1, Acvrl1, Ghrl, Bmp8a, Scx, Arid5a, Il17f, Wnt7b, Runx1, Timp1, Adamts12, Msx2, Ihh, Pth1r, Wnt11, Snai2, Snai1, Wnt2b, Csgalnact1, Eif2ak3, Mex3c, Adamts7, Wnt10b, Tgfbi, Bmp5, Rspo2, Zbtb16, Hyal1, Runx2, Barx2, Col6a1, Pbxip1, Bmp2, Ecm1, Col3a1, Ddrgk1, Matn1, Col11a2, Hes5, Smad7, Npr2, Optc, Gpld1, Trps1, Sox9	Activated	GO_BP
GOBP_CATECHOLAMINE_SECRETION	0.00035623328766157	0.0232073432728422	0.49849310876659	-0.615513851764602	-1.95767315977073	32	Chrna4, Ffar3, Adra2b, Kcna2, Cartpt, P2ry1, Ghsr, Abat, Htr2a, Chga, Kcnb1, Oprk1, Gnat1	Suppressed	GO_BP
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	1.26369189811229e-05	0.0050359554360394	0.593325476396405	0.537536431902534	1.67257410923524	182	Lcn2, Tnf, Mmp3, Cd180, Ednrb, Ccl2, Ddit3, Cxcl10, Wnt5a, Cebpb, Pdcd1lg2, Nr1h3, Irak3, Lyn, Cebpe, Bpi, Gfi1, Adamts13, Havcr2, Fcgr2b, Arid5a, Hspa5, Txnip, Tlr2, Nr1d1, Tnfrsf1b, Aicda, Notch2, Cd36, Ccdc47, Gbp5, Gbp2, Nos2, Nfkbiz, Irak4, Hmgcs2, Wfs1, Tlr4, Serpine1, Eif2ak3, Tnfaip3, Ppp1r15b, Cd274, Cd40, Lbp, Irf8, Zc3h12a, Sigirr, Sash1, Trp53, Tnip1, Slc7a5, Myd88, Csf3, Mrc1	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1	0.000103687718050011	0.0133916193060439	0.538434096309916	0.636489603768941	1.79180291947637	67	Lcn2, Il1rn, Mmp2, Ccl2, Ptgis, Cebpb, Irak3, Sfrp1, Adamts12, Nr1d1, Gbp2, Irak4, Adamts7, Cd40, Klf2, Hyal1, Zc3h12a, Sigirr, Akap12, Myd88, Il1r2	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	2.06017093214319e-05	0.00576726674474674	0.575610261071129	0.545721915673656	1.68251292079759	158	Lcn2, Tnf, Mmp3, Cd180, Ednrb, Ccl2, Cxcl10, Wnt5a, Cebpb, Pdcd1lg2, Nr1h3, Irak3, Lyn, Cebpe, Bpi, Gfi1, Adamts13, Havcr2, Fcgr2b, Arid5a, Tlr2, Nr1d1, Tnfrsf1b, Aicda, Cd36, Gbp5, Gbp2, Nos2, Nfkbiz, Irak4, Hmgcs2, Tlr4, Serpine1, Tnfaip3, Cd274, Cd40, Lbp, Irf8, Zc3h12a, Sigirr, Sash1, Tnip1, Slc7a5, Myd88, Csf3, Mrc1, Nfkbil1, Cd68, Xbp1, Efnb2, Rela, Shpk, Ticam2	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_RETINOIC_ACID	0.00129252053780643	0.0476829863520993	0.45505986738723	0.595178405702481	1.65419080680394	59	Ankk1, Tnf, Hand2, Ptk6, Yap1, Fzd10, Wnt5a, Serpinf1, Lyn, Tnc, Wnt7b, Slc6a4, Klf4, Wnt11, Fzd4, Brinp3, Ltk, Wnt10b	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	0.000715931660427458	0.0355123923640383	0.477270815362862	0.563715446730112	1.66012761352972	93	Atf3, Cth, Ppp1r15a, Ddit3, Bhlha15, Herpud1, Atf4, Bbc3, Atf6, Dnajb9, Hspa5, Fut1, Stc2, Rhbdd1, Derl3, Wfs1, Derl1, Serp1, Eif2ak3, Ppp1r15b, Bfar, Manf, Ern2, Edem2, Ufl1, Atad3a, Ddrgk1, Hspb8, Xbp1, Hspd1, Herpud2, Tmbim6, Edem3, Cdk5rap3, Parp8, Creb3, Derl2, Ficd, Os9, Optn, Ern1, Creb3l1	Activated	GO_BP
GOBP_CELL_CHEMOTAXIS	0.000315322066432457	0.0220679075610598	0.49849310876659	0.498770422437844	1.56052290480852	197	Cxcl1, Il16, Cd74, Lgals3, Ednrb, Mmp2, Ccl2, Ch25h, Il23a, Csf1r, Thbs4, Mmp28, Ccl20, Vav1, Ptpro, Cxcl10, Wnt5a, Camk1d, Pdgfrb, Flt1, Cnr2, Tnfaip6, Lyn, Ccr9, Hoxb9, Bin2, Cxcl12, Itga9, Rin3, Ephb1, Ccr7, Kdr, Slit2, Ccr10, Cyp7b1, Serpine1, Il34, Prkcd, Calr, Nckap1l, Trpm2, Lbp, Hsd3b7, Tnfsf11, Arhgef5, Hspb1, Ccrl2, Eng	Activated	GO_BP
GOBP_CHONDROCYTE_DIFFERENTIATION	0.00096801887134074	0.0407681575992087	0.477270815362862	0.541199789664739	1.60028892602378	98	Hmga2, Nr5a2, Serpinh1, Tgfbr2, Osr2, Sulf1, Mustn1, Acvrl1, Scx, Arid5a, Runx1, Adamts12, Msx2, Ihh, Pth1r, Snai2, Wnt2b, Eif2ak3, Mex3c, Adamts7, Wnt10b, Tgfbi, Zbtb16, Runx2, Bmp2, Ecm1, Col3a1, Matn1, Hes5, Smad7, Npr2, Gpld1, Trps1, Sox9	Activated	GO_BP
NA	NA	NA	NA	NA	NA	NA		NA	GO_BP
GOBP_CHROMOSOME_SEGREGATION	0.000348872565172065	0.0230595074674147	0.49849310876659	-0.280982093599642	-1.27944455208924	383	Spo11, Fam83d, Spc25, Cep55, Tex11, Birc5, Meikin, Ube2c, Aurkb, Tubb5, Cdk1, Nusap1, Ncaph, Psrc1, Rec8, Knstrn, Ccnb1, Cenpf, Kif14, Prc1, Kif11, Top2a, Ccnb2, Soga1, Ttk, Esco2, Kif23, Cenpl, Plk1, Mapre2, Mapre3, Kif18a, Kif22, Mki67, Bub1, Cdca5, Aspm, Bub1b, Aurka, Fbxo5, Tubb1, Kif18b, Cdca2, Gen1, Espl1, Dpf3, Ncapd2, Ska2, Fancd2, Ccdc69, Kif4, Cenpe, Nuf2, Ska3, Pten, Smarcd3, Incenp, Cenpm, Tacc3, Ccne1, Cep97, Racgap1, Kifc1, Ect2, Kif15, Kat2b, Spc24, Tubg1, Ccsap, Kifc5b, Mtcl1, Cenpi, Mad2l1, Ncapg, Mapre1, Actb, Xrcc3, Dpf1, Mapk15, Brip1, Tex15, Dlgap5, Ccne2, Rab11a, Gpsm2, Rad21, Cenpw, P3h4, Cenpc1, Syce2, Ehmt2, Nek2, Ncapd3, Cdca8, Kif2c, Map1s, Smc2, Cenph, Rb1, Smarcc2, Cdc42, Smarca4, Nr3c1, Sass6, Mnd1, Clasp2, Kntc1, Spdya, Tpx2, Bcl7a, Atm, Arid1b, BC055324, Uhrf1, Bub3, Nde1, Naa60, Actr2, Ppp2r1a, Smc4, Nup62, Phf13, Arid2, Ncor1, Dusp1, Hjurp, Ppp1cc, Prickle1, Haus5, Haus4, Hdac3, Oip5, Cenpp, Cep85, Haus8, Ska1, Lcmt1, Ctcf, Anapc11, Smarcc1, Cdc27	Suppressed	GO_BP
GOBP_CHROMOSOME_SEPARATION	5.32969520035905e-05	0.00939408128092916	0.557332238758646	-0.477160569138528	-1.8248785341614	78	Spc25, Birc5, Ube2c, Aurkb, Ncaph, Ccnb1, Cenpf, Ttk, Plk1, Bub1, Bub1b, Fbxo5, Gen1, Espl1, Ncapd2, Nuf2, Ska3, Incenp, Spc24, Mad2l1, Ncapg, Xrcc3, Mapk15, Dlgap5, Rad21, Ncapd3, Cdca8, Smc2, Rb1, Kntc1, Atm, Bub3, Ppp2r1a, Smc4, Dusp1, Ska1, Lcmt1, Anapc11, Mad1l1	Suppressed	GO_BP
GOBP_COLLAGEN_CATABOLIC_PROCESS	0.000186102844006869	0.0171204998374237	0.518848077743792	0.720292601697364	1.8085468905897	32	Mmp3, Mmp2, Mmp13, Mmp12, Ctss, Mmp19, Try5, Mmp28, Mmp10	Activated	GO_BP
GOBP_COLLAGEN_METABOLIC_PROCESS	0.00028900040428726	0.0208386806667132	0.49849310876659	0.575587673334101	1.68072980258944	88	P2rx7, Mmp3, Mmp2, Mmp13, Mmp12, Ciita, Ctss, Mmp19, Ddr2, Serpinh1, Try5, Mmp28, Serpinb7, Mmp10, Scx, Runx1, P3h2, Ihh, Inhba	Activated	GO_BP
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	0.000254455433763025	0.0205246340555633	0.49849310876659	0.472460540235253	1.49642261597237	244	Hand2, Hmga2, Inhbe, Mmp13, Adgrg6, Dlx2, Uncx, Nr5a2, Serpinh1, Serpinb7, Bgn, Fam83a, Wnt5a, Pdgfrb, Tgfbr2, Sox8, Osr2, Sulf1, Mustn1, Acvrl1, Ghrl, Bmp8a, Pparg, Scx, Arid5a, Il17f, Wnt7b, Runx1, Timp1, Adamts12, Umodl1, Hsd17b1, Msx2, Ihh, Ifrd1, Pth1r, Ifrd2, Wnt11, Snai2, Snai1, Wnt2b, Csgalnact1, Hmgcs2, Eif2ak3, Mex3c, Adamts7, Wnt10b, Tgfbi, Bmp5, Rspo2, Zbtb16, Hyal1, Runx2, Barx2, Col6a1, Pbxip1, Bmp2, Ecm1, Dgat2, Col3a1, Arrdc3, Ddrgk1, Matn1, Col11a2, Xbp1, Hes5, Smad7, Npr2, Optc, Gpld1, Cflar, Trps1, Sirt1, Sox9	Activated	GO_BP
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY	0.0011993136025331	0.0464027108492277	0.45505986738723	0.427357999764932	1.38031942742098	381	Il16, Il1rn, Cd74, Tnf, Cd70, Il5ra, Ccl2, Casp4, Ccdc3, Mmp12, Csf1r, Ciita, Il21r, Yap1, Cxcl10, Csf2rb2, Wnt5a, Fosl1, Nr1h3, Irak3, Osmr, Lepr, Cebpa, Lyn, Il9r, Eda2r, Dcst1, Cr2, Ccr9, Duox1, Gfi1, Cxcl12, Pparg, Slit3, Il17f, Tnfrsf11b, Clcf1, Tnfrsf1b, Ccr7, Inhba, Hax1, Tnfrsf19, Edar, Slit2, Fzd4, Tmc8, Ifih1, Ccr10, Ackr1, Nfkbiz, Irak4, Birc3, Tnfaip3, Il17rb, Il34, Card14, Stat4, Il10ra, Cd40, Dnaja3, Sigirr, Hpx, Il17re, Rffl, Tnfsf11, Ccrl2, Trp53, Ecm1, Ifna7, Myd88, Il1r2, Il18r1, Csf3, Mst1r, Isg15, Rnf185, Ifnlr1, Rela, Jagn1, Mettl3, Sh2b2, Ticam2, Sirt1, Il3ra, Socs1, Csf2ra, Mx2, Tslp, Mib2, Thpo, Jak3, Tbkbp1, Gpr108, Pdgfb, Cactin, Epg5, Irf5, Vrk2, Nlrc5, Ifngr2, Trim56, Ifi27, Casp1, Tank, Duox2, Mavs, Irak1, Krt18, Crlf2, Gstp1, Ext1	Activated	GO_BP
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	0.000592264873475459	0.03239756934333	0.477270815362862	0.503317370494452	1.55738837483941	161	Lcn2, Klk1b24, Tnf, P2rx7, Spink5, Casp4, Il23a, Rnase1, Ccl20, Nlrp10, Pgc, Cebpb, Pglyrp3, Gbp10, Bpi, Tac1, Fcnb, Havcr2, Klk1, Il17f, Rpl30, Rasgrp4, Adm, Tlr2, Slc9a9, Card9, Aicda, Notch2, Cd36, Gbp5, Gbp2, Nos2, Nfkbiz, Tlr4, Serpine1, Stab2, Selp, Colec12, Prkcd, Anxa3, Lbp, Irf8, Ncf1	Activated	GO_BP
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS	0.000632812749212836	0.0341714498109156	0.477270815362862	0.566264404501255	1.66973367954437	94	Mmp2, Lhfpl2, Gdf9, Nr5a2, Mmp19, Nupr1, Gpr149, Cebpb, Sfrp1, Tnfaip6, Nrip1, Adamts1, Nr5a1, Slit3, Msh4, Dmrta1, Umodl1, Csmd1, Kdr, Inhba, Slit2, Fzd4	Activated	GO_BP
GOBP_ENDODERM_FORMATION	0.000995287154748812	0.0411875788647791	0.45505986738723	0.641970489971974	1.72181145690529	46	Hmga2, Sox7, Mmp2, Itga5, Col4a2, Col12a1, Gata6, Lamb3, Inhba, Tbx20, Dusp2, Col6a1	Activated	GO_BP
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	7.5557407556977e-05	0.0119258121582763	0.538434096309916	0.532022699267469	1.64272091579717	167	Cdsn, Spink5, Krt79, Tfap2c, Tmem132e, Krt71, Krt77, Sprr1a, Yap1, Trp63, Wnt5a, Krt2, Krt84, Cd109, Lor, Grhl2, Pdzd7, Sfrp4, Cyp27b1, Tgm3, Bcl11b, Gata6, St14, Txnip, Jag1, Tchh, Klf4, Krt78, Msx2, Gli1, Fa2h, Ovol3, Tgm1, Clic4, Nfkbiz, Prkch, Nme2, Strc, Cdkn1a, Alox8, Cnfn, Tmc1, Tmem79, Tecta, Mafb	Activated	GO_BP
GOBP_EPIDERMIS_DEVELOPMENT	1.72216685955254e-05	0.00512237005288159	0.575610261071129	0.494339497887651	1.57491460794058	279	Cdsn, Tnf, Sox18, Spink5, Krt79, Dsc1, Tfap2c, Tmem132e, Krt71, Krt77, Sprr1a, Yap1, Smo, Alox12, Trp63, Wnt5a, Krt2, Krt84, Foxq1, Aloxe3, Cd109, Eda2r, Lor, Grhl2, Pdzd7, Sfrp4, Cyp27b1, Tgm3, Bcl11b, Gata6, St14, Txnip, Jag1, Tchh, Alox12b, Lamc2, Klf4, Krt78, Msx2, Lamb3, Inhba, Gli1, Fa2h, Ovol3, Tnfrsf19, Edar, Lrp4, Fermt1, Tgm1, Clic4, Snai1, Ift172, Nfkbiz, Ppara, Prkch, Krt34, Wnt10b, Nme2, Strc, Cdkn1a, Alox8, Cnfn, Tmc1, Fgf7, Tmem79, Tecta, Col6a1, Mafb	Activated	GO_BP
GOBP_EPITHELIAL_CELL_PROLIFERATION	0.00123774987836601	0.0473547027418802	0.45505986738723	0.42953765916209	1.38344496406622	361	Tnf, Hmga2, Ednrb, Ppp1r16b, Dsc1, Ccl2, Col4a3, Tfap2c, Mmp12, Thbs4, Nupr1, Myc, Yap1, Smo, Trp63, Wnt5a, Cebpb, Hmox1, Cdk6, Krt2, Sfrp1, Flt1, Serpinf1, Tcf7l2, Bglap3, Osr2, Sulf1, Cd109, Acvrl1, Ghrl, Cxcl12, Pparg, Eppk1, Jun, Bcl11b, Gata6, Jag1, Nr1d1, Scn5a, Ptprm, Fut1, Bglap, Kdr, Ihh, Gli1, Fa2h, Tek, Notch2, Fermt1, Tgm1, Snai2, Ift172, Nfkbiz, Col8a2, Sox11, Cyp7b1, Tnfaip3, Wnt10b, Areg, Nme2, Cdkn1a, Gata2, Aplnr, Bmp5, Ncf1, Hpn, Tnfsf11, Runx2, Fgf7, Eng	Activated	GO_BP
