pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	3.08987662805833e-05	0.00912090782073687	0.557332238758646	0.642359947100332	2.07318656572711	49	Atp2a3, Trib3, Ddit3, Ppp1r15a, Cebpb, Chac1, Wfs1, Hyou1, Ern1, Xbp1, Herpud1, Atf4, App, Syvn1, Eif2ak3, Sirt1, Serinc3, Ptpn2, Grina, Creb3, Bcl2, Erp29, Bak1, Bbc3, Qrich1	Activated	GO_BP
GOBP_MATURATION_OF_SSU_RRNA	8.3296799070206e-05	0.0193204819531421	0.538434096309916	0.619503516290624	2.02299394257305	51	Nop14, Mphosph10, Wdr43, Rpp40, Bysl, Utp20, Heatr1, Wdr3, Nol10, Utp3, Rrs1, Tsr2, Srfbp1, Bms1, Kri1, Ngdn, Wdr46, Tsr1, Ddx52, Pwp2, Riok1, Rps8, Rrp36, Tsr3, Nat10, Rcl1, Imp4, Riok3, Riok2, Dhx37, Fcf1, Fam207a, Dcaf13, Nol11	Activated	GO_BP
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL	0.000294664150331634	0.0469079347423353	0.49849310876659	-0.822211636126928	-1.90948412731501	10	Bnip3, Rnf122, Bnip3l, Pip5kl1, Prelid1, Arl6ip5	Suppressed	GO_BP
GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	8.35982392203265e-05	0.0193204819531421	0.538434096309916	-0.438642687878832	-1.74353487538039	149	Pde2a, Igf1, Entpd1, Ampd3, Pfkfb3, Entpd3, Ier3, Aldoc, Ldha, Pde4a, Hk2, Eno2, Nudt7, Upp1, Gpi1, Dpyd, Pgam1, Pfkl, Tpi1, Eno1, Pgk1, Pfkm, Ucp2, Pkm, Upp2, Nudt16, Mlxipl, Neil1, Aldoa, Nudt10, Nudt12, Eno4, Gapdh, Dera, Cnp, Fbp1, Nudt13, Abcd1, Nudt11, Pfkp, Actn3, Pde7b, Prkaca, Pde1a, Zbtb20, Hprt, Ogdh, Nudt15, Mfsd8, Jmjd8, Sarm1, Nudt4	Suppressed	GO_BP
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS	7.87363551350364e-05	0.0193204819531421	0.538434096309916	-0.431675455128335	-1.74843728041906	170	Arg1, Amdhd1, Nos1, Slc16a3, Hal, Ldhd, Ldha, Cryl1, Dcxr, Gad1, Nos3, Ppard, Nudt7, Acadvl, Aldh8a1, Acads, Abcd2, Ivd, Acmsd, Abat, Carns1, Aldh1l1, Sardh, Csad, Abcd4, Hadh, Acoxl, Ppm1k, Aldh4a1, Aldh5a1, Cpt2, Acacb, Gldc, Adhfe1, Hacl1, Crot, Npl, Mpst, Akt2, Abcb11, Fah, Abcd1, Gcdh, Bckdk, Glul, Pex7, Lpin1, Hibadh, Hmgcl, Slc25a17, Acad10, Hykk, Gstz1, Sord, Echdc1, Mthfs, Faah, Thnsl2, Echdc2, Acaa1a, Nudt8, Asrgl1, Ddo, Tst, Acat1	Suppressed	GO_BP
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	3.28878887766955e-05	0.00912090782073687	0.557332238758646	0.357719674238386	1.58583211248565	413	Traf3ip3, Prkcd, Itgb2, Arid5a, Nmi, Itgam, Lck, Lat, P2rx7, Gm8909, Fyn, Tlr2, H2-Q1, Masp1, Alpk1, Irgm2, H2-M3, Cd274, Plscr1, Hsp90b1, Rsad2, Tlr4, Crebbp, Ada, Plcg2, Nr1h3, Ddrgk1, Pram1, Kcnj8, Xbp1, Gps2, Gata3, Src, Wnt5a, Elf1, Aim2, Tmem126a, Plcl2, Sqstm1, Slc39a6, Raet1d, Rnf185, Brd4, Itpripl1, Irak4, App, Polr3d, Ticam1, Gpatch3, Tyro3, Rnf125, Ly96, Irak3, Lipa, Shb, Rela, Adam8, Pak3, Nek7, Ep300, Zbtb1, Cactin, Lsm14a, Hspd1, Icosl, Dusp3, Card9, Cd276, Tnip2, Rab11fip2, Gpld1, Trim56, Cd14, Zc3hav1, Rif1, Eif2b3, Nfkbil1, Foxp1, Sirt1, Smpdl3a, Polr3c, Wdfy1, Cr1l, Tnfsf13b, Lats1, Tfrc, Lats2, 1810058I24Rik, Chuk, Cpt1a, Cfp, H2-D1, Klhl22, Clpb, Ptpn2, Brd2, Ccdc134, Tgfb2, Dhx33, Lamp1, Rnf115, C1qbp, Itch, Ptk2, Ppt1, Csnk1a1, Ddx3x, Lamp2, Bcl2	Activated	GO_BP
GOBP_POTASSIUM_ION_TRANSPORT	0.000258736316582656	0.0448476282076604	0.49849310876659	-0.45218080741015	-1.73295449881284	115	Kcne1, Trpm5, Aqp1, Kcnab2, Kcnt1, Kcnn3, Nos1, Slc12a8, Atp1b2, Nos3, Rgs4, Kcnk16, Dpp10, Kcnk3, Kcnj9, Kcnq2, Kcna6, Kcnh6, Dpp6, Kcnj15, Wnk4, Ptk2b, Kcnk10, Fxyd6, Kcnk13, Ank3	Suppressed	GO_BP
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	0.000345455168027669	0.0491734236763051	0.49849310876659	-0.436919638121509	-1.69825577407834	128	Pde2a, Igf1, Entpd1, Ampd3, Pfkfb3, Ier3, Aldoc, Ldha, Pde4a, Hk2, Eno2, Nudt7, Gpi1, Dpyd, Pgam1, Pfkl, Tpi1, Eno1, Pgk1, Pfkm, Ucp2, Pkm, Nudt16, Mlxipl, Aldoa, Nudt10, Nudt12, Eno4, Gapdh, Nudt1, Fbp1, Nudt13, Abcd1, Nudt11, Pfkp, Actn3, Pde7b, Prkaca, Pde1a, Zbtb20, Hprt, Ogdh, Nudt15, Mfsd8, Jmjd8, Sarm1, Nudt4	Suppressed	GO_BP
GOBP_REGULATION_OF_INSULIN_SECRETION	0.000335409219861863	0.0491734236763051	0.49849310876659	-0.450088788119465	-1.73808482658412	118	Trpm5, Gper1, Fkbp1b, Ghsr, Kcnk16, Ppard, Gnai1, Pfkl, Rph3al, G6pc2, Pfkm, Srebf1, Cartpt, Gprc6a, Gcg, Ucp2, Abat, Mlxipl, Casr, Dynll1, Trpm4, Hadh, Tcf7l2, Sox4, Nlgn2, Capn10, Kcna5, Rapgef4, Abcc8, Chga, Gnas, Foxa2, Prkaca, Syt7, Rfx6, Phpt1, Midn, Sirt4, Tardbp, Tm7sf3, Nr1d1, Oxct1, Slc25a22	Suppressed	GO_BP
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL	0.000127423181901161	0.0265040218354415	0.518848077743792	-0.378554855995548	-1.60904606892568	258	Kcne1, Chrna4, Bnip3, Nos1, Scn3a, Gper1, Fkbp1b, Atp1b2, Slc8a2, Jup, Rnf122, Mpp2, Nlgn1, Cacna1i, Begain, Rgs4, Kcnk16, Smad3, Asic2, Stx1b, Htr3a, Prkcz, Kcnk3, Kcnj9, Cux2, Kcnq2, Bnip3l, Kcna6, Lrrk2, Gria2, Kcnh6, Adora2a, Ucp2, Prkar1b, Abat, Calm3, Pip5kl1, Tmem25, Scn2b, Casr, Ptk2b, Cntnap1, Kcnk13, Ank3, Mllt11, Neto1, Mef2c, Gria3, Asic1, Nlgn3, Trpm4, Dlg4, Ntrk2, Pid1, Nos1ap, Kcnh4, Agt, Prelid1, Nlgn2, Ndufc2, Grik3, Ptpn3, Kcna5, Atxn1, Asic3, Abcc8, Gabrd, Arl6ip5, Abcd1, Grik5, Glrx, Kcnd1	Suppressed	GO_BP
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.29449716388265e-10	1.7950360672506e-07	0.826657301178302	0.530332584267137	2.21228274417697	231	Atp2a3, Bhlha15, Trib3, Ddit3, Atf3, Ppp1r15a, Cth, Stc2, Cebpb, Nupr1, Hspa5, Erlin1, Atf6, Chac1, Wfs1, Dnajb9, Fut1, Hyou1, Calr, Rhbdd1, Ern1, Hsp90b1, Pdia6, Sesn2, Dnajc3, Sec61b, Sel1l, Manf, Nr1h3, Ddrgk1, Serp1, Kcnj8, Xbp1, Herpud1, Ccdc47, Gorasp2, Nfe2l1, Atf4, Sdf2l1, Derl1, Pdia3, Man1a, Ufl1, Ube2g2, Canx, Pdia4, Uba5, Rnf185, App, Atp2a2, Faf1, Ubxn4, Amfr, Jun, Syvn1, Tmed2, Aup1, Erp44, Rasgrf2, Rnf103, Herpud2, Eif2ak3, H13, Tmem258, Jagn1, Ubxn1, Sirt1, Tmem67, Clgn, Parp8, Serinc3, Ubxn6, Psmc6, Erlec1, Derl2, Ubxn8, Ppp1r15b, Aff4, Man1a2, Ubxn2a, Ptpn2, Grina, Creb3	Activated	GO_BP
GOBP_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	7.04569491113307e-06	0.00293100908303136	0.610526878385931	0.509491137068815	1.97528601923602	138	Bhlha15, Ddit3, Atf3, Ppp1r15a, Cth, Stc2, Hspa5, Atf6, Chac1, Wfs1, Dnajb9, Fut1, Rhbdd1, Ern1, Dnajc3, Manf, Ddrgk1, Serp1, Xbp1, Herpud1, Gorasp2, Atf4, Sdf2l1, Derl1, Ufl1, Optn, Ubxn4, Amfr, Tmed2, Ubr5, Erp44, Hspd1, Herpud2, Hspe1, Eif2ak3, Cul3, Parp8, Erlec1, Derl2, Ppp1r15b, Ptpn2, Creb3	Activated	GO_BP
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	9.12512533299861e-11	1.7950360672506e-07	0.839088935621274	0.447393885590583	1.98894144759381	426	Eif3c, Nop14, Isg20, Lyar, Aatf, Tma16, Mphosph10, Nop58, Eif3a, Dis3, Spata5, Nol8, Wdr43, Ltv1, Dnttip2, Usp36, Surf6, Ddx21, Rrp9, Smn1, Mak16, Utp14a, Slu7, Eif2s2, Sbds, Rps12, Dkc1, Rpp40, Bysl, Ppan, Ak6, Ddx27, Esf1, Denr, Usp16, Exosc1, Rrp15, Nmd3, Eif3g, Rpl35, Ddx10, Eif5, Utp20, Nolc1, Sf1, Heatr1, Tfb2m, Urb1, Npm1, Exosc9, Ebna1bp2, Wdr3, Nop2, Znhit6, Nol10, Utp3, Wdr75, 2810004N23Rik, Sdad1, Ybey, Sf3a3, Gnl2, Rrs1, Xrn2, Utp18, Tsr2, Gtpbp4, Rpf2, Srfbp1, Fastkd2, Rpf1, Bms1, Pih1d1, Nop56, Ddx18, Eif5b, Mettl16, Mterf3, Kri1, Mettl5, Pwp1, Pa2g4, Ngdn, Mdn1, Ddx1, Wdr46, Wdr12, Scaf11, Rpp30, Pin4, Tsr1, Ddx52, C1qbp, Srsf12, Mettl17, Lsg1, Ftsj3, Rpusd2, Ddx3x, Pak1ip1, Rbm5, Pwp2, Riok1, Rps11, Prpf3, Nol9, Rpl5, Prpf4b, Rps19bp1, Gtpbp10, Psip1, Rps27l, Pno1, Adar, Nip7, Exosc3, Mybbp1a, Nsun3, Rps27, Noc2l, Gar1, Gemin5, Isy1, Krr1, Srpk1, Naf1, Nom1, Crnkl1, Zrsr2, Htatsf1, Usp39, Wdr74, Rpl38, Sart1, Rps8, Rrp36, Rps17, Gemin2, Zfp622, Rps3a1, Rbm10, Tsr3, Rsrp1, Exosc8, Ddx46, Nat10, Abcf1, Sfswap, Rcl1, Srsf6, Prpf39, Exosc7, Imp4, Luc7l2, Ruvbl1, Wdr36, Tfb1m, 9930104L06Rik, Rps23, Rbmx2, Dhx29, Nsun5, Prpf6, Mrps2, Riok3, Rpsa, Luc7l3, Mphosph6, Ddx51, Ddx20, Prpf31, Rrp8, Ddx28, Riok2, Mrto4, Ythdc1, Eif3d, Ddx49, Drosha, Dhx37, Gtf3a, Rpl7a, Mpv17l2, Sf3b4, Fcf1, Exosc2, Rpl13a, Rpl24, Wdr55, Bud13, Fam207a, Rpusd4, Ddx56, Dcaf13, Srsf5, Rps15a, Eif3b, Snrpb2, Nol11, Xrcc5, Rps6, Bop1, Ncbp1	Activated	GO_BP
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	0.000221805226845231	0.0419413519852801	0.518848077743792	0.580685873383867	1.94357707629705	60	Tma16, Spata5, Surf6, Mak16, Ppan, Rrp15, Rpl35, Urb1, Npm1, Ebna1bp2, Nop2, Znhit6, Sdad1, Rrs1, Gtpbp4, Rpf2, Fastkd2, Rpf1, Ddx18, Mdn1, Wdr12, Ftsj3, Pak1ip1, Nol9, Rpl5, Nip7, Noc2l, Wdr74, Zfp622, 9930104L06Rik, Ddx28, Mrto4, Gtf3a, Rpl7a, Rpl24, Bop1, Las1l, Nle1, Znhit3, Rpl35a, Pes1, Rpl7l1	Activated	GO_BP
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	1.19935568373555e-07	9.97863928867974e-05	0.690132458796796	0.609675147626382	2.22989047387198	101	Nop14, Aatf, Mphosph10, Nop58, Wdr43, Ltv1, Dnttip2, Surf6, Rrp9, Rps12, Rpp40, Bysl, Ak6, Utp20, Heatr1, Npm1, Wdr3, Nol10, Utp3, Wdr75, 2810004N23Rik, Rrs1, Utp18, Tsr2, Srfbp1, Bms1, Nop56, Kri1, Ngdn, Wdr46, Tsr1, Ddx52, Mettl17, Pwp2, Riok1, Rps11, Rps19bp1, Rps27l, Pno1, Rps27, Krr1, Nom1, Rps8, Rrp36, Rps17, Rps3a1, Tsr3, Nat10, Rcl1, Imp4, Wdr36, Rps23, Riok3, Rpsa, Riok2, Dhx37, Fcf1, Fam207a, Dcaf13, Rps15a, Nol11, Xrcc5, Rps6	Activated	GO_BP
GOBP_RIBOSOME_BIOGENESIS	2.16671587448942e-11	9.01353803787598e-08	0.863415391606693	0.508110172228238	2.16869483421523	288	Nop14, Isg20, Lyar, Aatf, Tma16, Mphosph10, Nop58, Dis3, Spata5, Nol8, Wdr43, Ltv1, Dnttip2, Usp36, Surf6, Ddx21, Rrp9, Mak16, Utp14a, Sbds, Rps12, Dkc1, Rpp40, Bysl, Ppan, Ak6, Ddx27, Esf1, Usp16, Exosc1, Rrp15, Nmd3, Rpl35, Ddx10, Eif5, Utp20, Nolc1, Heatr1, Tfb2m, Urb1, Npm1, Exosc9, Ebna1bp2, Wdr3, Nop2, Znhit6, Nol10, Utp3, Wdr75, 2810004N23Rik, Sdad1, Ybey, Gnl2, Rrs1, Xrn2, Utp18, Tsr2, Gtpbp4, Rpf2, Srfbp1, Fastkd2, Rpf1, Bms1, Pih1d1, Nop56, Ddx18, Eif5b, Mettl16, Mterf3, Kri1, Mettl5, Pwp1, Pa2g4, Ngdn, Mdn1, Wdr46, Wdr12, Rpp30, Pin4, Tsr1, Ddx52, C1qbp, Mettl17, Lsg1, Ftsj3, Rpusd2, Ddx3x, Pak1ip1, Pwp2, Riok1, Rps11, Nol9, Rpl5, Rps19bp1, Gtpbp10, Rps27l, Pno1, Nip7, Exosc3, Mybbp1a, Nsun3, Rps27, Noc2l, Gar1, Krr1, Naf1, Nom1, Wdr74, Rpl38, Sart1, Rps8, Rrp36, Rps17, Zfp622, Rps3a1, Rbm10, Tsr3, Exosc8, Nat10, Abcf1, Rcl1, Exosc7, Imp4, Wdr36, Tfb1m, 9930104L06Rik, Rps23, Dhx29, Nsun5, Mrps2, Riok3, Rpsa, Mphosph6, Ddx51, Rrp8, Ddx28, Riok2, Mrto4, Ddx49, Drosha, Dhx37, Gtf3a, Rpl7a, Mpv17l2, Fcf1, Exosc2, Rpl24, Wdr55, Fam207a, Rpusd4, Ddx56, Dcaf13, Rps15a, Nol11, Xrcc5, Rps6, Bop1	Activated	GO_BP
