ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0099587	inorganic ion import across plasma membrane	26/1179	127/28928	0.204724409448819	5.02312783421156	9.3658423053305	8.55997534154102e-12	4.13680262869382e-09	3.07503803178421e-09	Abcc9/Atp12a/Atp1a2/Atp1a4/Cacna1f/Cnga3/Kcnd3/Kcnj1/Kcnj12/Kcnk9/Lcn2/P2rx5/Scn5a/Slc12a8/Slc30a8/Slc39a4/Slc39a5/Slc39a8/Slc5a2/Slc6a1/Slc9a4/Slc9a7/Slc9a9/Trpm1/Trpv4/Wnk3	26
GO:0098739	import across plasma membrane	34/1179	213/28928	0.15962441314554	3.91655218276012	8.80623102145831	9.58478041318651e-12	4.24605772304162e-09	3.15625137465808e-09	Abcc9/Atp12a/Atp1a2/Atp1a4/AU018091/Cacna1f/Cnga3/Kcnd3/Kcnj1/Kcnj12/Kcnk9/Lcn2/P2rx5/Scn5a/Slc12a8/Slc15a3/Slc17a8/Slc19a1/Slc27a5/Slc2a10/Slc30a8/Slc39a4/Slc39a5/Slc39a8/Slc47a1/Slc5a2/Slc6a1/Slc6a7/Slc9a4/Slc9a7/Slc9a9/Trpm1/Trpv4/Wnk3	34
GO:0035725	sodium ion transmembrane transport	31/1179	184/28928	0.168478260869565	4.1337906110558	8.79002714706304	1.88485268055387e-11	7.70759757678798e-09	5.72934167028278e-09	Asic3/Atp12a/Atp1a2/Atp1a4/Cacna1i/Cnga3/Nalcn/Pcsk9/Scn10a/Scn4b/Scn5a/Slc13a2/Slc13a5/Slc17a6/Slc17a8/Slc23a1/Slc28a3/Slc34a3/Slc4a9/Slc5a2/Slc6a1/Slc6a18/Slc6a19/Slc6a3/Slc6a4/Slc6a7/Slc9a4/Slc9a7/Slc9a9/Trpm5/Wnk3	31
GO:0050678	regulation of epithelial cell proliferation	50/1179	432/28928	0.115740740740741	2.83982031225458	7.94164122941588	3.78183081480976e-11	1.28394116585872e-08	9.54400842864372e-09	Acvrl1/Alox5/Bcl11b/Cldn1/Cxcl12/Dab2/Eng/Esr2/Fgf1/Fgf9/Flt1/Fzd7/Ghrl/Gli1/Hmga2/Hmgb1/Hoxa5/Hpn/Hrh3/Hspg2/Hyal1/Igf1/Ihh/Kdr/Lims2/Maged1/Mmrn2/Mst1/Ngfr/Nlrc3/Ovol2/Pax6/Pdx1/Plxnb3/Ppp1r16b/Robo1/Runx2/Runx3/Scn5a/Sfrp1/Sgpp2/Sparc/Sulf1/Tgm1/Thbs4/Tinf2/Trp63/Wfdc1/Yap1/Zfp580	50
GO:0006814	sodium ion transport	37/1179	260/28928	0.142307692307692	3.49166829777517	8.31884695603481	3.84274750094446e-11	1.28394116585872e-08	9.54400842864372e-09	Asic3/Atp12a/Atp1a2/Atp1a4/Cacna1i/Cnga3/Cnga4/Gm5134/Kcnj1/Maged2/Nalcn/Pcsk9/Pon3/Scn10a/Scn4b/Scn5a/Slc13a2/Slc13a5/Slc17a6/Slc17a8/Slc23a1/Slc28a3/Slc34a3/Slc4a9/Slc5a2/Slc5a7/Slc6a1/Slc6a18/Slc6a19/Slc6a3/Slc6a4/Slc6a7/Slc9a4/Slc9a7/Slc9a9/Trpm5/Wnk3	37
GO:0071805	potassium ion transmembrane transport	33/1179	212/28928	0.155660377358491	3.81929041240578	8.49240513883495	3.864382741486e-11	1.28394116585872e-08	9.54400842864372e-09	Abcc9/Atp12a/Atp1a2/Atp1a4/Dpp10/Hpn/Kcna1/Kcna5/Kcnc2/Kcnd3/Kcng1/Kcnh4/Kcnh8/Kcnip1/Kcnj1/Kcnj12/Kcnk13/Kcnk2/Kcnk7/Kcnk9/Kcnmb1/Kcnmb2/Lrrc38/Lrrc55/Nalcn/Rnf207/Slc12a8/Slc17a6/Slc9a4/Slc9a7/Slc9a9/Trpm5/Wnk3	33
GO:0045765	regulation of angiogenesis	41/1179	319/28928	0.128526645768025	3.1535358853074	7.97225253980562	8.91259591518094e-11	2.78702116971188e-08	2.07169566969593e-08	Acvrl1/Adamts1/Alox5/Cd59a/Cdh5/Cela1/Col4a2/Crhr2/Efna3/Emilin2/Eng/Erap1/Fgf1/Flt1/Gata4/Ghrl/Hipk2/Hmga2/Hmgb1/Hoxa5/Hyal1/Itgax/Itgb2/Itgb2l/Kdr/Mmp9/Ngfr/Notch4/Nr2e1/Pik3cg/Pik3r6/Ppp1r16b/Sema4a/Serpine1/Sparc/Stab1/Sulf1/Tbxa2r/Thbs4/Tnfrsf12a/Tnn	41
GO:0006935	chemotaxis	51/1179	481/28928	0.106029106029106	2.60153518168785	7.30088852096223	5.60492440244864e-10	1.64810426863278e-07	1.22509671388212e-07	Adam10/Alox5/Bin2/Ccl28/Ch25h/Cmtm7/Cnr2/Csf1r/Csf3r/Cxcl12/Efna5/Eng/Enpp2/F2rl1/F7/Fezf2/Ffar2/Fgf1/Flt1/Gpsm3/Hmgb1/Il16/Il34/Itgb2/Itgb2l/Kdr/Mapk3/Mmp28/Mmp9/Mst1/Nckap1l/Pdgfrb/Pik3cg/Plxna4/Plxnb3/Ppib/Prss56/Ptgdr2/Ptpro/Rin3/Robo1/Robo3/Sema3b/Sema4a/Serpine1/Slit3/Thbs4/Trpv4/Vav1/Wnt7b/Zfp580	51
GO:0050900	leukocyte migration	46/1179	409/28928	0.112469437652812	2.75955546430919	7.38724325905378	5.89051563281092e-10	1.64810426863278e-07	1.22509671388212e-07	Adam10/Adtrp/Aire/Alox5/Cadm1/Ccl28/Ch25h/Cnr2/Csf1r/Csf3r/Cxcl12/F2rl1/F7/Ffar2/Flt1/Fut4/Fut9/Gpsm3/Hmgb1/Il16/Il34/Itga7/Itgal/Itgb2/Itgb2l/Lyve1/Mapk3/Mmp28/Mmp9/Mst1/Myo1f/Myo1g/Nckap1l/Nlrp12/Ppib/Prss56/Ptpro/Rin3/Sele/Selp/Serpine1/Tbx21/Thbs4/Trpv4/Vav1/Zfp580	46
GO:0042330	taxis	51/1179	483/28928	0.105590062111801	2.59076277927921	7.26709686408933	6.47874692561143e-10	1.72205093282752e-07	1.2800639978287e-07	Adam10/Alox5/Bin2/Ccl28/Ch25h/Cmtm7/Cnr2/Csf1r/Csf3r/Cxcl12/Efna5/Eng/Enpp2/F2rl1/F7/Fezf2/Ffar2/Fgf1/Flt1/Gpsm3/Hmgb1/Il16/Il34/Itgb2/Itgb2l/Kdr/Mapk3/Mmp28/Mmp9/Mst1/Nckap1l/Pdgfrb/Pik3cg/Plxna4/Plxnb3/Ppib/Prss56/Ptgdr2/Ptpro/Rin3/Robo1/Robo3/Sema3b/Sema4a/Serpine1/Slit3/Thbs4/Trpv4/Vav1/Wnt7b/Zfp580	51
GO:0006813	potassium ion transport	34/1179	249/28928	0.136546184738956	3.35030367440926	7.67761946734389	7.21365705515503e-10	1.74308185932746e-07	1.29569706148574e-07	Abcc9/Atp12a/Atp1a2/Atp1a4/Cnga4/Dpp10/Hpn/Kcna1/Kcna5/Kcnc2/Kcnd3/Kcng1/Kcnh4/Kcnh8/Kcnip1/Kcnj1/Kcnj12/Kcnk13/Kcnk2/Kcnk7/Kcnk9/Kcnmb1/Kcnmb2/Lrrc38/Lrrc55/Nalcn/Rnf207/Slc12a8/Slc17a6/Slc9a4/Slc9a7/Slc9a9/Trpm5/Wnk3	34
GO:0055001	muscle cell development	34/1179	249/28928	0.136546184738956	3.35030367440926	7.67761946734389	7.21365705515503e-10	1.74308185932746e-07	1.29569706148574e-07	Adra1b/Ankrd23/Bves/Capn3/Col14a1/Comp/Eng/Fer1l5/Gata4/Igf1/Lrrc10/Mybpc2/Mybpc3/Myh11/Myh6/Myh7/Myo18b/Myocd/Myom2/Myom3/Mypn/Neb/Nfatc4/Pdgfrb/Pi16/Ppara/Ryr1/Synpo2l/Tbx5/Tmod2/Tnnt2/Tnnt3/Xirp1/Xk	34
GO:0060348	bone development	34/1179	252/28928	0.134920634920635	3.31041910685677	7.59305741608508	9.92560845879221e-10	2.29411019856258e-07	1.70529675763414e-07	Adamts12/Bnc2/Cadm1/Ccdc154/Col13a1/Col2a1/Col3a1/Col9a1/Comp/Csgalnact1/Eng/Frem1/Ghrl/Gpr68/Hspg2/Igf1/Ihh/Kdr/Lepr/Lipa/Matn1/Nfix/Ppib/Ranbp3l/Runx2/Ryr1/Sfrp4/Sparc/Sulf1/Tfap2a/Timp3/Tnn/Trpv4/Wnt1	34
GO:0042692	muscle cell differentiation	51/1179	491/28928	0.103869653767821	2.54855075843555	7.13360789348092	1.14544646934982e-09	2.52948563279352e-07	1.88026000267453e-07	Adra1b/Ankrd23/Bves/Capn3/Col14a1/Comp/Csf1r/Cxcl12/Dock1/Eng/Fer1l5/Fgf9/Fzd7/Gata4/Igf1/Ins2/Lamb2/Lrrc10/Mybpc2/Mybpc3/Myh11/Myh6/Myh7/Myo18b/Myocd/Myom2/Myom3/Mypn/Neb/Nfatc4/Notch4/Nphs1/Ntn3/Pax3/Pdgfrb/Pi16/Ppara/Prdm6/Ryr1/Synpo2l/Tbx5/Tcf23/Tmod2/Tnnt2/Tnnt3/Trim72/Wnt1/Wnt4/Wnt7b/Xirp1/Xk	51
GO:0007160	cell-matrix adhesion	33/1179	241/28928	0.136929460580913	3.35970774867231	7.58244214215432	1.18956246839425e-09	2.52948563279352e-07	1.88026000267453e-07	Acvrl1/Adam9/Adamts12/Ccl28/Cdk5/Col13a1/Col3a1/Col5a3/Disc1/Efna5/Enpp2/Epdr1/Frem1/Itga11/Itga7/Itgad/Itgal/Itgax/Itgb2/Itgb2l/Itgb4/Kdr/Mslnl/Nid2/Otoa/Pcsk5/Rcc2/Serpine1/Strc/Tnn/Tnxb/Vwa2/Wnt4	33
GO:0006941	striated muscle contraction	28/1179	181/28928	0.154696132596685	3.79563165713054	7.77692488964123	1.32955483419056e-09	2.71842826867577e-07	2.02070803544589e-07	Abcc9/Adcy10/Adra1b/Atp1a2/Atp2a1/Ccdc78/Chrnd/Gata4/Kcna5/Kcnd3/Mybpc3/Myh3/Myh6/Myh7/Myh8/Pgam2/Rem1/Rnf207/Ryr1/Ryr3/Scn10a/Scn4b/Scn5a/Synm/Tnni3k/Tnnt2/Tnnt3/Trpv4	28
GO:0001654	eye development	49/1179	473/28928	0.103594080338266	2.54178927567885	6.96885178212582	2.64702280355144e-09	5.21169378654795e-07	3.87404429026593e-07	Acvrl1/Adamts18/B3glct/Bcl11b/Bfsp2/Cacna1f/Cldn19/Cnga3/Col5a1/Col8a2/Cryab/Fat3/Fgf9/Flt1/Frem2/Fscn2/Grk1/Hipk2/Hmgb1/Ihh/Irx5/Irx6/Kdr/Lamb2/Mfap2/Nfix/Nphp4/Nr2e1/Otx2/Pax4/Pax6/Pdgfrb/Prss56/Rpgrip1/Slc17a6/Slc17a8/Slc38a8/Slc39a5/Slc6a3/Tenm3/Tfap2a/Tfap2b/Tmem215/Trpm1/Tsku/Tulp1/Unc45b/Vax2os/Vsx2	49
GO:0150063	visual system development	49/1179	476/28928	0.102941176470588	2.52576959536995	6.91864368183902	3.26170550070791e-09	6.19258087205831e-07	4.6031738532547e-07	Acvrl1/Adamts18/B3glct/Bcl11b/Bfsp2/Cacna1f/Cldn19/Cnga3/Col5a1/Col8a2/Cryab/Fat3/Fgf9/Flt1/Frem2/Fscn2/Grk1/Hipk2/Hmgb1/Ihh/Irx5/Irx6/Kdr/Lamb2/Mfap2/Nfix/Nphp4/Nr2e1/Otx2/Pax4/Pax6/Pdgfrb/Prss56/Rpgrip1/Slc17a6/Slc17a8/Slc38a8/Slc39a5/Slc6a3/Tenm3/Tfap2a/Tfap2b/Tmem215/Trpm1/Tsku/Tulp1/Unc45b/Vax2os/Vsx2	49
GO:0055002	striated muscle cell development	30/1179	215/28928	0.13953488372093	3.42363453458785	7.35244879366095	4.27093734343807e-09	7.82906997162648e-07	5.81963658339983e-07	Adra1b/Ankrd23/Bves/Capn3/Col14a1/Gata4/Igf1/Lrrc10/Mybpc2/Mybpc3/Myh11/Myh6/Myh7/Myo18b/Myocd/Myom2/Myom3/Mypn/Neb/Pdgfrb/Pi16/Ppara/Ryr1/Synpo2l/Tbx5/Tmod2/Tnnt2/Tnnt3/Xirp1/Xk	30
GO:0048880	sensory system development	49/1179	483/28928	0.101449275362319	2.48916423891532	6.80296327755355	5.26518931517096e-09	9.15700921381975e-07	6.80674281982483e-07	Acvrl1/Adamts18/B3glct/Bcl11b/Bfsp2/Cacna1f/Cldn19/Cnga3/Col5a1/Col8a2/Cryab/Fat3/Fgf9/Flt1/Frem2/Fscn2/Grk1/Hipk2/Hmgb1/Ihh/Irx5/Irx6/Kdr/Lamb2/Mfap2/Nfix/Nphp4/Nr2e1/Otx2/Pax4/Pax6/Pdgfrb/Prss56/Rpgrip1/Slc17a6/Slc17a8/Slc38a8/Slc39a5/Slc6a3/Tenm3/Tfap2a/Tfap2b/Tmem215/Trpm1/Tsku/Tulp1/Unc45b/Vax2os/Vsx2	49
GO:0060326	cell chemotaxis	39/1179	337/28928	0.115727002967359	2.83948324159437	7.00133801253326	5.33986617058714e-09	9.15700921381975e-07	6.80674281982483e-07	Adam10/Alox5/Bin2/Ccl28/Ch25h/Cnr2/Csf1r/Csf3r/Cxcl12/Eng/Enpp2/F2rl1/F7/Ffar2/Fgf1/Flt1/Gpsm3/Hmgb1/Il16/Il34/Itgb2/Itgb2l/Kdr/Mapk3/Mmp28/Mmp9/Mst1/Nckap1l/Pdgfrb/Plxnb3/Ppib/Prss56/Ptpro/Rin3/Serpine1/Thbs4/Trpv4/Vav1/Zfp580	39
GO:0007229	integrin-mediated signaling pathway	20/1179	105/28928	0.19047619047619	4.67353285673896	7.77309399091148	7.9686912470251e-09	1.29991641537126e-06	9.66275835274586e-07	Col3a1/Dab2/Fgr/Itga11/Itga7/Itgad/Itgal/Itgax/Itgb2/Itgb2l/Itgb4/Lamb2/Lims2/Loxl3/Pcsk5/Rcc2/Slc2a10/Timp1/Tspan32/Vav1	20
GO:0045165	cell fate commitment	37/1179	314/28928	0.117834394904459	2.89119031025969	6.9453750653848	8.06945856043108e-09	1.29991641537126e-06	9.66275835274586e-07	Bcl11b/Ebf2/Fezf2/Fzd7/Gata4/Gata5/Gbx1/Gcm1/Hnf1b/Ihh/Kdr/Loxl3/Nfix/Notch3/Nr2e1/Otx2/Pax3/Pax6/Pax7/Runx2/Sfrp1/Sox18/Sox5/Tal1/Tbx20/Tbx21/Tbx5/Tbx6/Tead4/Tfap2c/Tgfb1i1/Tlx3/Vsx2/Wnt1/Wnt4/Wnt6/Wnt7b	37
GO:0048738	cardiac muscle tissue development	35/1179	290/28928	0.120689655172414	2.96124711181305	6.9190250905831	1.09800266212339e-08	1.69995892177781e-06	1.2636421908744e-06	Adra1b/Bves/Casp8/Ccm2l/Col11a1/Col14a1/Eng/Fgf1/Fgf9/Fzd7/Gata4/Gata5/Gli1/Hspg2/Igf1/Kcnk2/Lrrc10/Mybpc3/Myh11/Myh6/Myh7/Myo18b/Myocd/Neb/Pax3/Pdgfrb/Pi16/Ppara/Tbx20/Tbx5/Tnnt2/Trp73/Xirp1/Xirp2/Yap1	35
GO:0060562	epithelial tube morphogenesis	43/1179	404/28928	0.106435643564356	2.61151000596243	6.72362381779886	1.11923555798012e-08	1.69995892177781e-06	1.2636421908744e-06	Acvrl1/Adamts12/Casp8/Cecr2/Celsr1/Csmd1/Cxcl12/Eng/Fgf1/Flt1/Gata4/Hmga2/Hnf1b/Hoxa5/Igf1/Ihh/Itgax/Kdr/Kif26b/Lcn2/Maged1/Mmrn2/Mst1/Nfatc4/Notch4/Ovol2/Pax3/Rasip1/Rnf207/Robo1/Sall4/Sfrp1/Tbx20/Tbx6/Tead2/Tfap2a/Tfap2c/Tnc/Wnt1/Wnt4/Wnt6/Yap1/Zic5	43
GO:0070661	leukocyte proliferation	41/1179	378/28928	0.108465608465608	2.66131732119858	6.70162879742168	1.43026587562099e-08	2.11202594300033e-06	1.56994681201205e-06	Btn2a2/Ccdc88b/Cd180/Cd37/Cd59a/Cd70/Cfb/Crip3/Csf1r/Csf2rb/Csf2rb2/Cxcl12/F2rl1/H2-Aa/Hmgb1/Igf1/Igfbp2/Ihh/Il34/Il9r/Inpp5d/Irgm1/Itgad/Itgal/Itgb2/Laptm5/Lipa/Lmbr1l/Lrrc32/Mapk3/Muc19/Nckap1l/Nfix/Npr3/Ocstamp/Rasal3/Siglecg/Spta1/Tspan32/Wnt4/Zap70	41
GO:0051146	striated muscle cell differentiation	40/1179	365/28928	0.10958904109589	2.68888191757584	6.69312198091218	1.60573487216714e-08	2.30705042714608e-06	1.71491570700297e-06	Adra1b/Ankrd23/Bves/Capn3/Col14a1/Csf1r/Cxcl12/Dock1/Fzd7/Gata4/Igf1/Ins2/Lrrc10/Mybpc2/Mybpc3/Myh11/Myh6/Myh7/Myo18b/Myocd/Myom2/Myom3/Mypn/Neb/Nphs1/Ntn3/Pax3/Pdgfrb/Pi16/Ppara/Ryr1/Synpo2l/Tbx5/Tmod2/Tnnt2/Tnnt3/Trim72/Wnt1/Xirp1/Xk	40
GO:0030239	myofibril assembly	17/1179	80/28928	0.2125	5.21391009329941	7.77960122585027	1.88790614456744e-08	2.64108133276855e-06	1.96321320407373e-06	Ankrd23/Capn3/Mybpc2/Mybpc3/Myh11/Myh6/Myh7/Myom2/Myom3/Mypn/Neb/Pdgfrb/Synpo2l/Tmod2/Tnnt2/Tnnt3/Xirp1	17
GO:0030595	leukocyte chemotaxis	31/1179	243/28928	0.127572016460905	3.13011305528505	6.87326827872478	2.05472449988409e-08	2.80074754907277e-06	2.08189899394463e-06	Adam10/Alox5/Ch25h/Cnr2/Csf1r/Csf3r/Cxcl12/F2rl1/F7/Ffar2/Flt1/Gpsm3/Hmgb1/Il16/Il34/Itgb2/Itgb2l/Mapk3/Mmp28/Mmp9/Mst1/Nckap1l/Ppib/Prss56/Ptpro/Rin3/Serpine1/Thbs4/Trpv4/Vav1/Zfp580	31
GO:0090596	sensory organ morphogenesis	38/1179	341/28928	0.111436950146628	2.73422230181649	6.64022197263749	2.33314320957409e-08	3.10074732552396e-06	2.30489989703714e-06	Celsr1/Chrna9/Cnga3/Col11a1/Col2a1/Col5a1/Col8a2/Fat3/Fgf9/Flt1/Frzb/Fscn2/Grk1/Hipk2/Hmx3/Hpn/Ihh/Irx5/Irx6/Kdr/Mapk3/Mfap2/Otx2/Pax6/Rpgrip1/Sparc/Strc/Tenm3/Tfap2a/Tfap2b/Tmem215/Trpm1/Tsku/Tulp1/Vax2os/Vsx2/Wnt1/Zic1	38
GO:0007411	axon guidance	32/1179	258/28928	0.124031007751938	3.04323069741142	6.79513897150302	2.4111908781163e-08	3.12631480684543e-06	2.32390514928077e-06	Bcl11b/Cdk5/Cntn6/Csf1r/Cxcl12/Efna3/Efna5/Egr2/Fezf2/Gbx1/Hspg2/Lama3/Lamb2/Lamb3/Lhx4/Mypn/Ngfr/Notch3/Ntn3/Otx2/Pax6/Plxna4/Prtg/Ptpro/Robo1/Robo3/Runx3/Sema3b/Sema4a/Sema5b/Slit3/Wnt7b	32
GO:0090257	regulation of muscle system process	33/1179	272/28928	0.121323529411765	2.97679988025745	6.75187363650084	2.51902190035308e-08	3.18836200530405e-06	2.37002712128458e-06	Acacb/Adcy10/Adra1b/Atp1a2/Atp2a1/Chrna3/Chrnb4/Cmya5/Eno1/Flt1/Gata4/Gata5/Ghrl/Igf1/Kcna1/Myh7/Myocd/Nmu/Pi16/Ppara/Rem1/Rnf207/Ryr1/Scn10a/Scn5a/Sgca/Srl/Tbxa2r/Tnni3k/Tnnt2/Tnnt3/Trpc3/Trpv4	33
