Geneid	KRS7_1_QGP1_1_DMSO	KRS7_4_QGP1_2_DMSO	KRS7_7_QGP1_3_DMSO	KRS7_2_QGP1_1_Tg6h	KRS7_5_QGP1_2_Tg6h	KRS7_8_QGP1_3_Tg6h	KRS7_3_QGP1_1_Tg24h	KRS7_6_QGP1_2_Tg24h	KRS7_9_QGP1_3_Tg24h
NES	54.6046011407695	70.6552452646931	64.482491147504	41.7603693282953	29.8891250582058	35.627689588372	39.2632815834393	42.2518744937363	38.9106321904026
HSPA8	354.981340153836	383.631113526773	531.074636064167	168.837691054933	153.156925154311	143.933590811177	249.971568985326	266.884181286515	230.895930164387
NPIPA1	0.00859689904424265	0	0.0045526307697738	0	0	0	0	0	0
SOX21	0.120885441646236	0.0617900609844554	0.128033789491786	0.0441307270873053	0.0786244654229208	0.139134747679554	0.150588248742129	0	0.0363064338935571
MMP23B	0	0	0	0	0.00383145282873406	0	0	0	0
NUDT6	0.564136442828209	0.336415167283517	0.669195137577727	0.11899044023185	0.317994752335221	0.199118829959932	0.456007068501376	0.70274074954201	0.617483108909403
SNW1	12.3334402273626	18.7019986239763	12.3655628910412	19.4507708375703	12.6761165138351	12.0014312570425	13.4153193103295	15.7088266505851	13.244861799096
FAF1	11.5026220402368	11.0777049501668	13.8782845021291	13.8401526668363	14.1650441483757	15.6313500482637	14.6666546264249	13.5872312753416	14.572163438979
C1orf159	5.07057574069452	2.15983537786613	5.0624345069137	1.94617356758043	3.227003394218	4.24630037633074	4.01476870160195	4.97573653807412	2.41987564899967
ZCCHC4	1.39391106919767	0.983774878199897	1.87167479824633	0.801976118731659	1.07730632619382	1.16130119339356	1.2883819290301	1.6915303204087	1.27286398013175
TREM1	0.138314953714483	0.0126248355891635	0.013951806198286	0.284527351106818	0.235611364628141	0.197099168556299	6.16725937353855	3.0259159116622	4.94867434017553
PCBP4	1.58422748506501	0.788828549433247	1.23818037832102	0.571694249298327	1.12276879168682	0.811093384794585	1.19316667875822	1.10064085990365	0.689093936110823
PPP2R2C	25.0948927048066	20.966549691873	23.3410496633888	14.2359515454945	13.7934364146766	14.3261212634216	25.0694018766275	21.8255330711584	21.816009252268
DDX24	0	0	0	0	0	0	0	0	0
CHMP1B	5.85076462717937	5.52441763989147	4.0970529508647	5.56689279130358	5.19163329871018	4.68392950134342	7.26077926600306	6.68588820772899	6.61092397732816
ATP13A1	9.18311395385548	5.03371005583234	7.8587571049378	4.63267611435178	8.48644844814859	7.79400431593089	9.72494691412682	8.28564932622563	7.99465998298907
MRPL47	1.65066323171534	1.86085646817397	2.22148885849464	2.46172914618125	2.53197206263221	1.96175334212698	2.07858016498401	2.30560073741044	2.50984292926224
TPD52	27.7445011255551	28.4203469464566	20.0795577644201	31.0418430626238	23.0888322620971	29.2823540371098	27.3344433111049	23.0998624123	19.5574914826703
MEOX1	0	0	0	0	0	0	0.00392111926872566	0	0
SLAMF9	0	0	0.00195258353803838	0	0	0	0	0	0
GJC2	0	0	0.00345831449901811	0	0.00849488653984048	0.0150326477761028	0.0108467517535557	0	0.00653780887270058
JPH2	0	0	0	0	0	0	0.00842540294614709	0.0164842525100777	0
PHTF2	16.7627074163916	18.4907889559059	17.854607292395	27.1694452322186	18.1034691175597	27.1033932311558	15.1791366248429	11.5777795453164	10.6917610183762
CCDC28B	0.900173508366616	0.364729049070759	1.26442256947436	0.454189530412161	1.07099474166788	0.884447418434667	0.537885960946361	0.811574088148516	0.587969088955878
MIR6726	0	0	0	0	0	0	0	0	0
SNORD167	0.0562935094282613	0	0.100612676875605	0	0.022883478695318	0.016197945599642	0.0233751362306535	0.0342999899126275	0.0915798708581263
ACHE	7.55909485422737	1.2031399578711	3.92706719634004	1.15662856113203	2.92772068910132	2.55950218438108	5.77869487873746	4.7788177113426	5.61061637766112
GH1	0	0	0	0	0	0	0.0042145559271336	0	0
PUSL1	1.17076701490055	0.354626608779392	1.46044239734262	0.348254290913888	1.18451266476291	1.19778690003371	1.10192988777396	1.14841463634872	0.807435789481815
CLASP1	18.6218344619055	19.9130664825073	18.1422247809205	15.1832010191781	15.3630638644504	15.9936634732179	16.4164015797057	16.371975936935	17.298676809589
NIPA1	18.3773581659674	14.9059492050405	15.7829796163425	23.3995414628516	20.152671813745	24.3937071088836	19.487705220787	16.2955741347957	18.4776299370973
NFATC4	0.414452239997791	0.255675527135473	0.219480071907933	0	0.176609393220023	0.0986936809366618	0.142424125504539	0.116104993402593	0.257535638106116
ASAH2	0.598943323782264	0.578692956575747	0.468034480254022	1.2088060110357	0.5225745620538	0.655734572812541	0.642989029820916	0.741747845919416	0.753177673991912
RAN	42.5039397808551	35.727111265402	68.7114097084731	29.3277752004801	42.5259800792806	43.7168317929494	35.3130945715668	44.500142088928	33.4816094360523
MDFI	0	0	0	0	0	0	0	0	0
MIR6727	0	0	0	0	0	0	0	0	0
S1PR4	0	0	0	0	0	0.00811052390202125	0	0	0
AK7	1.45220888032748	1.98400138150901	1.36797216805433	1.6124281487979	1.34061407579514	1.11686057277717	1.85627212594829	2.37044699378761	1.80222899138201
MIR6808	0	0	0	0	0	0	0	0	0
LSS	6.01401076710864	3.91152302964037	6.44026300380497	2.31836228785862	5.04328591988699	4.59024080488129	2.91652145607945	3.01817552625874	2.65753407274068
NIPAL3	9.09414916505664	7.72223660988813	8.58255112111474	6.88259057671693	7.18235162877415	7.06864701711412	11.1597539028106	9.21654697961034	11.6662194579253
CCNL2	21.165225138711	13.2974011188449	20.8527631563677	9.31736420020934	13.4069133260489	15.9035191750573	19.3284580176599	19.2398854031451	23.1730918861493
SLC35D2	1.63559963570469	1.43996368507482	1.23629085662892	0.989374014464735	1.16894497013117	0.645746666856225	2.67320985449439	2.2287881012892	2.42283970539175
PPIE	62.3863215934326	55.4090843881652	71.3864541506829	71.0706070190833	75.0614695255518	66.2875020767269	71.3461863956908	83.5134057875861	73.3088830262124
CLEC12B	0	0	0	0	0	0	0	0	0
ZC3H11A	75.4935174698089	75.9140973188022	65.7640601000331	74.0367578148522	66.7236539003601	77.9323806322336	62.3052392745748	64.4053663990459	67.1130561564839
CT47A2	0	0	0	0	0	0	0	0	0
LOC148413	1.77037609974728	1.42346957592295	1.99093892709271	1.19415807190207	2.05710452625123	1.34316246755314	2.2907274991681	3.09200774991706	2.56893773977401
CPSF2	7.62250423712513	9.21302076744839	6.20752658082513	7.98251423484728	5.88545656585911	6.47289966959365	8.20731225712344	7.99889586904476	7.76201551563378
LINC01770	0.00943922621588103	0.0120620472486713	0.0349908938612445	0	0	0	0	0.0230055199809723	0.0094498460125061
PCBP3	0.0194263198960802	0	0.00342917685579478	0	0.00842331382044472	0.0074529959391725	0	0.010521403633562	0
ADD2	19.9478170746442	25.8397833248545	24.7643953738823	21.3699801298738	17.2277820366614	20.7890947985124	17.0805173918441	15.6951812545878	14.6175006507994
CELF2	0	0	0	0	0	0	0	0	0
TIAL1	14.5301245575797	12.834984616858	13.4372851088659	14.5906172966237	16.0958209661541	18.1378465559253	13.9022563772373	15.4488850210548	16.0324906780723
ZNF248	0.918547888758344	1.15919815868392	0.642030210688714	1.27049465885906	1.18186825619647	0.958716907196231	1.02105473567404	1.1239890362638	0.990977385274527
NRXN1	25.442878401475	27.770014019088	20.5977239411847	17.6156233272335	10.2984499765955	12.2296445944775	11.2934274110309	9.55436335683289	11.2788430658209
NTPCR	3.44264336228825	4.14542824432897	4.14406701753398	2.73913498385052	3.96150512880892	2.75841029376446	3.4968067261126	3.89405124121009	3.45977241238271
TTYH2	1.21840118074438	0.539416091329209	0.884008500444713	0.245161184848117	0.224632605844637	0.187714194809721	0.262921651936951	0.56896277765609	0.441807169578871
PACSIN2	8.05214090912143	8.31016658939974	8.51832713511185	18.0019731673741	18.097537090955	19.5892491130336	14.4001594286571	15.5287218157111	15.2999569573521
MITF	1.51652013270431	1.70535768788431	1.57407294419253	0.991251395514688	0.557993359106056	1.16696437068431	0.395820828210436	0.457612514713803	0.485832424011539
NEIL1	1.1865038453901	0.500020282734702	0.875655328419998	0.199678118316076	0.435111808958896	0.421309156212587	0.691848580461832	0.73832606023605	1.0741095044288
RCBTB1	10.8363025343021	10.6466825510254	8.98924034954384	9.12784614055524	7.03110124254992	8.55876045075868	8.40649716392647	7.9600537878378	7.96422384208673
CELF4	14.6138544165959	19.9276365212129	13.4641032522603	16.2988671531114	12.4917365315841	12.4980144503794	28.7221986434154	24.3666321838852	29.140867881199
TGDS	1.42975683648561	1.71678267355145	1.31848794887156	2.9247222604386	2.58133142463087	2.56770053004731	2.37475056495808	2.25299960469393	2.49255011744266
WDR20	5.95165170090841	5.74826847972699	6.54180929513515	5.28443564438751	7.37062081548821	6.35230513669203	6.8105663616703	6.87325298112858	7.72506711468773
KIR2DL2	0	0	0	0	0	0	0	0	0
LCMT2	4.9489577249983	3.06122852214641	6.47984000395702	1.86777368879518	3.83460094489072	3.31858013833894	3.96702287360321	4.27695930487677	4.25083940016069
C2CD5	57.4262185531301	55.1924254139976	53.4658985150962	37.3303835769169	32.4115134490642	38.1051217176122	34.6247113622906	35.8126803830571	39.9759912046427
PCNX2	4.29218101746175	4.1761346474321	3.63748415067905	4.03238206839963	4.0559606444677	4.33201101594047	5.82353141110366	6.06251135675613	7.73853629025641
JAKMIP2	64.7694486228341	97.3653679348381	57.1937799732201	109.279270558405	67.3818693784608	63.0508321760072	85.959215434626	84.1400731792168	83.6856529288304
ZNF623	0.607405918155725	0.305768725145669	0.506861174302074	0.156786601273277	0.56266077658456	0.508437909242622	0.840724281739143	0.882249651837265	0.755504878862542
ELMO1	0.312218771772564	0.126945994187083	0.225464508659827	0.22450473704803	0.341524416753144	0.326684048511451	0.141430604727528	0.138354083233947	0.227323665423536
DNAJC1	3.98942495346658	5.08476949984645	3.73947392159701	8.65554168264068	4.47877764065824	5.23238301883875	7.10564079702974	5.08349535048598	5.91346858645849
TESPA1	0.00398287843093086	0.0076343653686529	0	0	0	0	0.00826918830063208	0	0.00996839862665466
RUSC2	6.89369650825776	4.47925754585794	5.77507365349548	2.96213424823528	3.38176841320488	3.65340741200034	4.70617106150557	3.89187075858286	3.48971745854628
EPM2AIP1	28.6598671001125	34.5115134613266	23.5451079793011	28.6950023174501	19.2435120223814	22.431724019728	21.6755520065402	19.2064452547904	25.8067584936963
CDK11A	5.05095792260444	10.2487821293679	5.57906748733258	9.42531026318771	4.74905944217259	5.19320339439302	5.80060290354341	6.85909847673039	6.24146016376267
PTPRK	0	0	0	0	0	0	0	0	0
AP3D1	31.3296721951657	40.5245046877105	24.6411041940421	65.5140485510893	42.3070221371244	43.8704427064414	42.181225105843	36.109958853133	33.6116910851191
SP110	0.10981872558794	0.324218532243712	0.114307271920245	0.20275748927546	0.0738896076562934	0.0828120633867607	0.157244052575361	0.153823543213771	0.0796133747493997
HNRNPAB	52.2232880498042	71.3585320066491	79.6683403464157	61.4314466545836	53.6848603496829	65.0193234275087	44.4368201056675	54.6014334229544	41.0540559344979
ONECUT1	0.0964915400497876	0.0176147234432569	0.0437988846236746	0.100644089435457	0	0.0475963945529537	0.02289533570619	0	0.0552000570583059
IDI1	35.1568826145466	32.991107312207	29.1987584678449	51.8010038319069	42.6516783276392	46.2729001528001	43.6337057801956	34.44501209513	35.5677583895802
HUS1	7.93101224586273	6.37193873966598	8.31173251127867	6.38895955212624	6.89288057926533	8.20108816168864	6.03281521707079	5.42765198475848	6.18786543231765
FOXA3	1.93611627178641	1.01501261900398	1.86657643731502	0.503421093288598	1.52833170199266	1.12372278820866	1.91023234996877	1.38470481605408	1.60696213952764
HSF2	4.48033138162416	4.98979657796649	4.96096188807843	5.62439676759851	4.03702410389294	3.5974596294996	4.76497304683389	4.83396273607354	3.16458069046763
AMPD2	3.82450683397153	2.24581493777023	3.08294533884925	3.04389890325715	5.76406318962875	4.64897056600206	3.97226307209354	3.2044106595507	3.20900236423646
USP6	0.0327978424419043	0.0209555908578149	0.0521059277007111	0.119732584349721	0.0533296812648118	0.0188745620251874	0.0136188708598461	0.0666131066937588	0.0328347423326907
AGFG1	10.8025767756938	9.18008165838753	8.21641728963385	9.62522485142123	7.05728954944331	10.0990441289324	10.1901751051253	8.23843764915311	8.46904532822044
LOC105378591	0	0	0.00297711859343301	0	0	0	0	0	0
MED27	1.0472115913875	1.03421780150708	1.34225800734948	1.02478370202146	1.51693999545778	1.21474347427405	1.17395657353513	1.38165768257822	1.10861060122366
UXS1	2.43538329187207	3.22257695660335	2.33519228231699	2.49885645181128	1.38715833937902	1.70006719141243	2.92906588248997	2.01950122899635	2.66173812634259
YME1L1	36.2124690755279	39.2712145298742	33.4072744911985	55.8136623816084	49.5365195019146	48.1595373539656	49.9698408682098	48.8275435798145	53.8447761298418
MND1	0.926777504423238	1.61578314020922	1.83380610486863	0.72562074825736	0.626144075759178	1.28167842817276	0.477311153193443	0.717902208895217	0.0863088553132255
ERLIN1	62.4901404757955	55.1951948618922	59.1678318722397	37.4749339954979	46.0003862641924	45.7812004946133	47.7490636092245	57.7785212703793	51.7718940467198
SH2D3C	0.127958390055453	0.0369851779978639	0.0588888324452253	0.0426346933657205	0.0901601400516333	0.0964303568583341	0.258074723540202	0.287112348026567	0.31720582471296
ASB11	0	0	0	0	0	0	0	0	0
NBL1	0	0	0.0216748326471005	0	0	0.0471082264036925	0	0	0
AP4B1	8.74293826641458	6.65090503573524	9.42620611275947	6.33347327686363	12.0247966419444	10.2990853427165	8.48428074452844	11.8118993427816	11.6542469627754
ZNF821	2.95917218010594	2.54064126754367	2.44856063994651	1.20969127416701	1.90210503611193	1.64973260781381	3.0142949111071	2.97689788231501	2.05986429498275
PRKCZ-AS1	0.36679089550142	0.351531657156152	0.129493476530623	0.0743897541297867	0.188862011309083	0.228671616016157	0.355378507298114	0.360064005169861	0.214202077356391
MORF4L2	187.15757891359	203.665770795287	212.047288954989	232.680233430566	223.542863673767	230.84591892888	202.063934571011	208.924102544773	201.717852425375
CRISP2	0.0141078216826384	0.0991533249664386	0.0224130943342442	0.0686697995495443	0.0367031769243283	0.0649503590636267	0.0820132125245392	0.148997066793619	0.0564947759164958
SHMT1	9.34691466891224	7.98496600994881	12.7386274871452	4.70211009288462	5.29814145591791	7.89317655590406	4.10523624294412	4.6239821579873	1.21977680185584
FAAP20	9.2632876292057	5.14165033702412	10.3224429212058	4.37398484135693	7.81606867768274	7.75958228763823	9.20773689706183	7.83066345886629	8.82613663101469
TMEM52B	0	0	0	0	0	0	0	0	0
APOM	0	0	0	0	0	0	0	0	0
PEX5L	5.58316785460363	5.97234339447726	4.43275923673707	2.3876403194424	1.74171856325402	2.34554692410302	2.19595090675248	1.94978363646867	2.16664928122336
LOC100129534	0.390184893947298	0.169737267860324	0.373690555659624	0.111124828945798	0.232179971428804	0.334427699445321	0.468821293267462	0.512578741877217	0.540224514243507
MORN1	1.85418824756411	1.20477985785911	1.9721537301552	0.554517991171685	1.31839404039854	1.01279476302714	1.64425126263986	1.91486199932491	2.07651027908067
INSC	0.12571910161755	0.0803259562325187	0.279621886821373	0.152984381675488	0.384311013886728	0.419624532178294	1.25287671290798	1.17455542217163	1.48515442500874
AEBP1	0.902829765290853	1.08269711175383	0.816462220134455	0.743688413475012	0.695611801577236	0.399663165774299	0.911266543305148	0.631909586583108	1.14023587741584
TNF	0	0	0	0	0	0	0	0	0
PLEK	0.0165717895807322	0.0635294793279327	0.0087758665964542	0	0	0	0	0.0538522441848154	0
MAL	0	0	0	0	0	0	0	0	0
ADSS	11.0112864365623	13.1235074065544	11.0734818391013	17.3088922275856	11.4928024813416	13.5901342308707	13.5800470759459	11.0203412078548	11.5734841345893
TNFRSF14-AS1	0	0	0	0	0	0	0	0	0
DTYMK	4.31627060590561	2.36131407893287	9.1430113439687	2.09758788870249	3.91948916532156	4.809152610554	3.5387397850141	4.86215121494717	2.48499299926954
CLCN4	2.50345656900123	1.99094772405572	2.2249049447842	1.36177863159707	1.7380656338708	1.57671299475009	3.36894965956936	3.41322771539544	3.54934634665542
LOC100996583	0	0	0	0	0	0	0	0	0
GTDC1	2.38240054062008	1.63609744536617	3.21846888240393	2.46520638466067	1.38086888567581	3.6374217458615	3.71477358274726	2.62014258307501	4.12116021115974
URI1	20.4903103252968	23.7298190922525	18.305639436152	30.8645388991606	20.2556186376838	24.4176817628716	27.4734073980495	23.0048451202499	27.1516401138628
SLC13A2	0	0	0	0	0	0.0111659049961067	0	0	0
PCDH15	15.0575563994506	14.3309156009883	16.8201124776734	4.9625219427306	4.53969818734079	6.95033276860831	2.60518808557056	2.61223071324382	1.4132341138703
ST18	45.3131802498223	58.026846024934	30.4236380136288	47.7364390404494	25.8755712255536	30.3217042703225	25.6194919998366	23.1023135761515	26.4918149762252
TBC1D2B	5.92070716137771	3.98054493631273	5.72095127687331	2.00281523680616	2.85221988001487	3.12120210695625	3.13733373875697	3.28894927494607	2.81439412600121
NPDC1	26.1530117405913	5.00479419851554	22.1006840929826	5.18262046806092	16.2026924040391	17.119729988384	21.3639126048177	16.3959505720496	15.9622869204317
ANAPC13	8.50778466017364	7.26534687833797	7.71196334114812	10.0906500730958	13.102855819397	13.8791039437882	9.89509573442295	10.1634245827235	11.4146961313035
YIPF3	57.1334303271468	36.7481823347645	56.3051062623288	31.4484177855572	58.5713310042767	45.7155333512866	58.7407853900943	60.5066558095875	61.7818610532537
MIR4251	0	0	0	0	0	0	0	0	0
DYNC1LI2	122.986935418397	132.950270674311	111.058746079079	101.399519178184	91.7699792386922	98.9255930110972	119.686348632782	115.245688863509	143.024727839497
C9orf64	5.8088614349859	7.97912015364769	6.28533427543134	4.17600711363989	5.03022280521003	4.18102610576626	6.96506365941487	7.50714880866018	6.26789166766387
MPZL3	3.68450672913841	2.57432146009121	3.57601514177986	4.29811071309216	5.62038230752576	6.21618275887392	8.73938521665906	7.56406568438697	10.1172560987697
BPNT1	6.78491688059075	5.4440796588152	8.14184464266355	6.2882993387618	9.0888648967705	6.0044518801205	5.53641468005384	6.84208348346936	6.46674492225081
MIR551A	0	0	0	0	0	0	0	0	0
DUSP8	0.472940978031043	0.185955151973906	0.308250775654417	0.324646590033798	0.220843221462108	0.558295249805333	0.765388182643609	0.581257747476234	0.279227707982438
DUSP2	0.14291456551648	0.0294557058911835	0.1611310872739	0.100979480296012	0.25486924318679	0.212244475132606	0.0995437436322051	0.131086282873895	0.179998026633308
BANK1	0.0127809774039128	0	0	0	0.00831280841001392	0	0	0	0.0383860707204239
LRP10	20.5507977361158	10.8963042074779	16.2960351727001	5.75276305452957	12.5265666289468	10.7507604260444	15.7377320196665	14.3901562773922	15.969023389745
DPEP1	0	0	0	0	0	0	0	0	0
TRDMT1	1.68252931726969	1.0899526694921	1.602582938845	1.42182443915294	0.797945355924747	1.43894942239522	0.766572193523588	0.968221505793784	0.713539994317285
DYNC1I1	12.5495321616671	10.6068818685916	14.0852867822295	10.6217056197292	14.9534597820318	13.5910598047968	19.2849048034361	18.1964168707911	24.484281022803
DDX11	7.67228464182799	6.68386331739954	11.1926427474888	3.97803658670412	4.16564065879585	9.35267316684886	5.5848719584419	5.01894293626038	3.55325876546788
ARHGEF7	8.83433795792325	9.00294199954847	8.52670751099819	9.19938961912911	9.16460014015696	8.86511264035706	8.40168685426526	8.81701691945503	9.56545035438672
DDX10	25.9198786864575	40.1894258961006	32.8243537826805	72.3866852859949	36.2198925078352	39.2784364816434	43.5172000080045	46.6081549860834	43.5290687232402
IGSF11	0	0	0	0.0581298389487939	0	0.0329887718047958	0	0	0
DGCR5	0.681359920528769	0.46759025627684	0.648149455643778	0.322439281786743	0.984799396898838	0.493768458437829	1.44606472557144	1.62987520472272	1.47794074695703
RN7SL1	6.30478888504807	6.61872811975513	1.42841295437722	12.4848431135573	1.59290909785151	4.45679885492925	7.42104653944705	4.71875136344643	10.8345694768152
FAM49B	28.7815491931093	37.3027426913196	29.6494267983443	34.2359004567689	17.4567109728803	22.9700358470282	19.9424872676989	19.2808167459577	15.8109423569245
DNAJC10	126.143113478765	116.424943148689	94.8870609415811	154.046438863899	123.079387387146	154.84721298879	217.301092950995	183.540458137517	219.814375724947
NETO1	0	0	0	0	0	0	0.0144405221937735	0	0
KDM4C	3.60575433270761	3.67204632562783	3.68139113524797	3.56385004880509	3.26177344368905	3.11709976121679	3.54369034025294	3.6137117568715	3.49946749161874
LINC01345	0	0	0	0	0	0	0	0	0
LINC01777	0	0	0	0	0	0.0243912079112257	0.0175993864236614	0	0
LINC01646	0	0	0	0	0	0	0	0	0
ADAM28	40.9696397403166	46.285786303921	28.9563153023622	58.2756380258057	49.6968428398797	53.7028851300714	60.6424319620709	52.0078442695505	70.6398180157364
MIR4689	0.0590697264816193	0	0	0	0.0384192306703631	0.0679871072777459	0.0245279236920712	0	0
PCYT1B	7.89768789692523	9.35745273753031	9.56993156474908	7.38521417298186	8.6581076154118	6.90248093619286	7.71274925474304	10.081591470544	7.37094098319468
HMGCLL1	0.205344905025826	0.340565412868498	0.32854511992491	0.217979552723093	0.13355730156675	0.216230091760759	0.0979660640945197	0.0603405688299984	0.0699832961896358
CLIC1	0.0149784862949277	0.0191404682196326	0.0158642127213512	0	0.0194841572607169	0	0.0124392371777459	0	0
EGFL7	7.80997767254254	1.95296044611333	6.02860507067248	0.790759980355618	2.1523926159749	1.89752394906871	2.47846390520773	2.02371730671868	1.62639938469938
ERI1	5.3196980918966	4.76780755436061	5.22520570512582	5.94134476976	3.5737089141073	7.93445068274752	5.71296997879987	5.95575070666835	5.22354673946751
LY6H	0	0	0	0	0	0	0	0	0
DYNC1I2	71.9455615341543	78.3163988481957	76.4724258900499	69.3010226000395	67.9734280039793	61.2960126990576	67.5170068004622	67.4516956252313	67.5742922720603
NMI	1.67252002752965	2.04184002579754	1.86631913924214	2.36234043258225	1.37919397977749	1.73594627911189	2.54233623570819	2.12307705984448	2.49665258069962
MTMR4	72.0720169769499	57.9428154538876	64.463639521172	68.2999283073898	95.6724267296986	100.210598660734	75.7822523969552	78.2430430001904	82.7434409854775
ARSG	2.66835507840873	2.39785574016195	2.1150493738863	1.29882140902611	1.15327493002601	1.54549686524011	1.77279872164436	2.16779407791501	1.89580186006991
HTR7	0.586390723211056	0.644421725372216	0.84464963302977	0.927633170881737	0.961106105203358	1.24184249597256	1.12005861105214	1.29577739669927	1.91378448075315
HTR6	0.210245135896584	0.134332343827148	0.315459950329888	0.0284268851056581	0.030387652222219	0.0403307510750965	0.174603031266963	0.0759132952473554	0.0467737058964166
LOC102724450	0.0181169852566726	0	0.043173677915453	0	0.00589168663108895	0	0.0376141941375268	0.0367959774796064	0
PTK2	78.4102328464183	71.4545113714428	73.4882036690797	52.4692655513628	49.3071985774929	54.3924648572387	55.8510490409188	59.3121935056294	56.5360696801698
PLBD2	20.5017991452156	13.3570225015404	14.7123960148472	8.01106851549031	10.6508761319435	11.2285429997434	11.3761836620527	8.17893807713769	10.3358667813733
FUT11	14.893765426914	15.3085139025418	11.7996866597511	8.48883643025162	8.36602453329911	9.21477000563805	7.40666058634457	8.15422660899469	9.45904654343233
ZNF596	0.266933715323733	0.103814559675813	0.208965752332617	0.254210758785464	0.105678669062069	0.10686295653992	0.163851468771162	0.0660006237664404	0.197520808196973
CNBD1	0	0	0	0	0	0	0	0	0
GTF2IRD2	0.470839818570383	0.49227483919825	0.294675787906435	0.451417528206311	0.231997313918086	0.295592460231091	0.55690731693091	0.312966182711444	0.571357026234693
GABRG1	0.00787282605394675	0	0.0125075576508991	0	0	0	0	0	0
CLEC4F	0.0072918669312646	0	0.00772305864929366	0	0.0047426648866746	0	0	0	0
C18orf54	3.19660531957894	3.61887699200763	4.37686130347002	2.21116060732369	0.992111992432245	4.02890809263843	2.33169140278649	2.21185010801889	0.35895798833237
MIR4252	0	0	0	0	0	0	0	0	0
SPINK1	0	0	0	0	0	0	0	0	0
SPIB	0	0	0.0026486238014172	0	0	0.0057565367044281	0	0	0
RFXANK	4.53502935184611	2.77074544764534	4.66573500202365	2.13681694961439	5.60126939974776	3.49734384587767	4.86945884285719	4.14328229878356	4.43312511216268
CDK13	21.0559936392329	25.9528397039505	17.1622962207244	28.8016623980066	19.8916833616961	23.6141987843846	30.1428109863901	28.7712071660996	29.9018055487045
CRHR1	0	0	0	0	0	0	0	0	0
SLC1A5	31.9133028125032	21.2392276613549	36.9502442768177	55.3676186138653	117.725259753119	121.087367606808	117.797371651476	115.688718232008	126.345967351774
SOX6	0.0793696496958992	0.0760677127695898	0.0945709135290877	0	0.0387167978614417	0.0685136855613085	0.0659143973457612	0.0806007125743759	0.238376838484147
CCSER1	1.57908730979032	1.41109007404635	1.15201181883767	1.24968017755434	0.926495939628734	0.724446910834563	1.77908893257426	1.97363660560474	2.37682333806252
USP27X	3.49285534145531	2.96699604711042	2.87612249553367	2.53056529485667	2.03540060210866	1.41750935783908	3.08516319345502	2.37835622796087	2.52657879376988
