pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
HALLMARK_IL2_STAT5_SIGNALING	0.00322131005809181	0.0108213807302862	0.431707695803346	-0.344700057385159	-1.5182765939223	148	Syt11, Itih5, Emp1, Fgl2, Tnfsf10, St3gal4, Tnfrsf9, Nrp1, Igf2r, Spp1, Cish, S100a1, Cd44, Slc2a3, Dhrs3, Irf6, Aplp1, Hopx, Cd81, Anxa4, Coch, Adam19, Ncs1, P4ha1, Socs1, Prnp, Myo1e, Ccnd3, Praf2, Syngr2, Gpx4, Plin2, Col6a1, Slc1a5, Tnfrsf1b, Ahcy, Lrig1, Furin, Phtf2, Serpinb6a, Plscr1, Smpdl3a, Ager, Ndrg1, Cdc42se2, Twsg1, Gsto1, Ctsz, Rnh1, Ccne1	Suppressed	Hallmark
HALLMARK_MTORC1_SIGNALING	0.00909963568930432	0.0252767658036231	0.380730400722792	0.306317569723666	1.40298183012855	189	Slc7a11, Nupr1, Ddit3, Ppp1r15a, Bcat1, Trib3, Cth, Hspa5, Phgdh, Slc1a4, Xbp1, Shmt2, Nfil3, Psph, Eif2s2, Serp1, Mthfd2, Sdf2l1, Eprs, Uso1, Slc7a5, Ifrd1, Asns, Hspa9, Tcea1, Etf1, Uchl5, Acsl3, Gtf2h1, Psat1, Hsp90b1, Sytl2	Activated	Hallmark
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.05874159856708e-30	5.2937079928354e-29	1.43902565267782	-0.650354640987445	-2.95551985038808	193	Atp5k, Uqcrh, Cox7a2, Cox6b1, Ndufa4, Cox7b, Atp5e, Uqcr11, Ndufa3, Atp5j2, Ndufb3, Timm8b, Cox6c, Ndufc1, Ndufa1, Atp5g3, Atp5l, Sdhd, Cox7c, Ndufb2, Ndufa2, Cox17, Uqcr10, Sdhc, Ndufa7, Atp5j, Ndufb6, Ndufb7, Atp5d, Ndufa5, Atp5o, Mrpl34, Atp5g1, Cox8a, Ndufa9, Atp6v0e, Cox5a, Uqcrb, Ldha, Polr2f, Ndufb4, Mrpl11, Cox6a1, Vdac1, Cox5b, Atp6v1f, Atp5g2, Mdh1, Ndufa6, Ndufs6, Atp5h, Ndufb8, Ndufc2, Ndufa8, Cox4i1, Atp6v1e1, Timm13, Uqcrq, Ndufs7, Ndufs2, Uqcrfs1, Mgst3, Tomm22, Slc25a4, Prdx3, Ndufs4, Ndufb5, Cycs, Atp6ap1, Slc25a5, Ech1, Mdh2, Etfb, Cyc1, Timm17a, Gpi1, Atp6v0b, Acaa1a, Cyb5a, Ndufs8, Slc25a3, Atp5c1, Atp6v1g1, Timm10, Slc25a11, Gpx4, Retsat, Ndufs3, Bax, Ndufv2	Suppressed	Hallmark
HALLMARK_PANCREAS_BETA_CELLS	0.00324641421908587	0.0108213807302862	0.431707695803346	-0.521367239689026	-1.71842947489987	35	G6pc2, Iapp, Scgn, Syt13, Pcsk1, Spcs1, Abcc8, Chga, Gck, Gcg, Pcsk2, Neurod1, Pax6, Pdx1, Isl1	Suppressed	Hallmark
HALLMARK_PEROXISOME	8.64743965645992e-05	0.000540464978528745	0.538434096309916	-0.45597430586686	-1.83141344060675	87	Ttr, Prdx1, Gstk1, Tspo, Slc25a17, Hsd17b11, Sult2b1, Dhrs3, Slc25a4, Sod1, Rdh11, Prdx5, Ech1, Abcc8, Acaa1a, Hsd3b7, Dhcr24, Mvp, Retsat, Ctbp1, Eci2, Acsl5, Elovl5, Abcd1, Hras, Abcb4, Pex6, Pex5, Crat, Nudt19, Idh1, Cnbp, Fdps, Slc35b2, Scp2, Gnpat, Fis1, Itgb1bp1, Acox1, Ephx2	Suppressed	Hallmark
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2.68860210266476e-06	2.68860210266476e-05	0.627256739718528	-0.630868468659957	-2.20435742478496	42	Atox1, Txn1, Glrx, Prdx1, Prdx2, Ndufb4, Ftl1, Ndufa6, Prdx4, Lamtor5, Ndufs2, Nqo1, Sod1, Pfkp, Pdlim1, Cdkn2d, Prnp, Gpx4, Prdx6, Sbno2, G6pdx, Txnrd1, Ercc2, Txnrd2, Abcc1, Egln2	Suppressed	Hallmark
HALLMARK_TGF_BETA_SIGNALING	0.00608099143697573	0.0184259447575121	0.407017918923954	0.447625695629742	1.61890656614084	48	Wwtr1, Ppp1r15a, Nog, Klf10, Ube2d3, Skil, Trim33, Apc, Tgif1, Tjp1, Ppm1a	Activated	Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.000146795819491933	0.000733979097459667	0.518848077743792	0.399833001437079	1.76850071451263	152	Il23a, Atf3, Ppp1r15a, Fosl1, Cebpb, Gem, Bcl6, Plek, Cflar, Nfil3, Egr1, Relb, Jun, Nr4a3, Tank, Zbtb10, Btg3, Klf9, Tlr2, Fosb, Nr4a2, Ier2, Myc, Pde4b, Tiparp, Dnajb4, Tnf, Nfkb2, Cxcl10, F3, Rel, Klf10, Birc3, Hes1, Mxd1, Csf1, Nr4a1, Rela, Fos, Tgif1, Klf6, Dusp2, Sgk1, Vegfa	Activated	Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.63425274724055e-12	6.58563186810138e-11	0.898671232061694	0.598435872060225	2.49049292697046	107	Chac1, Atf3, Dnajb9, Herpud1, Cebpb, Hspa5, Slc1a4, Xbp1, Atf4, Pdia5, Atf6, Tars, Eif4ebp1, Cebpg, Stc2, Aldh18a1, Pdia6, Iars, Serp1, Mthfd2, Xpot, Nop14, Dnajc3, Tspyl2, Slc7a5, Asns, Hyou1, Wfs1, Hspa9, Kdelr3, Srpr, Preb, Cnot4, Eif2ak3, Psat1, Hsp90b1, Srprb, Nop56, Ddx10, Bag3	Activated	Hallmark
GOBP_AEROBIC_RESPIRATION	1.58938935377089e-23	1.75945401462437e-20	1.25451347943706	-0.643275512379921	-2.84501696868896	159	Bloc1s1, Atp5k, Uqcrh, Cox7a2, Cox6b1, Ndufa4, Cox7b, Atp5e, Uqcr11, Ndufa3, Atp5j2, Ndufb3, Cox6c, Ndufc1, Ndufa1, Atp5l, Cox7a1, Ak4, Uqcc2, Sdhd, Cox7c, Ndufb2, Ndufa2, Uqcr10, Sdhc, Chchd2, Ndufa7, Atp5j, Ndufb6, Ndufb7, Atp5d, Ndufa5, Atp5o, Cox8a, Ndufa11, Ndufa9, Ndufb11, Mrps36, Cox5a, Uqcrb, Sdhaf4, Ndufb4, Ndufv3, Cox6a1, Cox5b, Mdh1, Atpif1, Ndufa13, Ndufa6, Ndufs6, Atp5h, Ndufb8, Ndufc2, Ndufa8, Cox4i1, Uqcrq, Ndufb10, Ndufs7, Ndufb9, Snca, Cbfa2t3, Ndufs2, Uqcrfs1, Ndufa12, Ndufs4, Ndufb5, Cycs	Suppressed	GO_BP
GOBP_AMIDE_TRANSPORT	0.000583639743273716	0.0229203967999717	0.477270815362862	-0.321186932522687	-1.50541106572691	251	Sct, G6pc2, Ffar3, Uqcc2, Gpr119, Ffar1, Ffar2, Nmu, Cartpt, Folr1, Baiap3, Dynll1, Phpt1, Slc16a2, Slc25a17, Ildr1, Mpc2, Gal, Inhbb, Psap, Abca2, Il1b, Vgf, Cdh17, Cpe, Pfkl, Kcnb1, Nlgn2, Sstr5, Gipr, Syt7, Chrm3, Slc30a8, Rbp4, Sidt2, F2rl1, Abcc8, Chga, Park7, Pou3f3, Aqp8, Abcc4, Gck, Doc2b, Ffar4, Epha5, Gcg, Gnas, Slc8b1, Ucp2, Cln3, Gpr27, Ptprn2, Pfkm, Ptprn, Rasl10b, Neurod1, Hnf4a, Mfsd1, Exoc3l, Vsnl1, Casr, Ildr2, Rph3al, Hadh, Slc25a22, Abca1, Rab11b, Sirt4, Abcd1, Tardbp, Slc16a10, Pdx1, Srebf1, Bad, Cplx1, Isl1, Kcnj11, Sri, Abcb4, Rfx6, Slc26a6, Tap2, Slc46a1, Gprc6a, Prkaca, Sox4	Suppressed	GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	8.13854287657479e-05	0.00563085435273018	0.538434096309916	-0.598488398469094	-2.05224918552543	38	Rpl39, Romo1, Nts, Ang, Spon2, Prtn3, Klk1, Rps19, Fau, Gapdh, Hmgn2, B2m, H2-T23, Rnase4, Rpl30, H2-Q10, Cx3cl1	Suppressed	GO_BP
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	8.87688840469682e-06	0.000885778399776363	0.593325476396405	0.878608126381928	2.1408813463955	10	Ddit3, Hspa5, Xbp1, Atf6, Manf, Wfs1	Activated	GO_BP
GOBP_ATP_BIOSYNTHETIC_PROCESS	3.02437471989245e-22	2.23198854328063e-19	1.22105375677186	-0.766511403819406	-3.02292685236256	76	Atp5k, Tmsb4x, Atp5e, Ndufa3, Atp5j2, Ndufb3, Ndufc1, Ndufa1, Atp5g3, Atp5l, Sdhd, Ndufb2, Ndufa2, Sdhc, Ndufa7, Atp5j, Ndufb6, Ndufb7, Atp5d, Ndufa5, Atp5o, Atp5g1, Ndufa11, Ndufa9, Ndufb11, Ndufb4, Ndufv3, Atp5g2, Atpif1, Ndufa13, Ndufa6, Ndufs6, Atp5h, Ndufb8, Ndufc2, Ndufa8, Ndufb10, Ndufs7, Ndufb9, Eno1, Ndufs2, Ndufa12, Aldoa, Ndufs4, Ndufb5, Slc25a13, Ndufs8, Atp5c1, Ndufs3, Ndufv2, Nudt2, Map2k1, Ndufab1, Sdhb, Atp5b	Suppressed	GO_BP
GOBP_ATP_METABOLIC_PROCESS	2.22050545074634e-17	5.462443408836e-15	1.07686819261983	-0.558876251060368	-2.53590491768317	188	Atp5k, Tmsb4x, Atp5e, Ndufa3, Atp5j2, Ndufb3, Ndufc1, Ndufa1, Atp5g3, Pgam1, Atp5l, Ak4, Sdhd, Ndufb2, Ndufa2, Sdhc, Ndufa7, Atp5j, Ndufb6, Ndufb7, Atp5d, Ndufa5, Atp5o, Atp5g1, Ndufa11, Ndufa9, Tspo, Ndufb11, Ldha, Aldoc, Ndufb4, Tpi1, Ndufv3, Atp5g2, Uchl1, Gapdh, Pgk1, Atpif1, Ndufa13, Ndufa6, Ndufs6, Atp5h, Ndufb8, Ndufc2, Ndufa8, Pfkl, Hspa1a, Eno2, Ndufb10, Ndufs7, Ndufb9, Cbfa2t3, Eno1, Ndufs2, Pfkfb3, Galk1, Ndufa12, Aldoa, Ndufs4, Pfkfb1, Ndufb5, Pfkp, Flcn, Gpi1, Atp6v1a, Pkm, Slc25a13, Gck, Ndufs8, Atp5c1, Arl2, Ucp2, Atp6v1b2, Col6a1, Fkrp, Ndufs3, Ndufv2, Nudt2, Mfsd8, Map2k1, Pfkm, Ndufab1, Hk1, Sdhb, Atp5b, Ogt, Ogdhl, Hspa1b, Hspa8, Pid1, Uqcc3, Mtch2, Ier3	Suppressed	GO_BP
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	1.7476543813003e-21	9.33040561933517e-19	1.19534448258848	-0.755744487459869	-2.99057737523572	79	Uqcrh, Cox7a2, Cox6b1, Ndufa4, Cox7b, Uqcr11, Ndufa3, Ndufb3, Cox6c, Ndufc1, Ndufa1, Cox7a1, Sdhd, Cox7c, Ndufb2, Ndufa2, Uqcr10, Sdhc, Chchd2, Ndufa7, Ndufb6, Ndufb7, Ndufa5, Cox8a, Ndufa11, Ndufa9, Cox5a, Uqcrb, Ndufb4, Ndufv3, Cox6a1, Cox5b, Ndufa6, Ndufs6, Ndufb8, Ndufc2, Ndufa8, Cox4i1, Uqcrq, Ndufb10, Ndufs7, Ndufb9, Snca, Ndufs2, Uqcrfs1, Ndufa12, Ndufs4, Ndufb5, Cycs	Suppressed	GO_BP
GOBP_AXONEME_ASSEMBLY	0.000435491765269782	0.019283575366146	0.49849310876659	0.502409110229775	1.88989050034349	57	Zmynd12, Dnah7b, Spag6, Rsph4a, Ccdc146, Lrrc6, Foxj1, Lrguk, Ccdc39, Cfap69, Ofd1, Spag1, Gas8, Ttll5, Cfap74, Cep131, Drc1, Ttll1, Ttc26, Cluap1, Dnah5, Mns1, Ttll3, Dnah17, Armc2	Activated	GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	5.59946535202713e-06	0.00060474225801893	0.610526878385931	-0.457522807407079	-1.94545846125208	121	Rnasek, Dynlt1b, Phb, Ctsb, Lgals1, Ppia, Lamp1, Ncam1, Ldlr, Nrp1, Inhbb, Vamp8, Tfrc, Avpr1b, Bsg, Hspa1a, Lrrc15, Hyal2, Tnfrsf14, Dag1, Gas6, Slc52a2, Cd81, Itgb1, Chmp4c, Fbln1, Cdk1, Scarb2, Lgals9, Chmp5, Hs3st5, Smpd1, Anpep, Slc1a5, Ctsl, Itgb7, Furin, Cldn9, Itgb3, Plscr1, Chmp1a, Pcx, Hspa1b, Rpsa, Trim25, Vps18, Agtr1a, Scarb1, Cr1l, Itgav	Suppressed	GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	8.47859946823928e-08	1.17322620141761e-05	0.704975715167238	-0.475348310153916	-2.07917854236965	138	Romo1, Rnasek, Dynlt1b, Phb, Ctsb, Lgals1, Pcyox1l, Ppia, Lamp1, Ncam1, Ldlr, Nrp1, Inhbb, Gapdh, Vamp8, Tfrc, Avpr1b, Bsg, Hspa1a, Lrrc15, Hyal2, Tnfrsf14, Dag1, Gas6, Slc52a2, Cd81, F2rl1, Itgb1, Chmp4c, Fbln1, Cdk1, Scarb2, Lgals9, Chmp5, Hs3st5, Nlrp6, Smpd1, Anpep, Slc1a5, Ctsl, Itgb7, Furin, Cldn9, Itgb3, Plscr1, Chmp1a, Pcx, Hspa1b, Arg1, Rpsa, Kpna2, Trim25, Vps18, Agtr1a, Scarb1, Tusc2, Bst2, Cr1l, Itgav	Suppressed	GO_BP
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	1.70111333357096e-12	3.13855410043843e-10	0.910119734774459	-0.38653336640848	-1.94892491634597	495	Atp5k, Tmsb4x, Atp5e, Ndufa3, Atp5j2, Ndufb3, Ndufc1, Ndufa1, Atp5g3, Atp5l, Bace2, Ak4, Sdhd, Ndufb2, Ndufa2, Plod2, Sdhc, Ndufa7, Atp5j, Cda, Ndufb6, Nme3, Ndufb7, Atp5d, Ndufa5, Chst7, Atp5o, Dad1, Nme1, Atp5g1, Ndufa11, Itm2a, Ndufa9, Galnt9, Tmem258, Ndufb11, Upp1, St3gal3, Dpm3, Nme2, St3gal4, St3gal5, B3gnt3, Galnt6, Aprt, Plod1, B4galt5, Ampd3, Ost4, Ndufb4, Tpi1, Ndufv3, Ext2, Hs3st6, Atp5g2, Tmem59, Atpif1, Ndufa13, Chpf2, Dut, Ndufa6, Ndufs6, Abca2, Atp5h, Il1b, Ndufb8, Ndufc2, Ndufa8, Mgat5, Abca7, Angpt1, Pigk, Dpy19l1, Pgm2, Ndufb10, Ndufs7, Tusc3, Ndufb9, Npr1, Eno1, Mgat3, Ndufs2, Itm2c, C1galt1c1, Cemip, Ndufa12, Adcy1, B4gat1, Soat1, B4galt1, Adcy6, Dolk, Aldoa, Ndufs4, Ndufb5, Uap1l1, St6galnac6, Hprt, Galnt18, B3gnt8, Nudt14, Pgap2, Alg1, Slc25a13, St3gal2, Pigg, Nme4, Galnt12, Nme5, Dnph1, Ndufs8, Ndst2, Atp5c1, Chst14, Hs3st5, Galnt2, Entpd5, Gpaa1, Pomgnt2, Rpn2, Fkrp, Adk, Ndufs3, Ndufv2, Mgat1, Chp1, Krtcap2, Nudt2, Mgat4b, Pfas, Pigo, Map2k1, Slc35d2, Ndufab1, Hk1, Dcxr, Fut4, Guk1, Pigs, Gucy2c, Sdhb, Atp5b, Extl3, Chst11, Ogt, Itm2b, Man2a1, Plod3, Prps2, Jak3, Tet1, Ndst1, Man1c1, Pigyl, Pid1, Akr1a1, Hexa, Tk1, Extl2, Gnpda1, Uqcc3, Pomgnt1	Suppressed	GO_BP
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	3.71782461867063e-06	0.00042211608747368	0.627256739718528	-0.39188316959433	-1.80919735362591	210	Hgsnat, Pgam1, Gm2a, Entpd4, Cda, Adamts4, Cst3, Naglu, Nudt1, Upp1, Dctpp1, Hpse, Ldha, Aldoc, Ampd3, Hint1, Tpi1, Nudt11, Uchl1, Gapdh, Pgk1, Cd44, Dut, Gda, Gusb, Pfkl, Eno2, Hyal2, Dera, Cbfa2t3, Eno1, Pde2a, Pfkfb3, Galk1, Cemip, Fuca1, Aldoa, Pfkfb1, Stab2, Hprt, Fbxo17, Nudt10, Pfkp, Hexb, Fbxo2, Flcn, Gpi1, Pkm, Gck, Entpd1, Scarb2, Itpa, Dnph1, Gba, Manba, Entpd5, Arl2, Smpd1, Ucp2, Col6a1, Fkrp, Ctsl, Mgat1, Gpc1, Mfsd8, Npl, Prkcd, Pfkm, Hk1, Ogt, Neu1, Lyve1, Ogdhl, Hexa, Gnpda1, Mtch2, Ier3	Suppressed	GO_BP
GOBP_CATECHOLAMINE_TRANSPORT	0.00179052558703668	0.0447934875672226	0.45505986738723	-0.518332907598888	-1.78273570020977	39	Slc6a2, Syt11, Ffar3, Sdhd, Cartpt, Chrnb2, Actb, Kcnb1, Snca, Chrna4, Slc29a4, Chga, Park7	Suppressed	GO_BP
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	9.33515338207659e-06	0.000898609982083373	0.593325476396405	-0.57723030955976	-2.10845562381545	51	Gpx2, Txn1, Mt3, Pxdn, Gstp2, Prdx1, Gstp1, Gstk1, Prdx2, Nxn, Cd36, Nos3, Prdx4, Alox5ap, Mgst3, Nqo1, Sod1, Ptgs1, Prdx3, Prdx5, Park7, Gstm7, Txndc17, Gpx4, Gpx7, Ccs, Prdx6	Suppressed	GO_BP
GOBP_CELLULAR_RESPIRATION	1.89642390636894e-21	9.33040561933517e-19	1.19534448258848	-0.601666895820443	-2.7444394875559	191	Bloc1s1, Atp5k, Uqcrh, Cox7a2, Cox6b1, Ndufa4, Cox7b, Atp5e, Uqcr11, Ndufa3, Atp5j2, Ndufb3, Cox6c, Ndufc1, Ndufa1, Atp5l, Cox7a1, Ak4, Uqcc2, Sdhd, Cox7c, Ndufb2, Ndufa2, Uqcr10, Sdhc, Chchd2, Ndufa7, Atp5j, Ndufb6, Ndufb7, Atp5d, Ndufa5, Atp5o, Cox8a, Ndufa11, Ndufa9, Ndufb11, Mrps36, Cox5a, Uqcrb, Sdhaf4, Ndufb4, Ndufv3, Cox6a1, Cox5b, Mdh1, Atpif1, Ndufa13, Ndufa6, Ndufs6, Atp5h, Ndufb8, Ndufc2, Ndufa8, Cox4i1, Uqcrq, Ndufb10, Ndufs7, Ndufb9, Snca, Prelid1, Cbfa2t3, Ndufs2, Uqcrfs1, Cisd1, Ndufa12, Ndufs4, Ndufb5, Cycs, Mdh2, Etfb, Cyc1, Park7, Slc25a13, Cdk1, Ndufs8, Atp5c1, Gba, Chchd10, Arl2, Coa6, Col6a1, Ndufs3, Ndufv2	Suppressed	GO_BP
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	0.000170666898271322	0.00910497621139055	0.518848077743792	-0.766215920091526	-2.05615821803331	14	Mt3, Prdx1, Prdx2, Cd36, Nos3, Nqo1, Sod1, Park7, Ccs	Suppressed	GO_BP
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	2.11539737809564e-08	3.22999296214051e-06	0.73376198835648	0.535758305314207	2.24339059207903	105	Fut1, Bhlha15, Derl3, Atf3, Ddit3, Ppp1r15a, Dnajb9, Herpud1, Cth, Hspa5, Xbp1, Atf4, Atf6, Stc2, Ufl1, Serp1, Sdf2l1, Manf, Rhbdd1, Wfs1, Ptpn2, Edem3, Ficd, Erlec1, Eif2ak3, Bak1, Bag3, Creb3l1, Cdk5rap3, Optn, Ubr5, Derl2, Herpud2	Activated	GO_BP
