pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
GOBP_ACTION_POTENTIAL	5.85648626195772e-05	0.00339088424608471	0.557332238758646	-0.449967540401074	-1.85934160066659	96	Kcne1, Gper1, Jup, Nos1, Scn3a, Cntnap1, Slc8a2, Ntrk2, Calm3, Atp1b1, Kcnc3, Kcna5, Scn1b, Kcnq2, Kcnk3, Nos1ap, Kcnh6, Kcna6, Slmap, Gprin3, Kcnb1, Chrna4, Flna, Kcnk16, Hcn2, Slc9a1, Kcnd1, Ywhah, Hcn3, Myh14, Chrnb2, Ptpn3, Slc4a3, Abcc8	Suppressed	GO_BP
GOBP_AEROBIC_RESPIRATION	8.0743232271043e-07	0.00011196394874918	0.659444398037935	-0.434576169627172	-1.93229038050422	156	Ak4, Ndufa4, Uqcrh, Col6a1, Mlxipl, Uqcr11, Sdhaf4, Slc25a23, Atp5k, Atp5e, Ndufa3, Bloc1s1, Aco2, Ndufa1, Cox6b1, Ogdh, Ndufb3, Cox7a2, Cox7a1, Ndufb7, Sdhd, Idh2, Cox6a1, Ndufv3, Sdhc, Abcd1, Ndufc1, Atp5d, Uqcrfs1, Chchd2, Uqcrb, Cox7c, Atp5l, Mdh1, Cox8a, Ogdhl, Ndufb6, Cdk1, Cox6c, Ndufb2, Ndufb8, Atp5h, Ndufa12, Ndufc2, Mdh2, Ndufs7, Cox7b, Atpif1, Atp5j2, Uqcr10, Atp5j, Ndufa11, Ndufa6, Ndufa13, Ndufa7, Ndufaf1, Ndufs6, Park7, Ndufb11, Ndufa2, Dlat, Ndufb5, Ndufa5, Ppif, Uqcc2, Atp5o, Ndufs2, Cox4i1, Cox5b, Atp5a1, Cycs, Atp5b, Ndufa8, Atp7a, Uqcrq, Idh3a, Cox5a, Coa6	Suppressed	GO_BP
GOBP_AMIDE_TRANSPORT	1.15979563561098e-05	0.000910330159272015	0.593325476396405	-0.377369264219414	-1.73683516922266	204	Gpr119, Gper1, Aqp11, Ghsr, G6pc2, Ppard, Cplx1, Pfkl, Ffar4, Abca2, Casr, Abat, Gcg, Mlxipl, Dynll1, Slc38a5, Gnaz, Cartpt, Vgf, Kcna5, Nlgn2, Midn, Chga, Rfx6, Ucp2, Pfkm, Ano1, Slc9a3r1, Tap1, Pdpn, Kcnb1, Adcyap1, Sox4, Smpd3, Kcnk16, Abcd1, Rasl10b, Slc25a17, Hadh, Tardbp, Slc27a1, Ptprn, Abcd2, Tcirg1, Rph3al, Gnas, Cpe, Tcf7l2, Plekha8, Gprc6a, Slc25a39, Zbed6, Abcc8, Psap, Sidt2, Oxct1, Trpm5, Syt7, Ptprn2, Sirt4, Slc8b1, Abcb4, Irs1, Prkaca, Park7, Rab11b, Fam3a, Irs2, Sri, Stx1a, Neurod1, Phpt1, Uqcc2, Chd7, Abcb9, Hfe, Isl1, Abcc5, Srebf1, Foxa2, Gltp, Rbp4, Abcc1, Abca1, Foxo1, Cdk16, Gpr68, Slc16a10, Rbm4, Mpc2	Suppressed	GO_BP
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	0.00145318597821814	0.0411241746216833	0.45505986738723	-0.427641976282683	-1.72287781577545	84	Tnfsf10, Gper1, Bnip3, Nptx1, Ier3, Slc25a4, Fam162a, Smad3, Higd1a, Plscr3, Bnip3l, Clu, Prelid1, Hk2, Nol3, Mllt11, Akt1, Pim2, Gclm, Moap1, Ppm1k, Igf1	Suppressed	GO_BP
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	1.55640812663302e-06	0.00017038573175772	0.643551836150722	0.91232641618222	2.1515168212755	10	Ddit3, Hspa5, Manf, Atf6, Xbp1, Wfs1	Activated	GO_BP
GOBP_ATP_BIOSYNTHETIC_PROCESS	3.56718197217406e-09	1.23662308368701e-06	0.774939030136436	-0.594444101083204	-2.37738376716149	76	Tmsb4x, Eno1, Slc25a13, Atp5k, Atp5e, Ndufa3, Ndufa1, Aldoa, Ndufb3, Ndufb7, Sdhd, Ndufv3, Atp5g3, Sdhc, Ndufc1, Atp5d, Atp5l, Ndufb6, Ndufb2, Ndufb8, Atp5h, Ndufa12, Ndufc2, Ndufs7, Atpif1, Atp5g2, Atp5j2, Atp5j, Ndufa11, Ndufa6, Ndufa13, Ndufa7, Pid1, Ndufs6, Atp5g1, Fam3a, Ndufb11, Ndufa2, Ndufb5, Ndufa5, Atp5o, Ndufs2, Atp5a1, Atp5b, Ndufa8	Suppressed	GO_BP
GOBP_ATP_METABOLIC_PROCESS	6.33151268172119e-10	2.92656586177335e-07	0.801215574617779	-0.477234712832049	-2.15675476470385	177	Ak4, Pgam1, Aldoc, Hspa8, Ier3, Pfkfb3, Hspa1b, Pfkl, Col6a1, Tmsb4x, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, Pfkp, Eno2, Gpi1, Hk1, Slc25a13, Atp5k, Atp5e, Atp1b1, Hk2, Pkm, Ndufa3, Ndufa1, Aldoa, Ogdh, Ucp2, Pfkm, Ndufb3, Tspo, Ndufb7, Sdhd, Gapdh, Ogt, Ndufv3, Ak1, Uchl1, Atp5g3, Sdhc, Ndufc1, Atp5d, Fkrp, Rptor, Atp5l, Hdac4, Mfsd8, Ogdhl, Atp6v1a, Ndufb6, Igf1, Ndufb2, Ndufb8, Atp5h, Ndufa12, Ndufc2, Ndufs7, Atpif1, Atp5g2, Atp5j2, Atp5j, Ndufa11, Ndufa6, Ndufa13, Ndufa7, Pid1, Ndufs6, Atp5g1, Prkaca, Fam3a, Ndufb11, Ndufa2, Ndufb5, Ndufa5, Atp5o, Ndufs2, Fis1, Atp5a1, Jmjd8, Bpgm, Atp5b, Ndufa8	Suppressed	GO_BP
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	7.63675831349574e-06	0.000666031644082955	0.593325476396405	-0.5170959023315	-2.07692001243181	78	Ndufa4, Uqcrh, Uqcr11, Ndufa3, Ndufa1, Cox6b1, Ndufb3, Cox7a2, Cox7a1, Ndufb7, Sdhd, Cox6a1, Ndufv3, Sdhc, Ndufc1, Uqcrfs1, Chchd2, Uqcrb, Cox7c, Cox8a, Ndufb6, Cdk1, Cox6c, Ndufb2, Ndufb8, Ndufa12, Ndufc2, Ndufs7, Cox7b, Uqcr10, Ndufa11, Ndufa6, Ndufa7, Ndufaf1, Ndufs6, Park7, Ndufa2, Ndufb5, Ndufa5, Ndufs2, Cox4i1, Cox5b, Cycs, Ndufa8, Uqcrq, Cox5a, Coa6	Suppressed	GO_BP
GOBP_AXON_DEVELOPMENT	5.91140373901773e-05	0.00339088424608471	0.557332238758646	-0.315997592106075	-1.55451249507369	363	Cntn2, Foxb1, Mgarp, Sema4g, Nptx1, Sema6c, Slitrk1, Lhx1, Mt3, Nlgn3, D130043K22Rik, Ulk1, Nova2, Actg1, Cntnap1, Unc5a, Dag1, Cdk5r2, Hoxa2, Olfm1, Cnp, B4gat1, Tubb3, Rgma, Rnf165, Aplp1, Ptprf, Ntrk2, Nrep, Map1a, Efnb1, Tnr, Fignl2, Pcdhac2, D630003M21Rik, Bsg, Ntn1, Kremen1, Neurod6, Nrp2, Scn1b, Slitrk6, Ngfr, Shtn1, Nptn, Megf8, Sema6b, Aplp2, Scarf1, Ednra, Ddr1, Nefl, Bcl11a, Tspo, Dpysl5, Lgi1, Nrp1, Sema6d, Vcl, Plxnd1, Llgl1, Plxnb2, Sema4b, Sema4c, Actb, Abl1, Ephb1, Rnd2, Robo2, B4galt5, Nell2, Uchl1, Hdac6, Anapc2, Casp3, Gdi1, Crtac1, Kif13b, Arx, Matn2, Ndn, Kifc2, Vasp, Grcc10, Vangl2, Taok2, Slitrk2, Apod, Chrnb2, Trak1, Epha10, Fgfr2, Itgb1, Ptch1, Neurod2, Kif5a, Stmn1, Ptprs, Sema4f, Igsf9, Myh10, Gli2, Arhgef40, Cyfip1, Stk24, Sema5a	Suppressed	GO_BP
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	2.14323148512724e-05	0.00141521317113164	0.575610261071129	-0.699454462580076	-2.16166071405082	24	Pcdhb10, Pcdhb4, Pcdhb16, Cdh22, Pcdhb5, Pcdhb19, Pcdhgc3, Pcdhb17, Pcdhb20, Pcdhb18, Cdh9, Cdh24, Pcdhb13, Cdh13	Suppressed	GO_BP
GOBP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS	2.29704201622894e-06	0.00023889236968781	0.627256739718528	-0.318365438514241	-1.59654355595551	454	Ak4, Aqp11, St8sia1, Itm2a, Plod2, Chst1, Ampd3, Mgat3, Chpf2, Mgat5, Tet1, Tet2, Pgm2, 6430550D23Rik, Abca2, Tmsb4x, B3gnt3, Eno1, Tpi1, St3gal2, B4gat1, Bace2, Hk1, B3gat1, Slc25a13, Xylt2, St6gal1, Ndst4, Pigs, Atp5k, Plod1, Atp5e, Chst2, Pomgnt1, Gcnt2, Upp2, Xxylt1, Tnip1, Jak3, Ndufa3, Galnt18, Upp1, Entpd5, St3gal4, Ndufa1, Aldoa, B4galt1, Ext2, Pfas, Ndufb3, Chp1, Tmtc1, St3gal1, Ndufb7, Sdhd, St6galnac5, Mgat1, Tmem106a, B4galt5, Ogt, G6pdx, Galnt11, Ndufv3, Extl3, Ak1, Hs3st1, Galnt9, Smpd3, Galnt4, Atp5g3, Ndst2, Sdhc, Galnt2, B4galnt1, Man1c1, Cant1, Fut10, Ndufc1, St6galnac6, Atp5d, Fkrp, Pgap1, Gk5, Atp5l, Fut11, Ost4, Trmt12, Pomgnt2, Adcy6, Pigt, Man2a1, Gnpda1, Vangl2, Pigx, Ndufb6, Igf1, Pomk, Pxylp1, Ndufb2, St3gal5, St8sia4, Ndufb8, Prps2, Itm2b, Atp5h, Dpm3, Ndufa12, Ndufc2, Pomt2, Trak1, Tcf7l2, Tmtc4, Ndufs7, Adssl1, Cad, St6galnac4, Galnt1, Atpif1, Abca7, Alg10b, Atp5g2, Dcxr, Fam20b, Atp5j2, Nme3, Hs2st1, Man2a2, Atp5j, Ndufa11, Papss2, B4galt2, Ndufa6, Ndufa13, Ndufa7, Ugdh, Pid1, Soat1, Tusc3, Chpf, Hprt, Pigu, Ndufs6, Dolk, Acer2, Ago2, Atp5g1, Fam3a, Ndufb11, Ndufa2, Ap2a1, Pgap2, B3galt1	Suppressed	GO_BP
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	3.73185605119446e-07	5.97096968191113e-05	0.674962860011025	-0.41334809930024	-1.89274007649987	196	Ampd3, Pgam1, Aldoc, Ier3, Xdh, Pfkfb3, Pfkl, Col6a1, Tymp, Ids, Hyal3, Gusb, Gm2a, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, Aldh1a7, Pfkp, Eno2, Gpi1, Hk1, Hpse, Hyal2, Fbxo2, Gpc1, Naglu, Upp2, Adamts4, Smpd1, Hk2, Pkm, Upp1, Entpd5, Hgsnat, Aldoa, Ogdh, Ucp2, Cst3, Pfkm, Nudt16, Npl, Nudt1, Mgat1, Gapdh, Ogt, Nudt11, Uchl1, Fuca1, Galm, Dera, Nudt15, Fkrp, Rptor, Nudt10, Hdac4, Mfsd8, Gnpda1, Ogdhl	Suppressed	GO_BP
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	1.88831360204159e-05	0.00133142111601576	0.575610261071129	-0.312418789547225	-1.5522508382117	405	Gper1, Ppp1r3c, Slc2a3, St8sia1, Slc2a1, Chst1, Tff3, Pgam1, Aldoc, Aldh1b1, G6pc2, Ier3, Ppp1r3e, Ppard, Pfkfb3, Pgm2, Epm2a, Pfkl, Col6a1, Wdtc1, Hyal3, Gusb, Gm2a, Gcg, Pdk2, Pgk1, Ldha, Eno1, Mlxipl, Tpi1, St3gal2, Avpr1b, Pfkp, Pdk1, H6pd, Eno2, Gpi1, Hk1, B3gat1, Slc25a13, Hyal2, Chst2, Me1, Inppl1, Hk2, Epm2aip1, Pkm, Pgm2l1, Midn, Gdpgp1, Pcx, St3gal4, Aldoa, Ogdh, Slc25a11, B4galt1, Ucp2, Siae, Ext2, Fbn1, Pfkm, Atg2a, Npl, Soga1, Akt1, Klb, St6galnac5, Clstn3, Idh2, Slc2a8, Man2b1, Gapdh, Gys1, B4galt5, Ogt, G6pdx, Gaa, Uchl1, Ppp1r3b, Glb1l2, Aldh2, Smpd3, Fuca1, Pgd, Slc37a4, Galm, Dera, B4galnt1, Man1c1, Fut10, St6galnac6, Fkrp, Rptor, Gk5, Pygb, Glo1, Hdac4, Akt2, Dgkq, Mfsd8, Man2a1, Gnpda1, Ogdhl, Glyctk, Igf1, Pomk, Gpd2, St8sia4, Grb10, Rora, Apod, Mdh2, Tcf7l2, Galk2, Fabp5, Glb1l, St6galnac4, Manba, Hmgb1, Dcxr	Suppressed	GO_BP
GOBP_CELLULAR_RESPIRATION	1.08989259526628e-06	0.000141686037384616	0.643551836150722	-0.402730020483489	-1.83267981959736	188	Ak4, Ndufa4, Uqcrh, Col6a1, Mlxipl, Uqcr11, Sdhaf4, Slc25a13, Slc25a23, Atp5k, Atp5e, Prelid1, Ndufa3, Bloc1s1, Aco2, Ndufa1, Cox6b1, Ogdh, Ndufb3, Cox7a2, Cox7a1, Ndufb7, Sdhd, Idh2, Cox6a1, Ndufv3, Sdhc, Abcd1, Ndufc1, Atp5d, Uqcrfs1, Chchd2, Uqcrb, Cox7c, Atp5l, Mdh1, Prdm16, Mfsd8, Cox8a, Ogdhl, Ndufb6, Cdk1, Cox6c, Ndufb2, Ndufb8, Atp5h, Ndufa12, Ndufc2, Mdh2, Plec, Ndufs7, Cox7b, Atpif1, Atp5j2, Uqcr10, Atp5j, Ndufa11, Ndufa6, Ndufa13, Gba, Ndufa7, Ndufaf1, Ndufs6, Park7, Ndufb11, Ndufa2, Dlat, Ndufb5, Ndufa5, Etfdh, Ppif, Uqcc2, Atp5o, Ndufs2, Cox4i1, Cox5b, Aifm2, Atp5a1, Cycs, Atp5b, Ndufa8, Il10rb, Atp7a, Uqcrq, Idh3a, Cox5a, Coa6	Suppressed	GO_BP
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	1.30137514247447e-08	3.86694328049557e-06	0.747739663149885	0.605429621235316	2.34950537008848	102	Bhlha15, Ddit3, Derl3, Atf3, Sdf2l1, Hspa5, Ppp1r15a, Cth, Stc2, Dnajb9, Herpud1, Manf, Atf6, Xbp1, Fut1, Serp1, Rhbdd1, Wfs1, Ufl1, Derl1, Atf4, Bbc3, Derl2, Eif2ak3, Ern1, Herpud2, Ficd, Cdk5rap3, Parp8, Ptpn2	Activated	GO_BP
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN	5.81406354361647e-09	1.86050033395727e-06	0.761460801445585	0.632441867188016	2.39558652281774	88	Bhlha15, Ddit3, Derl3, Atf3, Hspa5, Ppp1r15a, Cth, Stc2, Dnajb9, Herpud1, Manf, Atf6, Xbp1, Fut1, Serp1, Rhbdd1, Wfs1, Ufl1, Derl1, Atf4, Bbc3, Derl2, Eif2ak3, Ern1, Herpud2, Ficd, Cdk5rap3, Parp8, Ptpn2	Activated	GO_BP
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1.16322036386987e-11	8.06499452283111e-09	0.875325132024659	-0.546896928805209	-2.39771337641696	133	Pcdhb10, Pcdhb4, Cntn2, Pcdhgc5, Lrrc4b, Pcdhb16, Slitrk1, Pcdhga3, Pcdhb21, Cdh22, Pcdhb5, Pcdhga4, Lrrc4, Myadm, Pcdhb15, Pcdhb19, Pcdh20, Pcdhgc3, Pcdhgc4, Pcdhb17, Pcdhb22, Cadm4, Mdga1, Pcdhb20, Pcdhga9, Amigo2, Ptprf, Pcdhb18, Pcdh10, Pcdhgb1, Pcdhac2, Pcdhgb2, Pcdha12, Pcdhgb6, Itga3, Bsg, Tenm4, Lrfn3, Fat4, Nptn, Sdk2, Pcdh9, Scarf1, Pcdhga5, Clstn1, Tro, Pcdh17, Pcdha9, Plxnb2, Celsr2, Pcdhga12, Clstn3, Wnk1, Robo2, Pkd1, Cdh9, Cdh24, Pcdh1, Pcdhb13, Elfn2, Mpz, Cdh13, Lrfn5	Suppressed	GO_BP
