pathway	pval	padj	log2err	ES	NES	size	leadingEdge	direction	collection
HALLMARK_OXIDATIVE_PHOSPHORYLATION	3.44288059127368e-06	2.45920042233834e-05	0.627256739718528	-0.437215006967403	-1.86364777484149	180	Mrpl34, Bdh2, Ndufb4, Cox6b1, Cpt1a, Oat, Atp5e, Ndufa2, Atp5j2, Ldhb, Atp5g2, Cox7c, Uqcr10, Nqo2, Tcirg1, Mrps12, Fxn, Acadsb, Uqcr11, Cox7a2, Sdhd, Dlst, Decr1, Sdhc, Bckdha, Eci1, Cox15, Atp5l, Slc25a11, Cox8a, Mgst3, Polr2f, Atp5o, Echs1, Uqcrh, Idh2, Ndufb2, Ndufb5, Acaa1a, Timm8b, Etfdh, Ndufb8, Slc25a5, Ndufa5, Ndufb7, Atp5j, Acaa2, Ndufs8, Atp5g3, Rhot2, Ndufa4, Iscu, Cyb5a, Ndufb3, Atp5c1, Cox4i1, Ndufa6, Aldh6a1, Ndufab1, Ndufc2, Timm10, Slc25a20, Nnt, Ech1, Retsat, Ndufs6, Ndufs3, Acadvl, Hsd17b10, Aifm1, Timm13, Mtx2, Cox5b, Tomm22, Ndufa8, Etfb, Atp5d, Ndufa9, Ndufv1, Ndufs7, Uqcrq, Suclg1, Htra2, Slc25a4, Got2, Atp5g1, Ndufa7, Cox5a, Cox7b, Atp5h, Mrps11, Prdx3, Mtrr, Cox6a1, Mrpl15, Atp5a1, Abcb7, Oxa1l, Cox6c, Supv3l1, Pdhb, Timm17a, Vdac3, Vdac1, Cyb5r3, Cyc1	Suppressed	Hallmark
HALLMARK_P53_PATHWAY	0.0141605025814339	0.0295010470446539	0.380730400722792	0.309719099649368	1.40602313180362	160	Hspa4l, Plk3, Atf3, Ddit3, Ppp1r15a, Bmp2, Slc7a11, Krt17, Tspyl2, Ier3, Hbegf, Apaf1, Zfp36l1, Rhbdf2, Sec61a1, Sat1, Rnf19b, Hmox1, Tsc22d1, Fos, Lif, Gadd45a, Gpx2, Mdm2, S100a10	Activated	Hallmark
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.00482057751482171	0.012391732838192	0.407017918923954	0.377020679710817	1.53761369493279	87	Hsp90b1, Ddit3, Calr, Cxcr4, Plcb1, Prkaa2, Lck, Sqstm1, Trib3, Nfkbib, Ube2d3, Cltc, Nck1, Gsk3b, Slc2a1, Ralb, Actr3, Pla2g12a, Mapk8, Cdkn1a, Arf1, Rps6ka3, Cab39, Ripk1, Grk2, Actr2, Cdkn1b, Eif4e, Tnfrsf1a, Traf2	Activated	Hallmark
HALLMARK_PROTEIN_SECRETION	0.000110508836592345	0.000425033986893635	0.538434096309916	0.469676179958896	1.91600945843707	85	Sec24d, Uso1, Arfgap3, Sec31a, Arcn1, Rab5a, Bnip3, Lman1, Arfip1, Copb1, Golga4, Snap23, Bet1, Cltc, Igf2r, Tmed2, Stam, Copb2, Ap3b1, Mon2, Gbf1, Tsg101, Arfgef1, Arf1, Rps6ka3, Sec22b, Ap1g1, Tpd52, Yipf6, Rab2a, Ap3s1, Clcn3, Rab22a, Arfgef2, Dnm1l	Activated	Hallmark
HALLMARK_TNFA_SIGNALING_VIA_NFKB	6.04845952759358e-28	3.02422976379679e-26	1.37274298193398	0.68770503438459	3.11412926480602	148	Ccl2, Cxcl1, Fosl1, Nr4a2, Areg, Rcan1, Il6, Fosb, Nr4a3, Dusp4, Nr4a1, Clcf1, Cxcl10, Maff, Ifit2, Nfkb2, Birc3, Sdc4, Cd44, Atf3, Cxcl11, Ppp1r15a, Myc, Bmp2, Fosl2, Ccl5, Pdlim5, Atp2b1, Klf6, Serpinb8, Bcl6, Cebpb, Zfp36, Icam1, Gch1, Zc3h12a, Ier3, Hbegf, Ehd1, Ldlr, Nfil3, Sat1, Zbtb10, Rnf19b, Bhlhe40, Tsc22d1, Cflar, Il6st, Fos, Lif, Gadd45a, Btg3, Sqstm1, Irs2, Dusp1, Phlda1, B4galt1, Tank, Ripk2, Kdm6b, Edn1, Pnrc1, Tnfaip2, Klf10, Junb, Egr1, Pfkfb3, Ifih1, Nfat5, Nampt, Il23a, Dnajb4, Birc2, Tgif1, Rela, Per1, Map3k8, Nfkb1, Mcl1, Ninj1, Btg1, Nfkbie, Ccnl1, Tap1, Klf9, Plaur, Nfkbia, Fjx1, Cdkn1a, Ifngr2, Efna1, Btg2	Activated	Hallmark
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	5.49363855672503e-13	9.15606426120838e-12	0.921426003494898	0.612143842881799	2.55536029816432	102	Ccl2, Hspa5, Dnajb9, Hyou1, Hsp90b1, Edem1, Ero1a, Herpud1, Atf3, Serp1, Dnajc3, Calr, Eif2ak3, Xbp1, Cebpb, Pdia6, Tspyl2, Atf6, Sec31a, Pdia5, Kif5b, Slc30a5, Arfgap1, Ern1, Bag3, Ssr1, Asns, Tars, Spcs3, Nfyb, Hspa9, Iars, Chac1, Cnot4, Nop14, Aldh18a1, Xpot, Slc7a5, Atf4, Dcp1a, Fkbp14, Ddx10, Cebpg, Wfs1, Mthfd2	Activated	Hallmark
HALLMARK_UV_RESPONSE_DN	2.88443493452296e-05	0.000160246385251275	0.575610261071129	0.447887135556276	1.87448431774094	101	Bdnf, Atp2b4, Cited2, Fhl2, Myc, Pdlim5, Atp2b1, Schip1, Atxn1, Igf1r, Rnd3, Ldlr, Bhlhe40, Kalrn, Dlc1, Anxa2, Insig1, Dusp1, Mt1, Prdm2, Phf3, Slc7a1, Ddah1, Dlg1, Prkca, Mgll, Ptpn21, Nfkb1, Rasa2, Akt3, Pparg, Lamc1, Map1b, Cdk13, Runx1, Prkce, Cdkn1b, Dyrk1a, Plcb4, Spop	Activated	Hallmark
HALLMARK_UV_RESPONSE_UP	2.8633885666805e-05	0.000160246385251275	0.575610261071129	0.42113228874191	1.84480815286568	123	Cxcl1, Il6, Fosb, Nr4a1, Atf3, Kcnh2, Car2, Bmp2, Slc6a12, Ppif, Icam1, Gch1, Hspa13, Hmox1, Il6st, Fos, Btg3, Sqstm1, Gls, Asns, Tars, Junb, Rpn1, Prkcd, Chka, Prpf3, Btg1, Tap1, Eif5, Cebpg, Selenow, Nfkbia, Tfrc, Cdo1, Btg2, Eno2	Activated	Hallmark
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION	0.000829958705831685	0.0184770136465881	0.477270815362862	0.375299151169398	1.65945381618832	122	Hsp90b1, Lcp1, Cx3cl1, Sdc4, Serpinf2, Fermt2, Cald1, Mical1, Nedd9, Srf, Rock2, Flna, Pik3r1, Diaph3, Pawr, Dlc1, Cd47, S100a10, Actn1, Myl9, Zyx, Swap70, Rflnb, Rock1, Rdx, Actg1, Zeb2, Baiap2, Pls1, Fscn3, Cul3, Pls3, Ezr	Activated	GO_BP
GOBP_ACTIN_FILAMENT_ORGANIZATION	1.04258767850278e-07	3.77701081712145e-05	0.704975715167238	0.361789083165011	1.79452224050204	303	Svil, Shroom4, Nrap, Pla2g1b, Cnn1, Hsp90b1, Enah, Lcp1, Rhoh, Cx3cl1, Sdc4, Pak3, Elmo1, Serpinf2, Lmod2, Fermt2, Cald1, Rnd1, Mical1, Nedd9, Dstn, Bcar1, Srf, Rock2, Myo1d, Acta1, Myo1c, Flna, Wipf3, Rnd3, Pik3r1, Tpm4, Diaph3, Pawr, Mical2, Dlc1, Myadm, Cd47, S100a10, Actn1, Arfip1, Myl9, Wdr1, Zyx, Tagln2, Gsn, Whamm, Swap70, Rflnb, Iqgap1, Rock1, Shroom3, Rdx, Actg1, Zeb2, Nck1, Tcap, Cap1, Prkcd, Dlg1, Actr3, Baiap2, Pls1, Lats1, Arpc5, Fscn3, Cul3, Cd2ap, Pls3, Sh3kbp1, Ezr, Arfgef1, Arhgap35, Lmod1, Arf1, Fchsd1, Carmil1, Arfip2, Arf6, Tpm3, Arpc2, Myo7a, Actr2, Diaph1, Vasp, Prkce, Abi1, Tpm1	Activated	GO_BP
GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	0.000271097071093956	0.00864257462647532	0.49849310876659	0.301480350948411	1.50355596175937	314	Fosl1, Rsad2, Nr4a3, Cfi, Nfkbiz, Nlrp10, Hsp90b1, Prkch, Btn1a1, Birc3, Pak3, Gbp5, Gbp2, Fosl2, Bcar1, Zc3h12a, Lgals3, Irak3, Pik3r1, Eif2b3, Pawr, Hsp90aa1, Ticam2, Rap1a, Lck, Cd47, Sqstm1, Cptp, Itch, Pja2, Ripk2, Rabgef1, Tec, Mapkapk2, Ifih1, Ddx3x, Prkd1, Nck1, Peli1, Riok3, Prkcd, Birc2, Ankrd17, Irak2, Zdhhc18, Rela, Rnf125, Elf1, Ptpn2, Nfkb1, Lats1, Ap3b1, Ninj1, Sos1, Mark4, Cd2ap, Trim3, Pdpk1, Cd276, Ezr, Mapk8, Nfkbia, Hcfc2, Zc3hav1, Bcl10, Rps6ka3, Usp15, Chuk, Eif2ak2, Crebbp, Cblb, Cyld, Prnp, Pde4d, Prkce, Ppp2ca, Ubqln1, Rnf115, Traf6, Xrcc6, Rtn4, Mapkapk3, Rc3h2, Ufd1	Activated	GO_BP
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	0.00157535546287191	0.0279012956424203	0.45505986738723	0.31412498085038	1.4714864327164	196	Fosl1, Rsad2, Nfkbiz, Nlrp10, Hsp90b1, Birc3, Pak3, Gbp5, Gbp2, Irak3, Pik3r1, Hsp90aa1, Ticam2, Sqstm1, Cptp, Itch, Pja2, Ripk2, Mapkapk2, Ifih1, Ddx3x, Prkd1, Peli1, Riok3, Birc2, Ankrd17, Irak2, Zdhhc18, Rela, Rnf125, Lats1, Ap3b1, Ninj1, Mark4, Trim3, Pdpk1, Mapk8, Nfkbia, Hcfc2, Zc3hav1, Bcl10, Rps6ka3, Usp15, Chuk, Eif2ak2, Crebbp, Cyld, Prkce, Ppp2ca, Ubqln1, Rnf115, Traf6, Xrcc6, Rtn4, Mapkapk3, Ufd1	Activated	GO_BP
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	0.000166817503761603	0.00604334320445445	0.518848077743792	0.376685112440626	1.70446479430063	142	Nrap, Csrp3, Cnn1, Sdc4, Serpinf2, Lmod2, Fermt2, Srf, Rock2, Acta1, Flnc, Pik3r1, Cflar, Dlc1, Cd47, S100a10, Myl9, Wdr1, Zyx, Edn1, Csrp1, Iqgap1, Rock1, Actg1, Zeb2, Pdcd6ip, Prkd1, Tcap, Ankrd1, Mef2a, Mybpc1, Cul3, Lmod1, Carmil1, Pdgfra, Myom1, Tpm1, Cdc42bpb, Plec, Itgb1, Myh10, Tnfaip1, Pfn2, Wasf2, Flii, Trpm7, Myh11, Fhdc1, Ppfia1, Six4, Mybpc3, Prkar1a, Tesk1, Pdcd10, Smad4, Cdc42, Nebl, Cdc42bpa, Mybpc2, Vps4a, Cnn3, Cfl2, Tjp1, Wnt4	Activated	GO_BP
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.000811267524134991	0.0182649778738867	0.477270815362862	-0.626189793355153	-1.90306615054922	26	Psapl1, Oprl1, Oprk1, Aplnr, Gpr176, Akap12, Akap5	Suppressed	GO_BP
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.0022297027627396	0.0347951021058017	0.431707695803346	-0.428413295634199	-1.621651302992	84	Psapl1, Oprl1, Glp2r, Oprk1, Aplnr, Gpr176, Tshr, Gipr, Akap12, Akap5, Rapgef3, Tcp11, S1pr5, Adora1, Palm, Abca1, Gna14, Gnat1, Pde3b, Cacna1d	Suppressed	GO_BP
GOBP_AEROBIC_RESPIRATION	0.000134387407920233	0.00530231505507058	0.518848077743792	-0.426374752594411	-1.73813475867737	138	Mdh1b, Slc25a23, Msh2, Abcd1, Ndufb4, Cox6b1, Dguok, Atp5e, Ogdhl, Ndufa2, Mtfr2, Atp5j2, Bloc1s1, Cox7c, Uqcr10, Arl2, Pink1, Fxn, Park7, Ndufaf1, Uqcr11, Cox7a2, Tefm, Sdhd, Dlst, Uqcc2, Coq9, Sdhc, Atp5l, Mrps36, Sirt3, Cox8a, Nipsnap2, Atp5o, Uqcrh, Idh2, Ndufb2, Dnajc30, Uqcc3, Ndufb5, Ndufb8, Ndufa5, Ndufb7, Atp5j, Ndufs8, Ndufa4, Iscu, Ndufa11, Ndufa12, Ndufb3, Sdhaf2, Atp5c1, Cox4i1, Ndufa6, Ndufab1, Ndufc2, Nnt, Suclg2, Trpv4, Ndufs6, Ndufs3, Ndufb10, Cox5b, Ndufa8, Bid, Atp5d, Aco1, Ndufa9, Ndufv1, Ndufs7, Uqcrq, Suclg1, Cat, Ndufa7, Cox5a, Ndufb11, Cox7b, Atp5h, Cox6a1, Adsl, Atp5a1	Suppressed	GO_BP
GOBP_ALPHA_BETA_T_CELL_ACTIVATION	1.8030311956833e-05	0.00138174602207653	0.575610261071129	0.467854168791826	1.95818851797353	92	Rsad2, Il6, Nfkbiz, Prdm1, Myc, Prr7, Fosl2, Entpd7, Bcl6, Cebpb, Zc3h12a, Lgals3, Pik3r1, Il6st, Itpkb, Socs5, Stat3, Itch, Zbtb7b, Ripk2, Junb, Sh3rf1, Anxa1, Batf, Ap3d1, Atf2, Brd4, Il23a	Activated	GO_BP
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	8.25345851887834e-06	0.000845434524201316	0.593325476396405	0.515197506447298	2.0473796872791	70	Rsad2, Il6, Nfkbiz, Prdm1, Prr7, Fosl2, Entpd7, Bcl6, Zc3h12a, Pik3r1, Il6st, Itpkb, Socs5, Stat3, Zbtb7b, Ripk2, Junb, Sh3rf1, Anxa1, Batf, Ap3d1, Atf2, Brd4, Il23a	Activated	GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	2.03094401758129e-05	0.0014715112563748	0.575610261071129	0.715356017782856	2.19828977655971	23	Ccl2, Cxcl1, Pla2g1b, Cxcl10, Cx3cl1, Cxcl11, Ccl5, Lgals3	Activated	GO_BP
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	3.88239191260784e-05	0.00215493457635357	0.557332238758646	0.659108456866723	2.09744081500767	27	Ccl2, Cxcl1, Pla2g1b, Cxcl10, Cx3cl1, Cxcl11, Ccl5, Lgals3	Activated	GO_BP
GOBP_APOPTOTIC_SIGNALING_PATHWAY	0.00306358122444304	0.0422434988906765	0.431707695803346	0.262154853761316	1.33719170282776	413	Nr4a2, Bdnf, Hyou1, Nfkbiz, Ggct, Ero1a, Cx3cl1, Cd44, Herpud1, Atf3, Ddit3, Ppp1r15a, Myc, Eif2ak3, Casp4, Hif1a, Thbs1, Xbp1, Cebpb, Ppif, Icam1, Syvn1, Selenok, Zfp622, Pdia3, Lgals3, Bag5, Ier3, Apaf1, Pik3r1, Faim, Selenos, Pawr, Hmox1, Nrg1, Cflar, Atp2a3, Ripk3, Lck, Ern1, P4hb, Mdm2, Bnip3, Topors, Bag3, Dap, Trib3, Siah2, Sh3rf1, Rb1cc1, Dapk3, Cul5, Ddx3x, Atf2, Nck1, Tgfb2, Ctnna1, Ube4b, Gsk3b, Prkcd, Mnt, Mllt11, Prkca, Chac1, Lmna, Rela, Ptpn2, Tnfrsf12a, Pycr1, Mcl1, Usp47, Cul3, Pdpk1, Atf4, Tmbim1, Plaur, Wfs1, Pparg, Cdkn1a, Cth, Epha2, Bcl10	Activated	GO_BP
GOBP_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	0.000690979106851991	0.0161026417590946	0.477270815362862	0.799821612517816	1.97736155392683	10	Hspa5, Manf, Ddit3, Xbp1, Atf6	Activated	GO_BP
GOBP_ATP_BIOSYNTHETIC_PROCESS	0.00133106982366407	0.0255015059966409	0.45505986738723	-0.461464022272155	-1.71146569360773	74	Ndufb4, Atp5e, Ndufa2, Atp5j2, Atp5g2, Nudt2, Pink1, Sdhd, Sdhc, Sphk2, Prkn, Atp5l, Atp5o, Ndufb2, Dnajc30, Uqcc3, Ndufb5, Ppara, Ndufb8, Ndufa5, Ndufb7, Atp5j, Ndufs8, Atp5g3, Ndufa11, Ndufa12, Ndufb3, Atp5c1, Ndufa6, Ndufab1, Ndufc2, Ndufs6, Ndufs3, Ndufb10, Ndufa8, Atp5d, Ndufa9, Ndufv1, Ndufs7, Atp5g1, Ndufa7, Ndufb11, Atp5h	Suppressed	GO_BP
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	0.000364215174132577	0.0109609702086104	0.49849310876659	-0.481777375732686	-1.78095224129768	73	Ndufb4, Cox6b1, Dguok, Ndufa2, Cox7c, Uqcr10, Pink1, Park7, Ndufaf1, Uqcr11, Cox7a2, Sdhd, Coq9, Sdhc, Cox8a, Uqcrh, Ndufb2, Uqcc3, Ndufb5, Ndufb8, Ndufa5, Ndufb7, Ndufs8, Ndufa4, Iscu, Ndufa11, Ndufa12, Ndufb3, Sdhaf2, Cox4i1, Ndufa6, Ndufab1, Ndufc2, Ndufs6, Ndufs3, Ndufb10, Cox5b, Ndufa8, Bid, Ndufa9, Ndufv1, Ndufs7, Uqcrq, Ndufa7, Cox5a, Cox7b	Suppressed	GO_BP
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	0.00235689439332081	0.0358481838068069	0.431707695803346	-0.704940822498399	-1.87864975848931	15	Dnaaf1, Lrrc61, Dnaaf4, Ttc12, Dnaaf3, Ccdc65, Spag1, Dnah1, Ccdc40	Suppressed	GO_BP
GOBP_AXONEME_ASSEMBLY	0.000613601213411143	0.0150012321192847	0.477270815362862	-0.58869066825125	-1.90469738743149	34	Dnaaf1, Lrguk, Lrrc61, Dnaaf4, Ttc12, Dnaaf3, Ccdc65, Spag1, Dnah1, Bbs2, Ccdc40, Ttll1, Lrrc46, Mns1, Bbof1, Ccdc103	Suppressed	GO_BP
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	0.00186185672349805	0.0309269688797398	0.45505986738723	0.407127361350228	1.62625883176042	73	Nrap, Alpk3, Csrp3, Fhl2, Calr, Bmp2, Pdlim5, Srf, Rgs2, Cxadr, Nrg1, Kdm6b, Edn1, Ift20, Tcap, Mef2a, Lmna	Activated	GO_BP
