Geneid	KRS7_14
Lgsn	0
Pih1d3	0
Gm4850	0
Khdrbs2	2.33179478542202
Gm9839	0
Gm5415	0
Prim2	116.904610857313
1700001G17Rik	1.07121581673909
Rab23	46.9471692406806
Bag2	38.978125794607
Zfp451	77.7409758910064
Gm15455	0.81286367266406
Bend6	16.2283624557142
Dst	545.043093646477
Mir6896	0
Mir5103	0
Ccdc115	25.2937113003573
Imp4	95.4571402619253
Ptpn18	0.46842605178581
Prss39	0
Cfc1	0
Prss40	0
Amer3	1.37109931420396
AA619741	0
Arhgef4	10.7500455673795
Fam168b	557.218602954344
Plekhb2	71.6300632899047
Hs6st1	44.7159837470477
Uggt1	1052.77022945468
Mir6897	0
Neurl3	0.857008554282997
Arid5a	22.8513745038674
Kansl3	223.855128974008
Mir6898	0
Fer1l5	0.0664971096166026
Lman2l	41.2187631227795
Cnnm4	52.2076723922521
Cnnm3	20.5525883738304
Ankrd23	5.28896707786079
Ankrd39	13.0482861239364
Sema4c	50.6862139807927
Fam178b	0.0672886383249233
Cox5b	188.818912772057
Actr1b	264.096429167924
4933424G06Rik	0.158772111109271
Zap70	0.0337576542125758
Tmem131	444.15075319745
Cnga3	0.14433828282661
Inpp4a	110.619481446624
Coa5	224.170763036407
Unc50	38.0196232261302
Mgat4a	15.5216719583763
4930594C11Rik	0.18037224403718
2010300C02Rik	0.00823338092179958
Tsga10	12.5652427294701
Lipt1	12.0426112166343
Mitd1	11.2979848055266
Mrpl30	109.757215615775
Lyg2	0
Lyg1	0
Txndc9	112.346654119078
Eif5b	777.626528477375
Rev1	263.792342886326
Aff3	0.0710867505611396
Lonrf2	11.6130665645068
Chst10	17.2662673530371
Nms	0
Pdcl3	105.357349503131
Mir6349	0
Npas2	0.0491235332309052
Rpl31	152.23178266869
Tbc1d8	1.18301712461537
Cnot11	75.8111555214083
Snord89	0.459715495973226
Rnf149	124.810832510515
Creg2	0.0750049777639483
Rfx8	0
Gm3646	0
1700066B17Rik	0
Map4k4	642.228612857302
Gm16894	1.34577276649846
Il1r2	6.2323452089471
Il1r1	170.324237464053
Il1rl2	0.0227017493377775
Il1rl1	0.0174498521029185
Il18r1	0
Il18rap	0.00633336993984584
Slc9a4	0.00679337647237386
Slc9a2	0
Mfsd9	1.59480346059352
Tmem182	0.00483915600536234
4930448I06Rik	0
Pantr1	0
Pou3f3	0
2900092D14Rik	0
Pantr2	0
Dalir	0
Mrps9	103.416532537442
Gpr45	0.0716065757230008
Tgfbrap1	161.819202596338
AI597479	15.4528679054919
Fhl2	0.0129186750375198
Nck2	9.68900627813986
1500015O10Rik	0
Uxs1	74.7338639920502
Tpp2	273.329227975302
Mettl21c	0.0368426499231788
Tex30	17.108793198089
Kdelc1	121.256958784526
Bivm	248.789622530714
Ercc5	42.4118000446219
Mettl21e	0
Gulp1	0
4930521E06Rik	0
Col3a1	0.0385092256553208
Col5a2	0
Wdr75	350.656061085508
Slc40a1	0.688996002001056
Stk-ps2	0
Dnah7b	2.32329120626678
Slc39a10	60.0504442883115
Mir6350	0
Tmeff2	0.131249579611505
9330175M20Rik	0
Sdpr	0.0315983808350147
Nabp1	16.9525313179854
Myo1b	241.870716919693
Stat4	0.284605199870244
Stat1	77.4848630489035
Gls	605.551501435835
Nab1	120.8455003272
Tmem194b	18.3124625265457
Mfsd6	197.330781541257
Inpp1	29.6346551575632
Hibch	38.5159924200379
1700019D03Rik	0.220592469980291
Mstn	0
1700019A02Rik	0.0165444352485218
Pms1	43.1438109629388
Ormdl1	85.4892869536817
Osgepl1	16.2359060819913
Asnsd1	74.2835742411329
Dnah7a	0.00984953741276783
Stk17b	23.5768797918068
Hecw2	0.9617925961427
Mir7681	0
Ccdc150	1.76190504352249
Gtf3c3	91.3422147054759
Pgap1	96.461469629636
Ankrd44	34.106722972878
Sf3b1	1543.95548349734
Coq10b	53.1002980446663
Hspd1	384.105189205569
Hspe1	52.0273259146243
Mob4	208.200053531779
Rftn2	0
Mars2	21.9674576763425
Boll	0
Plcl1	0.195789010437053
9130227L01Rik	0.0658935638991047
1700003I22Rik	0
Hsfy2	0
Satb2	41.5845919639851
9130024F11Rik	3.96585902202119
BC055402	0.0443977249707168
4930558J18Rik	7.97140971065143
1700066M21Rik	109.615794650199
Tyw5	17.6961388022682
9430016H08Rik	25.6033166750122
Spats2l	0.249980611540165
Kctd18	40.4787182413834
Sgol2a	114.902352688938
Aox1	1.77970889581532
Aox3	0
Aox4	0.589168433219239
Aox2	0.32212936053848
Bzw1	562.757141592669
Clk1	100.879417079882
Ppil3	35.3561845669709
Nif3l1	22.2424372807566
Orc2	255.571574422355
Fam126b	61.1638473649221
Ndufb3	82.1890300262023
Gm20257	0.278591540237629
Als2cr12	0.0792100332585057
Cflar	175.179592712648
Casp8	0.393510393746949
Trak2	386.353080037267
Stradb	10.591372547571
Als2cr11	0.0108757217757725
Tmem237	44.343532898804
Mpp4	1.26811491340522
Als2	139.784203110445
Cdk15	8.98698432859208
Fzd7	3.20570670084262
Gm973	0.061750356913497
Sumo1	171.404288325936
Nop58	83.0915867906515
Snord70	0.227459161652829
Snord11	0.272685735485841
Bmpr2	246.076152464681
Fam117b	44.3520379178744
Ica1l	0.120595340537542
Wdr12	171.623769753256
Carf	7.02549381878777
Nbeal1	168.198063572944
Cyp20a1	37.2179132028087
Abi2	363.053661647589
Raph1	23.7437671588628
Cd28	0
Ctla4	0.103693134447498
Icos	0.0656820275784013
9530026F06Rik	0.0658670473743967
Pard3b	0.187400945283153
Nrp2	53.0725142972591
4930487H11Rik	0
Ino80d	267.515888782383
Ino80dos	5.65537532340169
Ndufs1	462.781316657195
Eef1b2	190.160701986883
Snora41	0.119057035732744
Gpr1	0.527364414088968
Zdbf2	2733.20786668493
Adam23	138.474134642165
Dytn	0
Mdh1b	1.46142511361943
Fastkd2	139.645605934557
4933402D24Rik	0
Gm13749	0
Mir1958	0
Klf7	41.3159903616707
Mir6899	0
Creb1	260.782681062117
Mettl21a	34.6162062525126
2810408I11Rik	27.7753337978291
Ccnyl1	11.0097137952543
Fzd5	30.8938471693037
Plekhm3	13.8900996831537
Akr1cl	0
Cryge	0
Crygd	0
Crygc	0
Crygb	0
Cryga	0
D630023F18Rik	7.09357551972835
Idh1	73.4035257453396
Pikfyve	77.5372400936773
Pth2r	0.328410137892006
Crygf	0
Map2	602.40468246308
Unc80	75.7437029968094
Rpe	153.633984887699
Kansl1l	27.2905833603395
Acadl	37.0608012739678
Myl1	0.0134693558858933
Lancl1	56.4266890499275
Cps1	0.192087847971292
Erbb4	0.0202975710224921
Ikzf2	23.2402237580455
Spag16	0.0673467794294666
Vwc2l	0
Bard1	90.5803680545406
Abca12	0.209523313780563
Atic	138.55714774079
Fn1	0.329728801925607
Apol7d	0.00302729179413657
Gm8883	0
4933417E11Rik	0.0294811982574525
Mreg	162.503941125593
Pecr	24.2868820287967
Tmem169	9.30467372766349
Xrcc5	190.865819649112
March4	38.5200893105584
Smarcal1	34.3551048133231
Ankar	0.00755014588889598
Rpl37a	155.822803689267
Igfbp2	0
Igfbp5	2.54279767196645
Tnp1	0
1700027A15Rik	0
Pinc	0
D530049I02Rik	0
6030407O03Rik	0
Mir6351	0
Tns1	0.336870873647868
Rufy4	0.045701993602882
Cxcr2	0.00857140829102303
Cxcr1	0
Mir1928	0
Arpc2	680.187771170718
Gpbar1	0
Aamp	127.604506824155
Pnkd	67.6263473981218
Tmbim1	34.8740796482445
Catip	0.105500746512313
Slc11a1	0.0269387117717867
Ctdsp1	123.284323687382
Mir26b	0.0219763174980365
Vil1	1.00472976561336
Usp37	317.163996825949
Rqcd1	565.955327586416
Plcd4	0.241336257294952
Zfp142	130.176138375475
Bcs1l	6.47308859569466
Rnf25	43.4482088875506
Stk36	4.05400977845841
Ttll4	34.3047598225224
Cyp27a1	3.11214568652217
Prkag3	0.0225412613925876
Wnt6	0.0730712556809713
Wnt10a	11.3650746586854
Cdk5r2	26.2313170953217
Fev	108.145458407838
Cryba2	26.7692165264616
Mir375	0
Ccdc108	0.478828706168823
Ihh	0.632782007958927
Nhej1	1.40091061616107
Slc23a3	0.449669265729055
Cnppd1	111.854194699859
Fam134a	231.72314920976
Zfand2b	22.0407927641592
Abcb6	119.657610679578
Atg9a	67.5098791785598
Ankzf1	28.6305229946522
Glb1l	3.97520290786357
Stk16	53.3538811298845
Tuba4a	41.9290845868732
A630095N17Rik	0.0274188576664058
Dnajb2	123.130211685513
Ptprn	350.831770684851
Resp18	117.43362690773
Dnpep	88.02340857754
Des	0.281584800312028
Gm15179	0.0203682942664728
Speg	1.96907804782407
Gmppa	46.2260005169469
Asic4	0
Chpf	30.3704530588447
Tmem198	12.9500697455502
Obsl1	8.66719598780107
Inha	0.155931547392707
Stk11ip	46.4188247953019
Slc4a3	91.096811799361
Gm17751	0
Mir6343	0
Epha4	0.368770823062847
Mir6352	0
Pax3	12.8775621476711
Sgpp2	18.1363551099546
Farsb	173.052058082142
Mogat1	0.0431417007710533
Acsl3	160.132940747
Utp14b	9.7571828891626
Kcne4	0
Scg2	719.065594535866
Ap1s3	18.2331872012689
Wdfy1	69.1601638296231
Mrpl44	38.3277730103982
Serpine2	0.437334198589355
Fam124b	0.0415571122356235
Cul3	70.5030347638235
1700016L21Rik	0
Dock10	0
Nyap2	1.3465309008812
Mir6344	0
Irs1	44.6992443563188
Rhbdd1	307.444013481589
Col4a4	0.023710801234995
Col4a3	0
Mff	265.269366574953
Tm4sf20	0.108253712119958
Agfg1	162.459910430246
Slc19a3	0.0384734447255598
Ccl20	0
Daw1	0.0134693558858934
Sphkap	465.403741232508
Pid1	16.2838952739912
Mir6353	0
Dner	69.6633799164583
Mir5126	0
Trip12	753.712786608353
Fbxo36	2.19757404393713
Slc16a14	10.975089713591
A530032D15Rik	0.0885712190072381
Gm7609	0.0205112296648341
C130026I21Rik	0.126236056325931
Sp110	0.0295508754592164
Sp140	0.240131469246838
Sp100	0.266926961391676
A630001G21Rik	0.663148614105474
Mir8096	0
9930111H07Rik	0
Cab39	132.039885655473
Itm2c	124.082459281906
4933407L21Rik	0.00929364142206315
Gpr55	0
Spata3	0
2810459M11Rik	0
Psmd1	477.804706048801
Htr2b	0.124523796663431
Armc9	13.5877046083964
B3gnt7	0
Ncl	2521.51464258509
Snora75	0.43124019746147
Gm24148	0.0654980443078735
Snord82	0.00644509421662373
C130036L24Rik	2.00092316958174
Nmur1	0.00953103334969192
1700019O17Rik	0.00621442287860848
Ptma	1019.21115992104
Pde6d	15.9336842731541
Cops7b	20.5004904287752
Nppc	0.106899238339823
Dis3l2	66.1476602027265
Alppl2	0
Alpi	0
Akp3	0
Ecel1	0.0168463990042585
Prss56	0.00726560780918749
Chrnd	0
Chrng	0.124046693994222
Eif4e2	79.9603534705733
Efhd1	0.0272073824344043
Gigyf2	267.786223546484
Kcnj13	0
3110079O15Rik	0
Ngef	0.178106216240888
Neu2	0
Inpp5d	0.351915077527086
Atg16l1	80.4639002739226
Scarna6	0.165564500889347
Sag	3.10696677698619
Dgkd	44.6827581332474
Usp40	28.2424805089827
Ugt1a10	0
Ugt1a9	0
Ugt1a7c	0
Ugt1a6b	0.0173242604493412
Ugt1a6a	0.0829177369429464
Ugt1a5	0
Ugt1a2	0
Dnajb3	0
Ugt1a1	0
Mroh2a	0.109232497943827
Hjurp	9.6318321420218
6430706D22Rik	0
A730008H23Rik	0
Trpm8	0.301240831219604
Spp2	0.0150496149986554
Glrp1	0.0371211701070552
Gm19589	0.0287493464974313
Arl4c	18.9773464029421
Platr5	0
1700067G17Rik	0
Sh3bp4	135.845769952279
C030007H22Rik	0
Agap1	75.6221264490278
4933400F21Rik	0
Gbx2	0
Asb18	0
Iqca	0.0678855536649024
Ackr3	0.309872373661426
Cops8	164.29148153301
Col6a3	0.00840201287025185
Mlph	0.0113215631784591
Prlh	0
Rab17	0.010957264207081
Lrrfip1	0.124093717001801
Rbm44	0.00792100332585056
Ramp1	0.0284878189789362
Ube2f	42.9800411640913
Scly	136.0380114602
Espnl	0.373403773523906
Klhl30	0.00117007615181699
Fam132b	0.432821710724041
Ilkap	40.9677925897641
1700020N18Rik	0
Hes6	15.59721413021
Per2	38.0070285521503
Traf3ip1	42.2543652998801
Asb1	112.391863454958
Twist2	0.321484031048471
Hdac4	73.0617038828431
Ndufa10	153.001466561863
Mir6900	0.0122551372211273
Olfr1416	0
Olfr1415	0
Olfr1414	0
Olfr1413	0
Olfr1412	0
Olfr1411	0
Olfr1410	0
Olfr12	0
Myeov2	5.59945402211314
Otos	0.0331670947771785
Gpc1	18.0423887475117
Mir149	0.00875760367712018
Ankmy1	0.439272288486765
Dusp28	6.38640224171562
Rnpepl1	18.1981450955359
9430060I03Rik	0.415790074475496
Capn10	21.8074994227107
Gpr35	0.33068743446863
Aqp12	0
Kif1a	265.141365652032
Agxt	0
2310007B03Rik	0.00200160946909013
Sned1	1.12422924679529
Mir6901	0
Mterf4	3.85915717623357
Pask	174.705047759771
Ppp1r7	44.0623738802029
Mir6902	0
Mir6345	0
Ano7	0.0890961965966121
Hdlbp	554.316970605653
Sept2	140.053240055195
Farp2	24.5783976462853
Stk25	28.8324564690833
Bok	0.0558210122973999
Thap4	18.7384981347644
Atg4b	51.805000579337
Dtymk	89.1927115126576
Ing5	46.8711462765257
D2hgdh	7.5569064420963
Gal3st2	0
Gm9994	0.214832318443088
Gm6086	0.00430463950992467
Neu4	0
Pdcd1	0
4930440C22Rik	0
Fam174a	5.70484020256259
St8sia4	12.4831994890328
4930598F16Rik	0
1700063A18Rik	0
4930533P14Rik	0
Slco4c1	0.0853386927660981
Panct2	0.0328872036820124
Slco6b1	0
Slco6c1	0
D1Ertd622e	8.86535160920561
Ppip5k2	113.371746893629
Gin1	27.9200169962409
Pam	651.788125353991
B230216N24Rik	2.60143714383115
1810006J02Rik	0
Slco6d1	0
Cntnap5b	0
Gm20268	0
Cdh20	0.302600964702376
Rnf152	2.60818155682579
Pign	62.3699160500685
2310035C23Rik	54.9377405953375
Tnfrsf11a	0.0345058707382365
Zcchc2	28.3493412079824
Gm20753	0.0167293144649812
Phlpp1	41.7375179015264
Bcl2	18.1414163541212
Mir3473f	0
Kdsr	26.4158811899726
Vps4b	152.062476613483
Serpinb5	0
Serpinb12	0
Serpinb13	0
Serpinb3a	0.00754770878563941
Serpinb3d	0
Serpinb3b	0
Serpinb3c	0
Serpinb11	0
Serpinb7	0
Serpinb2	0.0299779510486037
Serpinb10	0
Serpinb8	67.9411605596044
D830032E09Rik	0
Cdh7	0
Cdh19	0.0390002254190507
Dsel	7.57342156563205
Cntnap5a	0
Tsn	104.89768729946
Nifk	87.5092761416999
Clasp1	302.892953289986
2900060B14Rik	0.153899544873723
Tfcp2l1	0.250329755673078
Gli2	11.604411318859
Mir6346	0
Inhbb	0
Ralb	58.0945250874621
Tmem185b	60.8364102574037
3830432H09Rik	0.0205352474981653
Epb4.1l5	5.62548571132958
Ptpn4	77.1824797961357
Tmem177	6.10907590614021
Cfap221	0
Sctr	0
Tmem37	0.0762482667975355
Dbi	36.5715224923992
3110009E18Rik	3.53911382936753
Steap3	0.210459730825392
C1ql2	0
Marco	0
En1	0.248829939148033
Celrr	0
Insig2	97.4614476257462
Ccdc93	81.7139883065486
Htr5b	0.0110053977806295
Ddx18	21.3365968347067
Dpp10	170.360413244779
Actr3	523.193601236113
Slc35f5	9.67154506086352
Gpr39	0.242068653181015
Lypd1	0
Nckap5	0.036811715708298
Mgat5	12.4748936664978
Tmem163	46.1064911013571
Acmsd	0.404223967596863
2900009J06Rik	2.03713803716648
Ccnt2	49.2703322357554
Map3k19	0
Rab3gap1	29.407587649398
Zranb3	20.3408867325322
R3hdm1	471.192324287469
Mir128-1	0
Ubxn4	153.224890054643
Lct	1.02117968999259
Mcm6	175.088088539555
Dars	43.5882041909318
Cxcr4	0.280822864970008
Thsd7b	0
Cd55b	0
Cd55	0.0248149807042717
Zp3r	0
C4bp	0.0492788236415402
C4bp-ps1	0.0516116675813553
Pfkfb2	73.0546350866655
Yod1	10.6831116743471
AA986860	0.6351551052872
Fcamr	0.0524278067666163
Pigr	0.00722285888115037
Fcmr	0
Il24	0
Il20	0.0115345312834998
Il19	0.0540268064184632
Il10	0.00238990206642589
Mapkapk2	200.952859668577
Dyrk3	8.9801374826783
Eif2d	11.536415478903
Rassf5	0.165352591890385
Ikbke	0.577553045825591
Srgap2	158.219728500894
Fam72a	8.81508582559225
Avpr1b	31.7883841707546
Ctse	0
Rab7b	0
Slc26a9	0.0104071576544022
Pm20d1	0
Slc41a1	22.9248597051565
Rab29	0.00396318674879845
Nucks1	857.515228216455
Slc45a3	0.0557175579457765
Elk4	15.6111245121261
Mfsd4	0.0850880811811108
Cdk18	1.21469100352784
Lemd1	0
Mir135b	0
Klhdc8a	4.17873297003955
Nuak2	1.35998943735278
Tmcc2	75.8581593860131
Dstyk	28.794760888928
Rbbp5	48.8333465312895
Tmem81	5.51006215087134
Cntn2	0.0837180015273894
Nfasc	140.296810907465
Gm10538	0
Lrrn2	0
Mdm4	90.3356469201688
Pik3c2b	0.192409369657993
Ppp1r15b	85.3375520197275
Plekha6	31.2512180933627
Gm19461	0.113615494726526
Golt1a	0.193540082614465
Kiss1	0.00535974980545022
Ren2	0.0154036902621284
Ren1	0
Etnk2	1.98232151894625
Sox13	0.279966496861959
Snrpe	77.9933354636417
Zc3h11a	87.5557396823412
Zbed6	20.223265476014
Lax1	0
Atp2b4	2.10161516977711
Mir6903	0
Optc	0
Prelp	0
Fmod	0
Btg2	100.767086193298
Chit1	0
Chil1	0
Mybph	0
Adora1	0.0196935444844841
Myog	0
Ppfia4	0.967932148264237
Tmem183a	108.629611512963
4933406M09Rik	0
Cyb5r1	157.546418805924
Adipor1	156.899775213348
Klhl12	64.7530671298001
Rabif	64.1447130950797
Mgat4e	0.0603686793921967
Kdm5b	41.3173618942531
Syt2	39.7862941207072
Ppp1r12b	51.2880653054749
Ube2t	9.86250853479612
Lgr6	0.0253334797593834
Ptprv	0.329851436302818
Ptpn7	0.0250382735515548
Arl8a	19.3954522878078
Gpr37l1	0
Elf3	7.17911752894799
Rnpep	17.8289694317737
Timm17a	167.050633320791
Lmod1	0
Shisa4	18.266843518441
Ipo9	140.044494577688
Nav1	253.430738077693
Mir1231	0
Csrp1	62.2801419728111
Phlda3	0.0773533141424272
Tnni1	0.043660833269958
Lad1	0
Tnnt2	0.0805377789365472
Pkp1	0.0164899871776522
Igfn1	0.0252436170150179
Tmem9	25.6644345659573
Ascl5	0
Cacna1s	0
Gm15850	0
Kif21b	1.94856681815924
5730559C18Rik	0.0974283409079616
Gpr25	0
Camsap2	154.201946902322
9230116N13Rik	1.09245144631947
Ddx59	17.7870819749733
Kif14	34.5653278233209
Zfp281	29.221252540531
Gm19705	2.4138962075704
Platr22	0.15658126217351
Nr5a2	0.0232587551239167
Mir181a-1	0
Mir181b-1	0
Ptprc	0
Atp6v1g3	0
Nek7	101.186722108312
Gm5833	0
Lhx9	0.0422988455461484
2310009B15Rik	2.89641618125607
Dennd1b	22.5281672485428
4930596I21Rik	0.0451987148542091
Crb1	0.059764349694341
4933436E23Rik	0
Zbtb41	225.721355424603
Aspm	388.63712033112
F13b	0.0159500694528724
Cfhr1	0
Gm4788	0
Cfhr2	0
Cfh	0
Kcnt2	0.571172179508679
4930590L20Rik	0
Cdc73	87.3094290226902
B3galt2	16.4715307524806
Glrx2	15.1835183008712
Trove2	75.6137633043829
Uchl5	95.2246889790619
Rgs2	14.4359940555398
Rgs13	0.0800095870587197
Rgs1	0
Rgs21	0
Rgs18	0
Brinp3	0.029034936032174
Pla2g4a	0.428480661584754
Mir7652	0
Ptgs2os	0
Ptgs2	0.17507921494276
Ptgs2os2	0
Pdc	0
2310030A07Rik	0.00825663905999678
BC003331	230.763640467182
Tpr	1548.36752292119
Prg4	0.00424987310394599
Hmcn1	0.0162380568179936
C730036E19Rik	0
Ivns1abp	358.808345755004
Swt1	26.6245453638964
Trmt1l	42.9841249796945
Mir7682	0.0213152249935377
Rnf2	117.213198482894
Fam129a	9.73439351670763
Edem3	155.310768057641
1700025G04Rik	84.9252953148129
Tsen15	37.0837984834019
Colgalt2	4.54146611829123
Rgl1	46.0897716001564
Apobec4	0
Arpc5	230.793288517334
Ncf2	0.831888141598752
Smg7	111.38205382907
Nmnat2	0.305718090329263
Lamc2	0.194451574369321
Lamc1	20.4101801844653
E330020D12Rik	0.0925738581049
Shcbp1l	0
Dhx9	425.810870316678
Npl	1.56761863398624
Rgs8	0.097428340907962
C230024C17Rik	0.0335237302048901
Rgs16	21.3148430444193
Rnasel	0.340780743983005
Rgsl1	0.0315415492148077
Teddm2	0
Teddm1b	0
Teddm1a	0
Mir8114	0
Glul	245.00446341997
Zfp648	0
4930452N14Rik	0
4930532M18Rik	0.00852142923393254
Cacna1e	0.0652977178425701
Ier5	4.06928856879662
Mr1	9.92979117740335
Stx6	21.1051029194299
Xpr1	120.150270580238
Gm5532	0.00265834490881205
Acbd6	11.5933239106513
Lhx4	0.127542555370423
Qsox1	28.7721866249028
Cep350	162.775929563331
Tor1aip1	64.9759758011417
Tor1aip2	109.94831590451
Fam163a	20.6585918973775
Tdrd5	0.036744402856717
Nphs2	0
Soat1	308.342105778869
Abl2	135.362239292942
Tor3a	60.4112856351303
Fam20b	200.935339420729
Ralgps2	70.0058273938673
Angptl1	0.050231582852655
Tex35	0
Rasal2	78.5207039569912
2810025M15Rik	27.7011863154961
BC026585	0.0696838464772178
Sec16b	0.0194370754928602
Brinp2	2.46165098033726
Astn1	146.958823295074
Mir488	0
Pappa2	15.1132743457229
Rfwd2	172.867028557768
Scarna3a	0.0102063735564866
Mir1843b	0
Tnr	27.3701960425364
4930523C07Rik	0.0195508376403937
4930562F07Rik	0
Tnn	0.0104201434126162
Mrps14	78.4734523532537
Cacybp	263.317590568882
Rabgap1l	31.1903375416442
Mir1927	0
Gpr52	0.149206574954764
Rc3h1	94.2872917922311
Serpinc1	0.137430405310979
Zbtb37	6.99875146155359
Gas5	85.3730639854498
Snord47	0.0996941162779145
Dars2	183.468501763876
Cenpl	12.073780956605
Klhl20	14.5597457706514
Ankrd45	5.97322805059932
4930469G21Rik	0
Prdx6	93.6434703805085
Tnfsf4	0
Tnfsf18	0
Fasl	0.0437334198589355
Suco	322.765470962073
4930558K02Rik	0.0280369326353847
Pigc	27.8360714774379
Dnm3	1.79589560354058
2810442N19Rik	0
Dnm3os	0
Mir199a-2	0
Mir214	0
Mettl13	52.9911512928267
Vamp4	78.6442253924146
Myoc	0.0718888729029621
7420461P10Rik	0.0350942565877736
Prrc2c	1026.40166160068
Fmo4	0.0143206772525177
Fmo1	0.0301947337524676
Fmo2	0.163780400664246
Fmo6	0
Fmo3	0
Mroh9	0
Prrx1	0.289869444023688
Gorab	84.4522654153527
Mettl11b	0
Kifap3	54.2055860324297
Scyl3	20.7180695535675
BC055324	23.060819386461
Mettl18	4.03800627699807
Sele	0.00636093629431742
Sell	0
Selp	0.00402873911404391
Gm16548	0
F5	0.380969794576005
Slc19a2	12.8636722756217
Ccdc181	36.5132970662538
Blzf1	53.8189343899487
Nme7	19.7206424155469
Atp1b1	765.890293740816
Dpt	0.140860251915126
Gm20743	0
Xcl1	0.0943615892571061
4930568G15Rik	0.0237492183292769
Tbx19	0
Sft2d2	31.949577829108
Tiprl	24.5929992215424
Gpr161	0.648478024692865
Dcaf6	218.751228454765
Mpc2	19.6645425934712
Adcy10	0.133685457378908
Mpzl1	61.0986476072962
Rcsd1	0.00765645115190271
Creg1	118.498264101231
Cd247	0.0738486094648115
Pou2f1	100.666577723295
Dusp27	0
Gpa33	0.948901276177745
Mael	0
Ildr2	0.0325665763480653
Tada1	96.609312822731
Pogk	142.85200701807
Gm4846	0
Gm4847	0
Fmo9	0
Gm16701	0
Fam78b	0.020241345063981
Uck2	100.267010840649
Mir6347	0
Tmco1	211.098961795638
Aldh9a1	29.9177435330085
Mgst3	1.95611940272575
Lrrc52	0
Rxrg	0
Lmx1a	0
Pbx1	68.8263398657157
Mir6348	0
Nuf2	167.893954913488
Rgs5	16.0887014290795
Rgs4	93.0251615606588
1700084C01Rik	0.0230690625669997
Hsd17b7	73.303067940373
3110045C21Rik	2.94411591199646
Ddr2	16.0249251296384
Uap1	59.4461625097205
Uhmk1	55.4308212286964
Sh2d1b2	0
Sh2d1b1	0
Gm7694	2.88489113337861
1700015E13Rik	0
Nos1ap	0.371965967783361
Olfml2b	1.81584947188304
Atf6	859.992852429455
Dusp12	12.9268914159683
Fcrlb	0
Fcrla	0
Fcgr2b	0.0325968426829612
Fcgr4	0
Fcgr3	0
Mir6546	0
Cfap126	2.00325333151969
Sdhc	27.9021329968553
Mpz	1.06547249662894
Pcp4l1	1.05720114602256
Nr1i3	0
Tomm40l	71.3230516989023
Apoa2	0.73954908075253
Fcer1g	1.09808737818918
Ndufs2	310.387580125831
Adamts4	0.427643481084565
